MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Federal electric power: repairs made on turbines at two Arkansas River dams : fact sheet for the chairman, Subcommittee on Environment, Energy, and Natural Resources, Committee on Government Operations, House of Representatives	000330075	14868041		Language material	a	No attempt to code	|	Monograph/item	m	GA			Government Accountability Office			GA 1.13:RCED-86-208 FS			546-D (MF)			1986		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name; Varying form of title	650; 245; 710; 246	Ground-water levels in Arkansas	000330626	15741182		Language material	a	Microfiche	b	Serial	s	I			Department of the Interior			I 19.76:			0624-H (MF)			19uu		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Arkansas 1:50,000	000330689	15997453		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81/2:(NOS.-LETTERS)/(DATE)			619-M-4			between 1900 and 1999]-		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name; Varying form of title	650; 245; 651; 246	Water resources: issues concerning the Arkansas River Basin operation plan : report to the chairman, Environment, Energy, and Natural Resources Subcommittee, Committee on Government Operations, House of Representatives	000332723	18729256		Language material	a	No attempt to code	|	Monograph/item	m	GA			Government Accountability Office			GA 1.13:RCED-88-166			546-D (MF)			1988		FALSE							
Subject added entry--topical term; Title statement	650; 245	Forest statistics for Arkansas counties, 1988	000333798	19608428		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.80:SO-141			83-B-5 (MF)			1988		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Annual yield and selected hydrologic data for the Arkansas River basin compact, Arkansas-Oklahoma	000334016	19712954		Language material	a	Microfiche	b	Serial	s	I			Department of the Interior			I 19.76:	I 19.76:(NOS.) 01		0624-H (MF)			19uu		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Annual yield and selected hydrologic data for the Arkansas River basin compact, Arkansas-Oklahoma	000335616	20812257		Language material	a	No attempt to code	|	Serial	s	I			Department of the Interior			I 19.76:						19uu		FALSE							
Title statement; Varying form of title	245; 246	Arkansas River recreation management plan and environmental analysis: [draft]	000335781	20920834		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.2:AR 4/7/DRAFT			0631 (MF)			1988		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Ozark Highlands Trail: middle section, Bayou, Buffalo, and Pleasant Hill ranger districts, Ozark National Forest, Arkansas : 1989 / compiled in the regional office Atlanta, Georgia in 1989 from U.S. Forest Service primary base maps ; United States Department of Agriculture, Forest Service, Southern Region.	000336686	21475611		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.28:OZ 1/4/989	A 13.28:OZ 1/4/989		0080-G			1990	90-0773-P.	FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name; Varying form of title	650; 245; 710; 246	Ground-water levels in the alluvial aquifer in eastern Arkansas	000337954	22337428		Language material	a	No attempt to code	|	Serial	s	I			Department of the Interior			I 19.76:						19uu		FALSE							
Subject added entry--topical term; Title statement	650; 245	Development and status of Arkansas' primary forest products and industry	000338204	22415308		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.80:SO-152			0083-B-05 (MF)	0083-B-05 (online)		1990		FALSE		https://purl.fdlp.gov/GPO/LPS82493					
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	Batesville, Arkansas, 1986: 1:100 000-scale metric topographic map : 30 x 60 minute series (topographic)	000338559	22441791		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:35091-E 1-TM-100/986	I 19.110:35091-E 1-TM-100/986		619-G-25			1990		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	Searcy, Arkansas, 1986: 1:100 000-scale metric topographic map : 30 x 60 minute series (topographic)	000338636	22446716		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:35091-A 1-TM-100/986	I 19.110:35091-A 1-TM-100/986		619-G-25			1990		FALSE							
Title statement	245	Hydrogeologic characteristics of the valley-fill aquifer in the Arkansas River Valley, Pueblo County, Colorado	000339299	22486213		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:89-256			624-H (MF)			1989		FALSE							
Title statement	245	Hydrogeologic characteristics of the valley-fill aquifer in the Arkansas River Valley, Crowley and Otero counties, Colorado	000339300	22486249		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:89-255			624-H (MF)			1989		FALSE							
Title statement	245	Hydrogeologic characteristics of the valley-fill aquifer in the Arkansas River Valley, Prowers County, Colorado	000339301	22486282		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:89-254			624-H (MF)			1989		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	State of Arkansas [planimetric]	000340122	22573555		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.102:34092-E 1-SP-500/990			619-H-4			1990		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	State of Arkansas [topographic]	000340123	22573564		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.102:34092-E 1-ST-500/990			619-H-4			1990		FALSE							
Subject added entry--topical term; Title statement	650; 245	Providing for the relief of certain persons in Stone County, Arkansas, deprived of property as a result of a 1973 dependent resurvey by the Bureau of Land Management: report (to accompany S. 2680).	000340677	22616040		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/5:101-422	Y 1.1/5:101-422		1008-C	1008-D (MF)		1990	90-621-P.	FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name; Varying form of title	650; 245; 710; 246	Ground-water levels in the alluvial aquifer in eastern Arkansas, 1987	000340909	22633942		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:89-64	I 19.76:89-64		624-H (MF)			1989		FALSE							
Subject added entry--topical term; Title statement	650; 245	Processed digital recordings for selected earthquakes of the 1982 Enola, Arkansas, swarm	000341012	22638959		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:89-444	I 19.76:89-444		624-H (MF)			1989		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name; Subject added entry--geographic name	650; 245; 710; 651	Water-level maps of the Mississippi River Valley alluvial aquifer in eastern Arkansas, 1987	000341384	22687569	79066689	Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:90-4089			0624-B			1990	90-795-P.	TRUE	966640719						
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Springdale Municipal Airport, Springdale, Arkansas: digitized from OC 5165, surveyed April 1990, 3rd edition	000341679	22712090		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.411/3:ODS 5165/990			0192-A-02			1990	90-0702-P.	FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name; Varying form of title	650; 245; 710; 246	Ground-water quality and preliminary assessment of the potential for contamination beneath agricultural lands in central Lonoke County, Arkansas	000342864	22774858		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:90-4099			624-B			1990	90-756-P.	FALSE							
Subject added entry--topical term; Title statement	650; 245	Archeological investigation for construction of proposed Skip Emmett access road and survey of proposed trailheads and trail sections, Buffalo National River, Arkansas	000343277	22841297		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.2:AR 2/15	I 29.2:AR 2/15		648			1988 [that is, 1990	90-728-P.	FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Proceedings of Conference XXIII: a Workshop on "Continuing Actions to Reduce Potential Losses from Future Earthquakes in Arkansas and Nearby States," September 20-22, 1983, North Little Rock, Arkansas	000343416	22857311		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:83-846	I 19.76:83-846		624-H (MF)			1983		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Preliminary evaluation of the effects of an abandoned oil refinery on chemical quality of water in the Arkansas River valley, Arkansas City, Kansas, 1985-86	000344505	22917696		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:89-4190			0624-B			1990	90-774-P.	FALSE							
Title statement	245	Act to Designate Lock and Dam Numbered 4 on the Arkansas River, Arkansas, as the "Emmett Sanders Lock and Dam."	000346162	23057136		Language material	a	No attempt to code	|	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:101-230			575			1989		FALSE							
Subject added entry--topical term; Title statement	650; 245	Training and using volunteers in archeology: a case study from Arkansas	000346315	23066888		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.59/6:9			0646-A-01			1990	1990-759-P.	TRUE	733087111						
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Archeological investigations at 3MR80-area D in the Rush Development Area, Buffalo National River, Arkansas	000346420	23077287		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.116:38			646-N-5			1990	91-8-P.	FALSE							
Subject added entry--topical term; Title statement	650; 245	Act to Provide for the Conveyance of Lands to Certain Individuals in Stone County, Arkansas	000346469	23084826		Language material	a	No attempt to code	|	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110/2:101-8	AE 2.110/2:101-8		575-A			1990	91-43-P.	FALSE							
Title statement	245	Long-term care for the nineties: hearing before the Special Committee on Aging, United States Senate, One Hundred First Congress, second session, Little Rock, Arkansas, August 21, 1990.	000346548	23089494		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.AG 4:S.HRG.101-1059	Y 4.AG 4:S.HRG.101-1059		1009-B-1	1009-C-1 (MF)		1990	91-090-P.	FALSE							
Title statement	245	1987 census of mineral industries, Geographic area series, West South Central States: Arkansas, Louisiana, Oklahoma, Texas, northern Gulf of Mexico offshore.	000346556	23089708		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.216/2:MIC 87-A-7	C 3.216/2:MIC 87-A-7		0158			1990	90-618-P.	FALSE							
Title statement	245	Act to Transfer the Responsibility for Operation and Maintenance of Highway 82 Bridge at Greenville, Mississippi, to the States of Mississippi and Arkansas	000347032	23116336		Language material	a	No attempt to code	|	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:101-531	AE 2.110:101-531		575			1990	91-013-P.	FALSE							
Subject added entry--topical term; Title statement	650; 245	Archeological investigation for construction of a pedestrian trail and identification of Laundress Row: Fort Smith National Historic Site, Arkansas	000347058	23117246		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.116:30	I 29.116:30		646-N-5			1990	90-612-P.	FALSE							
Title statement	245	Water type and concentration of dissolved solids, chloride, and sulfate in water from the Springfield Plateau aquifer in Missouri, Arkansas, Kansas, and Oklahoma	000347476	23155410		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.89:HA-711-L			619-G-6			1990		FALSE							
Title statement	245	Water type and concentration of dissolved solids, chloride, and sulfate in water from the St. Francois aquifer in Missouri, Arkansas, Kansas, and Oklahoma	000347481	23155531		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.89:HA-711-J			619-G-6			1990		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	El Dorado, Arkansas--Louisiana, 1989: 1:250 000-scale metric topographic map : 1 x 2 degree series (topographic)	000347744	23173415		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.98:33092-A 1-TM-250/989	I 19.98:33092-A 1-TM-250/989		619-G-17			1990		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Preliminary assessment of the potential for artificial recharge in eastern Arkansas	000348985	23295400		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:90-4123			624-B			1990	91-255-P.	FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	De Queen, Arkansas--Oklahoma, 1986: 1:100 000-scale metric topographic map : 30 x 60 minute series (topographic)	000349660	23452227		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:34094-A 1-TM-100/986	I 19.110:34094-A 1-TM-100/986		619-G-25			1990		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	Idabel, Oklahoma--Arkansas--Texas: 1:100 000-scale metric topographic map : 30 x 60 minute series (topographic)	000349745	23459410		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:33094-E 1-TM-100/990	I 19.110:33094-E 1-TM-100/990		619-G-25			1990		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name; Subject added entry--geographic name	650; 245; 710; 651	Hydrogeology and quality of ground water in the Boone Formation and Cotter Dolomite in karst terrain of northwestern Boone County, Arkansas	000350428	23603019		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:90-4066			0624-B			1990	91-331-P.	TRUE	681891338						
Subject added entry--topical term; Title statement	650; 245	Reconnaissance seismic-reflection surveys in the New Madrid seismic zone, northeast Arkansas and southeast Missouri	000350622	23659178		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.113:MF-2135	I 19.113:MF-2135		0619-G-11			1991		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name; Varying form of title	650; 245; 710; 246	Summary and analysis of water-use data collection in eastern Arkansas	000350892	23686203		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:90-4177			624-B			1990 [that is, 1991	91-338-P.	FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	Clarksdale, Mississippi--Arkansas, 1990: 1:100 000-scale metric topographic map : 30 x 60 minute series (topographic)	000353843	24047948		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:34090-A 1-TM-100/990	I 19.110:34090-A 1-TM-100/990		619-G-25			1991		FALSE							
Title statement	245	Water type and concentration of dissolved solids, chloride, and sulfate in water from the Ozark aquifer in Missouri, Arkansas, Kansas, and Oklahoma	000354424	24119181		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.89:HA-711-K			619-G-6			1991		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Goodwin Field, El Dorado, Arkansas: digitized from OC 637, surveyed November 1990, 10th edition	000355224	24223119		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.411/3:ODS 637			0192-A-02			1991?	91-0476-P.	FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	Arkansas: index to topographic and other map coverage	000355308	24230585		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.41/6-3:AR 4 K/991			619-M-4			1991	91-498-P.	FALSE							
Subject added entry--topical term; Title statement	650; 245	Fort Smith Municipal Airport, Fort Smith, Arkansas: report (to accompany H.R. 2132) (including cost estimate of the Congressional Budget Office).	000355566	24256507		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:102-103	Y 1.1/8:102-103		1008-C	1008-D (MF)		1991	91-529-P.	FALSE							
Subject added entry--topical term; Title statement	650; 245	Buffalo National River, Arkansas	000356026	24313878		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.2:B 86/10	I 29.2:B 86/10		648			1990?	90-381-P.	FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	Brinkley, Arkansas, 1990: 1:100 000-scale metric topographic map : 30 x 60 minute series (topographic)	000356356	24351669		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:34091-E 1-TM-100/990	I 19.110:34091-E 1-TM-100/990		619-G-25			1991		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	Mena, Arkansas--Oklahoma, 1989: 1:100 000-scale metric topographic map : 30 x 60 minute series (topographic)	000356564	24368677		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:34094-E 1-TM-100/989	I 19.110:34094-E 1-TM-100/989		619-G-25			1991		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	Helena, Arkansas--Mississippi--Tennessee, 1990: 1:100 000-scale metric topographic map : 30 x 60 minute series (topographic)	000356567	24368732		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:34090-E 1-TM-100/990	I 19.110:34090-E 1-TM-100/990		619-G-25			1991		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Conway, Arkansas, Faulkner County.	000357195	24448517		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050078/988	FEM 1.209:050078/988		594-C-4 (MF)			1988		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of North Little Rock, Arkansas, Pulaski County.	000357197	24448550		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050182/988	FEM 1.209:050182/988		594-C-4 (MF)			1988		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Fayetteville, Arkansas, Washington County.	000357205	24448613		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050216/989	FEM 1.209:050216/989		594-C-4 (MF)			1989		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Shannon Hills, Arkansas, Saline County.	000357210	24448649		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050573/989	FEM 1.209:050573/989		594-C-2 (MF)			1989		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of England, Arkansas, Lonoke County.	000357216	24448688		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050133/989	FEM 1.209:050133/989		594-C-4 (MF)			1989		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Dermott, Arkansas, Chicot County.	000357266	24449896		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050026	FEM 1.209:050026		594-C-4 (MF)			1988		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: Baxter County, Arkansas, and incorporated areas.	000357270	24450165		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050011/ETC.			594-C-4 (MF)			1990		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Rogers, Arkansas, Benton County.	000357316	24455625		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050013/988	FEM 1.209:050013/988		594-C-4 (MF)			1988		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Cherry Valley, Arkansas, Cross County.	000357318	24455666		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050057	FEM 1.209:050057		594-C-4 (MF)			1988		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: Garland County, Arkansas, and incorporated areas.	000357323	24455718		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050084/ETC.	FEM 1.209:050084/ETC.		594-C-4 (MF)			1990		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: Independence County, Arkansas, unincorporated areas.	000357328	24455756		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050090	FEM 1.209:050090		594-C-4 (MF)			1988		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Lepanto, Arkansas, Poinsett County.	000357331	24455808		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050174	FEM 1.209:050174		594-C-4 (MF)			1988		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Cabot, Arkansas, Lonoke County.	000357332	24455841		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050309	FEM 1.209:050309		594-C-4 (MF)			1989		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: Howard County, Arkansas, unincorporated areas.	000357333	24455871		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050438	FEM 1.209:050438		594-C-4 (MF)			1988		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: Jefferson County, Arkansas, unincorporated areas.	000357334	24455923		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050440	FEM 1.209:050440		594-C-4 (MF)			1991		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Newport, Arkansas, Jackson County.	000358200	24528867		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050103/990	FEM 1.209:050103/990		594-C-4 (MF)			1990		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Jacksonport, Arkansas, Jackson County.	000358206	24528998		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050102/990	FEM 1.209:050102/990		594-C-4 (MF)			1990		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Diaz, Arkansas, Jackson County.	000358225	24529197		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050100/990	FEM 1.209:050100/990		594-C-4 (MF)			1990		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: Jackson County, Arkansas, unincorporated areas.	000358227	24529257		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050096/990	FEM 1.209:050096/990		594-C-4 (MF)			1990		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: Logan County, Arkansas, unincorporated areas.	000358355	24561296		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050447/991	FEM 1.209:050447/991		594-C-4 (MF)			1991		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Jonesboro Municipal Airport, Jonesboro, Arkansas: digitized from OC 5265, surveyed March 1991, 7th edition	000358426	24568850		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.411/3:ODS 5265/991			0192-A-02			1991	91-0641-P.	FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of North Little Rock, Arkansas, Pulaski County.	000358486	24575270		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050182/990	FEM 1.209:050182/990		594-C-4 (MF)			1990		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of White Hall, Arkansas, Jefferson County.	000358487	24575278		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050375/990	FEM 1.209:050375/990		594-C-4 (MF)			1990		FALSE							
Title statement; Varying form of title	245; 246	Resolution Trust Corporation: real estate activities in Pine Bluff, Arkansas : fact sheet for the Honorable Beryl Anthony, Jr., House of Representatives	000359020	24635627		Language material	a	Microfiche	b	Monograph/item	m	GA			Government Accountability Office			GA 1.13:GGD-91-6 FS	GA 1.13:GGD-91-6 FS		546-D (MF)			1990		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: Crawford County, Arkansas, and incorporated areas.	000359025	24635805		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050236/ETC.	FEM 1.209:050236/ETC.		594-C-4 (MF)			1991		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Fort Smith, Arkansas, Sebastian County.	000359041	24636000		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:055013/991	FEM 1.209:055013/991		594-C-4 (MF)			1991		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Powhatan, Arkansas, Lawrence County.	000359043	24636014		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050572	FEM 1.209:050572		594-C-4 (MF)			1991		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: Van Buren County, Arkansas, unincorporated areas.	000359045	24636023		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050566/991	FEM 1.209:050566/991		594-C-4 (MF)			1991		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Ravenden, Arkansas, Lawrence County.	000359046	24636034		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050470	FEM 1.209:050470		594-C-4 (MF)			1991		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: Lawrence County, Arkansas, unincorporated areas.	000359049	24636045		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050443	FEM 1.209:050443		594-C-4 (MF)			1991		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Bryant, Arkansas, Saline County.	000359051	24636055		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050308	FEM 1.209:050308		594-C-4 (MF)			1991		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: Pulaski County, Arkansas, unincorporated areas.	000359052	24636068		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050179/991	FEM 1.209:050179/991		594-C-4 (MF)			1991		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Ashdown, Arkansas, Little River County.	000359053	24636081		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050129	FEM 1.209:050129		594-C-4 (MF)			1991		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: town of Portia, Arkansas, Lawrence County.	000359054	24636100		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050121	FEM 1.209:050121		594-C-4 (MF)			1991		FALSE							
