MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Subject added entry--topical term; Added entry--corporate name; Varying form of title; Title statement	650; 710; 246; 245	Geohydrology and ground-water quality of Southern Canaan Valley, Tucker County, West Virginia	000468039	36415610		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:96-4103			0624-B			1996	1997-0121-P.	FALSE		FALSE								
Added entry--corporate name; Title statement	710; 245	Drainage areas of the Monongahela River Basin, West Virginia	000468602	36502732		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:95-170	I 19.76:95-170		0624-H (MF)			1995	97-0288-M.	FALSE		FALSE								
Subject added entry--topical term; Added entry--corporate name; Title statement	650; 710; 245	Distribution of fluoride in ground water of West Virginia	000469078	36575405		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:92-140	I 19.76:92-140		0624-H (MF)			1993	97-0338-M.	FALSE		FALSE								
Varying form of title; Title statement	246; 245	Water-quality data for the Ohio River from Willow Island Dam to Belleville Dam, West Virginia and Ohio, June-November 1992	000470493	36908707		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:95-184	I 19.76:95-184		0624-H (MF)			1995	97-0341-M.	FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Water-quality data for the Ohio River from New Cumberland Dam to Pike Island Dam, West Virginia and Ohio, June-November 1992	000471036	36984588		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:95-129	I 19.76:95-129		0624-H (MF)			1995	97-0319-M.	FALSE		FALSE								
Subject added entry--topical term; General note; Added entry--corporate name; Title statement	650; 500; 710; 245	Rising racial tensions in Logan County, West Virginia	000472535	37235316		Language material	a	Microfiche	b	Monograph/item	m	CR			Civil Rights Commission			CR 1.2:R 11/6			0288-A (MF)			1995	97-0516-M.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Concerns about and effective strategies for inclusion: focus group interview findings from West Virginia teachers	000472565	37237689		Language material	a	Microfiche	b	Monograph/item	m	ED			Department of Education			ED 1.310/2:397578			0466-A-03 (MF)			1996	97-0513-M.	FALSE		FALSE								
Subject added entry--geographic name; Subject added entry--topical term; Title statement	651; 650; 245	Water-quality assessment of the Kanawha-New River Basin, West Virginia, Virginia, and North Carolina: review of water-quality literature through 1996	000472744	37270718		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:97-4075			0624-B			1997	97-0282-P.	TRUE	681903255	TRUE	001158839	https://purl.fdlp.gov/GPO/gpo156402						
Subject added entry--topical term; Title statement	650; 245	Stream drainage areas in West Virginia	000473058	37324993		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.127:066-97			0621-L			1997	97-0292-P.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	NAEP 1996 mathematics state report for West Virginia	000473267	37350507		Language material	a	No attempt to code	|	Monograph/item	m	ED			Department of Education			ED 1.302:M 42/14/WV			461-D-05			1997	97-0287.	FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Cherry Run quadrangle, West Virginia--Maryland--Pennsylvania, 1951: 7.5 minute series (topographic)	000473643	37397437		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39078-F 1-TF-024/997	I 19.81:39078-F 1-TF-024/997		619-M-48			1997		FALSE		FALSE								
Subject added entry--geographic name; Subject added entry--topical term; Title statement	651; 650; 245	West Virginia health profile	000474683	37488784		Language material	a	No attempt to code	|	Serial	s	HE			Department of Health and Human Services			HE 20.7043/48:						19uu		FALSE		FALSE								
Title statement	245	Artemas quadrangle, Pennsylvania--Maryland--West Virginia: 7.5 minute series (topographic)	000474887	37505102		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39078-F 4-TF-024/997	I 19.81:39078-F 4-TF-024/997		0619-M-38			1997		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Water-quality data for the Ohio River from New Cumberland Dam to Pike Island Dam, West Virginia and Ohio, May-October 1993	000475869	37612025		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:96-147	I 19.76:96-147		0624-H (MF)			1996	97-0809-M.	FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Centre Foundry & Machine Company, Wheeling, West Virginia	000476317	37678321		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.7125/2:97-0004-2642	HE 20.7125/2:97-0004-2642		0499-F-16			1997	97-0358-P.	FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Preliminary geologic map of the Mountain Falls quadrangle, Frederick and Shenandoah counties, Virginia, and Hampshire County, West Virginia	000477144	37790416		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:95-620	I 19.76:95-620		0624-H (MF)			1995	97-0849-M.	FALSE		FALSE								
Varying form of title; Title statement	246; 245	Water-quality data for the Ohio River from Willow Island Dam to Belleville Dam, West Virginia and Ohio, May-October 1993	000479293	38110465		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:96-127			0624-H (MF)			1996	97-0809-M.	FALSE		FALSE								
Added entry--corporate name; Title statement	710; 245	Drainage areas of the Potomac River basin, West Virginia	000479985	38192811		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:95-292	I 19.76:95-292		0624-H (MF)			1996	97-0849-M.	FALSE		FALSE								
Subject added entry--topical term; Added entry--corporate name; Title statement	650; 710; 245	Soil survey of Braxton County, West Virginia	000481506	38418650		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38/48:B 73	A 57.38/48:B 73		0102-B-48			1997	98-0116-P.	FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Putnam County, West Virginia, (unincorporated areas).	000481686	38433811		Language material	a	Microfiche	b	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209/48:540164	FEM 1.209/48:540164		0594-C-48 (MF)			1997	98-0274-M.	FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Wolf Gap quadrangle, West Virginia--Virginia, 1994: 7.5 minute series (topographic)	000483323	38600526		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:38078-H 6-TF-024/997	I 19.81:38078-H 6-TF-024/997		0619-M-48			1997		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Lost City quadrangle, West Virginia--Virginia, 1994: 7.5 minute series (topographic)	000483325	38600720		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:38078-H 7-TF-024/997	I 19.81:38078-H 7-TF-024/997		0619-M-48			1997		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Lost River State Park quadrangle, West Virginia, 1994: 7.5 minute series (topographic)	000483327	38600811		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:38078-H 8-TF-024/997	I 19.81:38078-H 8-TF-024/997		0619-M-48			1997		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	Valley Point quadrangle, West Virginia--Preston Co. 1959: 7.5 minute series (topographic)	000485355	38969673		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39079-E 6-TF-024/998	I 19.81:39079-E 6-TF-024/998		0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	Kingwood quadrangle, West Virginia--Preston Co. 1960: 7.5 minute series (topographic)	000485359	38969831		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39079-D 6-TF-024/998	I 19.81:39079-D 6-TF-024/998		0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	Cuzzart quadrangle, West Virginia--Preston Co., 1959: 7.5 minute series (topographic)	000485361	38969913		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39079-E 5-TF-024/998	I 19.81:39079-E 5-TF-024/998		0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	Aurora quadrangle, West Virginia, 1959: 7.5 minute series (topographic)	000485363	38969999		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39079-C 5-TF-024/998			0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	Rowlesburg quadrangle, West Virginia, 1960: 7.5 minute series (topographic)	000485365	38970056		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39079-C 6-TF-024/998	I 19.81:39079-C 6-TF-024/998		0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	Masontown quadrangle, West Virginia, 1960: 7.5 minute series (topographic)	000485370	38970154		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39079-E 7-TF-024/998	I 19.81:39079-E 7-TF-024/998		0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	Terra Alta quadrangle, West Virginia, 1959: 7.5 minute series (topographic)	000485372	38970233		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39079-D 5-TF-024/998	I 19.81:39079-D 5-TF-024/998		0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	Bruceton Mills quadrangle, West Virginia--Pennsylvania, 1960: 7.5 minute series (topographic)	000485376	38970397		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39079-F 6-TF-024/998			0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	Brandonville quadrangle, West Virginia--Pennsylvania, 1959: 7.5 minute series (topographic)	000485380	38971193		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39079-F 5-TF-024/998	I 19.81:39079-F 5-TF-024/998		0619-M-48			1998		FALSE		FALSE								
Title statement	245	Proceedings: 4th National Watershed Conference : opening the toolbox : strategies for successful watershed management, May 21-24, 1995, Charleston, West Virginia.	000486420	39096027		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 27.2:W 31/2	I 27.2:W 31/2		0660 (MF)			1995	98-0477-M.	FALSE		FALSE								
Title statement	245	Mine Safety and Health Administration: information on proposed relocation of its Denver technical center to West Virginia	000486591	39106472		Language material	a	Microfiche	b	Monograph/item	m	GA			Government Accountability Office			GA 1.13:HEHS-97-100 R			0546-D (MF)			1997	98-0424-M.	FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Table Rock quadrangle, Maryland--West Virginia, 1948: 7.5 minute series (topographic)	000486813	39128081		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39079-C 4-TF-024/998			0619-M-20			1998		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Friendsville quadrangle, Maryland--Pennsylvania--West Virginia, 1947: 7.5 minute series (topographic)	000486815	39128294		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39079-F 4-TF-024/998			0619-M-20			1998		FALSE		FALSE								
Subject added entry--topical term; Added entry--corporate name; Title statement	650; 710; 245	Soil survey of Webster County, West Virginia	000487053	39155735		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38/48:W 39	A 57.38/48:W 39		0102-B-48			1998	98-0025-S.	FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	General management plan, final environmental impact statement, land protection plan: Gauley River National Recreation Area, Nicholas and Fayette counties, West Virginia.	000488399	39308272		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 1.98:G 23/3/V.1-2/FINAL	I 1.98:G 23/3/V.1-2/FINAL		0603-G (MF)			1996	98-0482-M (v. 1), 98-0471-M (v. 2).	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	NAEP 1996 science state report for West Virginia	000489444	39473926		Language material	a	Microfiche	b	Monograph/item	m	ED			Department of Education			ED 1.302:SCI 2/2/WV			0461-D-05 (MF)	0461-D-05 (online)		1997	98-0603-M.	NA		FALSE			https://purl.fdlp.gov/GPO/LPS1066					
Subject added entry--geographic name; Subject added entry--topical term; Title statement	651; 650; 245	West Virginia health profile	000493233	39908767		Language material	a	Microfiche	b	Serial	s	HE			Department of Health and Human Services			HE 20.7043/48:			0504-X-48 (MF)			19uu		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	New Matamoras quadrangle, Ohio--West Virginia, 1994: 7.5 minute series (topographic)	000494146	40064740		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-E 1-TF-024/998	I 19.81:39081-E 1-TF-024/998		0619-M-35			1998		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	Wellsville quadrangle, Ohio--West Virginia, 1994: 7.5 minute series (topographic)	000494151	40064889		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40080-E 6-TF-024/997	I 19.81:40080-E 6-TF-024/997		0619-M-35			1998		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	Coolville quadrangle, Ohio--West Virginia, 1994: 7.5 minute series (topographic)	000494154	40064944		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-B 7-TF-024/998	I 19.81:39081-B 7-TF-024/998		0619-M-35			1998		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	Chester quadrangle, Ohio--West Virginia, 1994: 7.5 minute series (topographic)	000494155	40065014		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-A 8-TF-024/998	I 19.81:39081-A 8-TF-024/998		0619-M-35			1998		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Fleming quadrangle, Ohio--West Virginia, 1994: 7.5 minute series (topographic)	000494156	40065149		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-D 5-TF-024/998	I 19.81:39081-D 5-TF-024/998		0619-M-35			1998		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Round Bottom quadrangle, Ohio--West Virginia, 1994: 7.5 minute series (topographic)	000494158	40065230		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39080-F 8-TF-024/998	I 19.81:39080-F 8-TF-024/998		0619-M-35			1998		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Marietta quadrangle, Ohio--West Virginia, 1994: 7.5 minute series (topographic)	000494175	40065346		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-D 4-TF-024/998			0619-M-35			1998		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	East Liverpool North quadrangle, Ohio--Pennsylvania--West Virginia, 1994: 7.5 minute series (topographic)	000494182	40065850		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40080-F 5-TF-024/997	I 19.81:40080-F 5-TF-024/997		0619-M-35			1998		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	Raven Rock quadrangle, West Virginia--Ohio, 1994: 7.5 minute series (topographic)	000494184	40066056		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-D 2-TF-024/998	I 19.81:39081-D 2-TF-024/998		0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	Bens Run quadrangle, West Virginia--Ohio, 1994: 7.5 minute series (topographic)	000494185	40066382		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-D 1-TF-024/997	I 19.81:39081-D 1-TF-024/997		0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	Mount Alto quadrangle, West Virginia--Ohio, 1994: 7.5 minute series (topographic)	000494198	40070377		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:38081-G 8-TF-024/998	I 19.81:38081-G 8-TF-024/998		0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Parkersburg quadrangle, West Virginia--Ohio, 1994: 7.5 minute series (topographic)	000494199	40070446		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-C 5-TF-024/998	I 19.81:39081-C 5-TF-024/998		0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Wheeling quadrangle, West Virginia--Ohio, 1994: 7.5 minute series (topographic)	000494201	40070574		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40080-A 6-TF-024/997	I 19.81:40080-A 6-TF-024/997		0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Weirton quadrangle, West Virginia--Pennsylvania--Ohio, 1994: 7.5 minute series (topographic)	000494207	40070689		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40080-D 5-TF-024/997	I 19.81:40080-D 5-TF-024/997		0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Little Hocking quadrangle, Ohio--West Virginia, 1994: 7.5 minute series (topographic)	000496096	40327771		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-C 6-TF-024/998	I 19.81:39081-C 6-TF-024/998		0619-M-35			1998		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Portland quadrangle, Ohio--West Virginia, 1994: 7.5 minute series (topographic)	000496153	40333430		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-A 7-TF-024/998	I 19.81:39081-A 7-TF-024/998		0619-M-35			1998		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	Paden City quadrangle, West Virginia--Ohio, 1994: 7.5 minute series (topographic)	000496183	40334212		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39080-E 8-TF-024/998			0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	New Martinsville quadrangle, West Virginia--Ohio, 1994: 7.5 minute series (topographic)	000496192	40335942		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39080-F 7-TF-024/998	I 19.81:39080-F 7-TF-024/998		0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Added entry--corporate name; Title statement	651; 710; 245	Willow Island quadrangle, West Virginia--Ohio, 1994: 7.5 minute series (topographic)	000496199	40336414		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-C 3-TF-024/998	I 19.81:39081-C 3-TF-024/998		0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Belmont quadrangle, West Virginia--Ohio, 1994: 7.5 minute series (topographic)	000496205	40336574		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-D 3-TF-024/998	I 19.81:39081-D 3-TF-024/998		0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Valley Mills quadrangle, West Virginia--Ohio, 1994: 7.5 minute series (topographic)	000496208	40336744		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-C 4-TF-024/998	I 19.81:39081-C 4-TF-024/998		0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Ravenswood quadrangle, West Virginia--Ohio, 1994: 7.5 minute series (topographic)	000496212	40336918		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:38081-H 7-TF-024/998	I 19.81:38081-H 7-TF-024/998		0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Lubeck quadrangle, West Virginia--Ohio, 1994: 7.5 minute series (topographic)	000496213	40337128		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-B 6-TF-024/998	I 19.81:39081-B 6-TF-024/998		0619-M-48			1998		FALSE		FALSE								
General note; Added entry--corporate name; Title statement	500; 710; 245	George Washington National Forest, Dry River Ranger District, Virginia, West Virginia	000496391	40348951		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.28:G 29/6	A 13.28:G 29/6		0080-G			1998	99-0046-P.	FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	NAEP 1996 science state report for West Virginia	000496701	40399572		Language material	a	Microfiche	b	Monograph/item	m	ED			Department of Education			ED 1.310/2:413237	ED 1.310/2:413237		0466-A-03 (MF)			1997	98-1137-M.	FALSE		FALSE								
Varying form of title; Title statement	246; 245	Let's ask the students--: Kentucky, Tennessee, Virginia, and West Virginia students talk about schools and change.	000496942	40420514		Language material	a	Microfiche	b	Monograph/item	m	ED			Department of Education			ED 1.310/2:415046	ED 1.310/2:415046		0466-A-03 (MF)			1997	99-0038-M.	FALSE		FALSE								
Subject added entry--topical term; Added entry--corporate name; Title statement	650; 710; 245	Magnetic and gravity anomaly maps of West Virginia	000497127	40449839		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.91:I-2364-H	I 19.91:I-2364-H		0619-G-08			1998	99-0073-P.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Point Pleasant High School, Point Pleasant, West Virginia	000497908	40542216		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.7125/2:97-0068-2690			0499-F-16			1998	99-0084-P.	FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Pond Creek quadrangle, West Virginia--Ohio, 1994: 7.5 minute series (topographic)	000498696	40625762		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-A 6-TF-024/998			0619-M-48			1998		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	New Haven quadrangle, West Virginia--Ohio, 1994: 7.5 minute series (topographic)	000498725	40627601		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:38081-H 8-TF-024/998	I 19.81:38081-H 8-TF-024/998		0619-M-48			1998		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Berkeley County, West Virginia, unincorporated areas.	000500708	40834258		Language material	a	Microfiche	b	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209/48:540282	FEM 1.209/48:540282		0594-C-48 (MF)			1998	99-0123-M.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Evaluation of Approximate Original Contour and postmining land use in West Virginia: draft.	000500888	40850783		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 71.2:99013380			0669-B (online)			1998		NA		FALSE			https://purl.fdlp.gov/GPO/LPS2392					
Subject added entry--topical term; Title statement	650; 245	Improving the academic performance of urban at-risk students in West Virginia through development of a Parent-Community-School (PCS) Collaborative Education Model: annual report 1991 : Community Liaison to Urban Education (CLUE) Program	000501090	40884881		Language material	a	Microfiche	b	Monograph/item	m	ED			Department of Education			ED 1.310/2:416275	ED 1.310/2:416275		0466-A-03 (MF)			1991	99-0095-M.	FALSE		FALSE								
Title statement	245	Developing nationally competitive NASA research capability in West Virginia: final report, grant number NAGW-4464	000501404	40929291		Language material	a	Microfiche	b	Monograph/item	m	NAS			National Aeronautics and Space Administration			NAS 1.26:206439	NAS 1.26:206439		0830-H-14 (MF)			1997	98-1137-M.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	State automation systems study: site visit, August 9-11, 1993 : West Virginia state report.	000502705	41089389		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 98.2:AU 8/2/W 52 V	A 98.2:AU 8/2/W 52 V					1994		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Trial of additional composite standard radiographs for use with the ilo international classification of radiographs of pneumoconioses: National Institute for Occupational Safety and Health, Division of Respiratory Disease Studies, Morgantown, West Virginia, USA	000503178	41158335		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.7125/2:90-0340-2659	HE 20.7125/2:90-0340-2659		0499-F-16			1998	99-0149-P.	FALSE		FALSE								
Subject added entry--topical term; Added entry--corporate name; Varying form of title; Title statement	650; 710; 246; 245	Ground-water hydrology of the area bordering the Ohio River between Chester and Waverly, West Virginia	000503384	41182280		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:95-710	I 19.76:95-710		0624-H (MF)			1997	99-0312-M.	FALSE		FALSE								
Subject added entry--topical term; Added entry--corporate name; Varying form of title; Title statement	650; 710; 246; 245	Ground-water hydrology of the area bordering the Ohio River between Kenova and Waverly, West Virginia	000503385	41182308		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:95-711	I 19.76:95-711		0624-H (MF)			1997	99-0312-M.	FALSE		FALSE								
Title statement	245	Channel geometry and strath levels of the Potomac River between Great Falls, Maryland and Hampshire, West Virginia	000503389	41182390		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:97-480			0624-H (MF)			1997	99-0300-M.	FALSE		FALSE								
Subject added entry--topical term; Added entry--corporate name; Varying form of title; Title statement	650; 710; 246; 245	Ground-water hydrology of the area bordering the Kanawha River in West Virginia	000503411	41182689		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:95-712	I 19.76:95-712		0624-H (MF)			1997	99-0312-M.	FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Water-quality data for the Ohio River from Willow Island Dam to Belleville Dam, West Virginia and Ohio, June-October 1994	000503892	41255946		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:97-555	I 19.76:97-555		0624-H (MF)			1997	99-0354-M.	FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Water-quality data for the Ohio River from New Cumberland Dam to Pike Island Dam, West Virginia and Ohio, June-October 1994	000503893	41255961		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:97-556	I 19.76:97-556		0624-H (MF)			1997	99-0354-M.	FALSE		FALSE								
