MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Title statement	245	Investigation of Shell Pipe Line Corporation pipeline leak, South Pass block 65, December 30, 1986, Gulf of Mexico, off the Louisiana Coast	000310577	17489118		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 72.12/3:SH 4/4	I 72.12/3:SH 4/4		671-F (MF)			1987		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Louisiana coastal wetlands: hearing before the Committee on Energy and Natural Resources, United States Senate, One Hundred First Congress, first session on Amendment no. 229 to S. 406, Baton Rouge, La., August 31, 1989.	000310913	21054953		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.EN 2:S.HRG.101-342	Y 4.EN 2:S.HRG.101-342		1040-A	1040-B (MF)		1989	90-028-P.	FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	7.5 minute series (topographic), [Louisiana], 29090-H1-TF-024, New Orleans East quadrangle, Louisiana, 1966	000313302	18732353		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:29090-H 1-TF-024/989	I 19.81:29090-H 1-TF-024/989		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	7.5 minute series (topographic), [Louisiana], 30091-C1-TF-024, St. George quadrangle, Louisiana, 1963	000313304	18732353		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:30091-C 1-TF-024/989	I 19.81:30091-C 1-TF-024/989		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	7.5 minute series (topographic), [Louisiana], 30091-C2-TF-024, Plaquemine quadrangle, Louisiana, 1963	000313305	18732353		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:30091-C 2-TF-024/989	I 19.81:30091-C 2-TF-024/989		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	7.5 minute series (topographic), [Louisiana], 30093-A5-TF-024, Cameron Farms quadrangle, Louisiana, 1960	000313306	18732353		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:30093-A 5-TF-024/975	I 19.81:30093-A 5-TF-024/975		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; General note; Title statement	651; 500; 245	7.5 minute series (topographic), [Louisiana], 30093-B2-TF-024, Lake Charles quadrangle, Louisiana--Calcasieu Parish, 1955	000313307	18732353		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:30093-B 2-TF-024/975	I 19.81:30093-B 2-TF-024/975		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	7.5 minute series (topographic), [Louisiana], 32092-A4-TF-024, Sikes quadrangle, Louisiana--Winn Parish	000313316	11448194	10467688	Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:32092-A 4-TF-024/989	I 19.81:32092-A 4-TF-024/989		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	7.5 minute series (topographic), [Louisiana], 32092-B4-TF-024, Womack quadrangle, Louisiana	000313317	11448194	10467688	Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:32092-B 4-TF-024/989	I 19.81:32092-B 4-TF-024/989		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Water-level measurements, 1981-85, and chemical analyses, 1978-85, Red River alluvial aquifer, Red River Valley, Louisiana	000314928	21572917		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:87-541	I 19.76:87-541		624-H (MF)			1988		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	7.5 minute series (topographic), [Louisiana], 29088-G7-TF-024, New Harbor Islands quadrangle, Louisiana--St. Bernard Parish, 1951	000315007	10527278		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:29088-G 7-TF-024/951	I 19.81:29088-G 7-TF-024/951		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	7.5 minute series (topographic), [Louisiana], [29090-G2-TF-024], Lake Cataouatche east quadrangle, Louisiana, 1966	000315008	18732353		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:29090-G 2-TF-024/982	I 19.81:29090-G 2-TF-024/982		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	7.5 minute series orthophotomap (topographic), [Louisiana], 29091-C1-TF-024, Lost Lake quadrangle, Louisiana--Terrebonne Parish, 1974	000315009	18732353		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:29091-C 1-TF-024/978	I 19.81:29091-C 1-TF-024/978		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	7.5 minute series (topographic), [Louisiana], 30091-H5-TF-024, Angola quadrangle, Louisiana--Mississippi, 1965	000315013	10527278		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:30091-H 5-TF-024/965	I 19.81:30091-H 5-TF-024/965		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Soil survey of Orleans Parish, Louisiana	000315945	21430999		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:OR 5/2	A 57.38:OR 5/2		102-B-18			1989	90-229-P.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Surficial sediment texture along a beach and nearshore profile of Isles Dernieres, Louisiana	000316383	21883856		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:87-267	I 19.76:87-267		624-H (MF)			1987?		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Louisiana ground-water quality	000316403	21708547		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:87-728	I 19.76:87-728		624-H (MF)			1987		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Soil survey of Natchitoches Parish, Louisiana	000317573	22108063		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:N 19	A 57.38:N 19		102-B-18			28 cm	90-438-P.	FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	7.5 minute series (topographic), [Louisiana], 29089-H8-TF-024, Chalmette quadrangle, Louisiana, 1967	000318397	18732353		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:29089-H 8-TF-024/989	I 19.81:29089-H 8-TF-024/989		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	7.5 minute series (topographic), [Louisiana], 29090-G1-TF-024, Bertrandville quadragle, Louisiana, 1966	000318398	18732353		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:29090-G 1-TF-024/989	I 19.81:29090-G 1-TF-024/989		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	7.5 minute series (topographic), [Louisiana], 29090-H3-TF-024, Luling quadrangle, Louisiana, 1967	000318399	18732353		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:29090-H 3-TF-024/989	I 19.81:29090-H 3-TF-024/989		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	7.5 minute series (topographic), [Louisiana], 29090-H4-TF-024, Hahnville quadrangle, Louisiana--St. Charles Parish, 1967	000318400	18732353		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:29090-H 4-TF-024/989	I 19.81:29090-H 4-TF-024/989		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	7.5 minute series (topographic), [Louisiana], 29090-H7-TF-024, Lagan quadragle, Louisiana, 1962	000318401	18732353		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:29090-H 7-TF-024/989	I 19.81:29090-H 7-TF-024/989		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	7.5 minute series (topographic), [Louisiana], 30090-A1-TF-024, Laplace quadragle, Louisiana, 1967	000318402	18732353		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:30090-A 4-TF-024/989	I 19.81:30090-A 4-TF-024/989		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	7.5 minute series (topographic), [Louisiana], 300090-H8-TF-024, Felps quadrangle, Louisiana--Missouri	000318403	11448194	10467688	Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:30090-H 8-TF-024/984	I 19.81:30090-H 8-TF-024/984		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	7.5 minute series (topographic), [Louisiana], 30091-D1-TF-024, Baton Rouge East quadrangle, Louisiana--East Baton Rouge Parish, 1963	000318404	18732353		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:30091-D 1-TF-024/989	I 19.81:30091-D 1-TF-024/989		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	7.5 minute series (topographic), [Louisiana], 91030-D2-TF-024 [i.e. 30091-D2-TF-024], Baton Rouge West quadrangle, Louisiana, 1963	000318405	18732353		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:30091-D 2-TF-024/989	I 19.81:30091-D 2-TF-024/989		619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Archaeological survey on 65 acres of land adjacent to Bayou des Familles: Barataria Unit, Jean Lafitte National Historical Park and Preserve, Louisiana	000318656	22102080		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.116:26	I 29.116:26		646-N-5			1990	90-348-P.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Authorizing the acquisition of certain lands in the state of Louisiana for inclusion in the Vicksburg National Military Park: report (to accompany S. 2437).	000319605	22121722		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/5:101-309	Y 1.1/5:101-309		1008-C	1008-D (MF)		1990	90-439-P.	FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Varying form of title; Title statement	710; 650; 246; 245	Soil survey of St. Tammany Parish, Louisiana	000319996	22121968		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:SA 2 TA	A 57.38:SA 2 TA		102-B-18			1990	90-440-P.	FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Soil survey of Tangipahoa Parish, Louisiana	000319998	22122055		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:T 15/2	A 57.38:T 15/2		102-B-18			1990	90-440-P.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Characterization of household hazardous waste from Marin County, California, and New Orleans, Louisiana	000320466	22246611		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.89/2:600/S 4-87/025	EP 1.89/2:600/S 4-87/025		431-L-12			1988		FALSE		FALSE								
Title statement	245	Proceedings, spring ternary Gulf of Mexico Studies Meeting: March 1989 : Minerals Management Service, New Orleans, Louisiana, March 21, 1989	000320960	20638240		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 72.12/2:89-0062	I 72.12/2:89-0062		671-F (MF)			1989		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Collision between the Hong Kong flag bulk carrier Petersfield and the U.S. towboat Bayou Boeuf and tow, New Orleans, Louisiana, October 28, 1986	000323385	22409330		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.116:88/01	TD 1.116:88/01		982-I-21 (MF)			1988		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Lafayette, Louisiana, Lafayette Parish.	000325893	6586321		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:220105			594-C-21			1980		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Mineral industry of Louisiana in	000327234	9485593		Language material	a	No attempt to code	|	Serial	s	I			Department of the Interior			I 28.94:L 93/						19uu		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Louisiana, 7.5 minute series (topographic)	000327872	10527278		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:(NOS.-LETTERS)/(ED.YR.)			619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Louisiana monthly local climatological data	000328078	10833402		Language material	a	Microfiche	b	Serial	s	C			Department of Commerce			C 55.286/6-19:	C 55.287/20:	C 55.286/6-19:(DATE)	0274-E-18 (MF)			1983		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Louisiana, 7.5 minute series (topographic)	000328521	11448194	10467688	Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:(NOS.-LETTERS)/(ED.YR.)			619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Arkansas, Louisiana ZIP+4 state directory	000328636	11586891	11638286; 11834656	Language material	a	No attempt to code	|	Serial	s	P			United States Postal Service			P 1.10/9:66-24/						1984-		FALSE		FALSE								
Title statement	245	Computational geometry and computer-aided design: abstracts of papers presented at a conference sponsored by the National Aeronautics and Space Administration and the University of Southern Mississippi and held at New Orleans, Louisiana, June 5-8, 1985	000330331	15277587		Language material	a	Microfiche	b	Monograph/item	m	NAS			National Aeronautics and Space Administration			NAS 1.55:2379			0830-H-10 (MF)			1985		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Investigation of October 27-28, 1985, structural failures: ocean drilling & exploration company platforms, Outer Continental Shelf Lease 0605, South Timbalier Block 86 & Outer Continental Shelf Lease 0073, South Pelto Block 19, Gulf of Mexico off the Louisiana coast	000330996	16694334		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 72.12/3:87-0075			0671-F (MF)			1987		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Relationship between canal and levee density and coastal land loss in Louisiana	000331351	17260102		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.89/2:85 (14)			611-R-1 (MF)			1987		FALSE		FALSE								
Added entry--corporate name; Title statement; Subject added entry--topical term; Varying form of title; Subject added entry--geographic name	710; 245; 650; 246; 651	Louisiana ground-water map no. 1: potentiometric surface, 1985, and water-level changes, 1983-85, of the Chicot aquifer in southwestern Louisiana	000331678	17653144		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:86-4348			0624-B			1987	88-136-P.	TRUE	966641249	TRUE	001113068	https://purl.fdlp.gov/GPO/gpo130767						
Subject added entry--topical term; Title statement	650; 245	Investigation of May 1987 fire, lease OCS-G 2937, West Delta Block 109: Gulf of Mexico, off the Louisiana coast	000331736	17736291		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 72.12/3:W 52/3			0671-F (MF)			1988		FALSE		FALSE								
Title statement	245	Investigation of November 10, 1986 blowout and fire, OCS lease 0244, West Cameron block 71: Gulf of Mexico, off the Louisiana coast	000331935	17966574		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 72.12/3:W 52/4			0671-F (MF)			1988		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	County business patterns, Louisiana	000331966	7567041	11902052; 17993863	Language material	a	No attempt to code	|	Serial	s	C			Department of Commerce			C 3.204:	C 3.204/3-20:		0133-A	0133-A-18	0133-A-18 (online)	1964		TRUE	622292351	FALSE	None	None						
Subject added entry--topical term; Title statement	650; 245	Forest resources of Louisiana	000332135	18151576		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.80:SO-130			83-B-05 (MF)			1988		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; Title statement	710; 651; 245	Louisiana, 7.5 minute series (topographic)	000332726	18732353		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:(NOS.-LETTERS)/(ED.YR.)			619-M-18			between 1900 and 1999]-		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Subject added entry--geographic name; Title statement	710; 650; 651; 245	Hydrologic features and processes of the Vermilion River, Louisiana	000332799	18800182		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:88-4019			0624-B (MF)			1988		TRUE	1037869179	TRUE	001135871	https://purl.fdlp.gov/GPO/gpo149244						
Subject added entry--topical term; Title statement	650; 245	Striking of a submerged object by the Bahamian tankship, Esso Puerto Rico, Mississippi River, Kenner, Louisiana, September 3, 1988	000335419	20702252		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.116:89/02			0982-I-21 (MF)			1989		FALSE		FALSE								
Title statement	245	Proceedings, spring ternary Gulf of Mexico Studies Meeting, March 1987: Minerals Management Service, New Orleans, Louisiana, March 23, 1987	000335825	20947274		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 72.12/2:G 95/987			671-F (MF)			1987		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Eighteenth-century ballast pile site, Chandeleur Islands, Louisiana: an instrumental and archaeological study	000336042	21095262		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 72.12/2:L 93/2			671-F (MF)			1989		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Surficial sediment isopleth maps of sand, silt, and clay, offshore the Isle Dernieres barrier islands, Louisiana	000336399	21309915		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.91:I-2004	I 19.91:I-2004		0619-G-08			1989		FALSE		FALSE								
Title statement	245	Investigation of fire, September 1988, lease OCS-G 1633, main pass block 133: Gulf of Mexico, off the Louisiana coast	000336602	21422822		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 72.12/3:F 51			0671-F (MF)			1989		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Marsh management in coastal Louisiana: effects and issues : proceedings of a symposium	000336991	21741682		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.89/2:89 (22)			0611-R-01 (MF)			1989		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Port of New Orleans, Louisiana	000338143	22392748		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.8:20/5			340			1990	90-590-P.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Louisiana Barrier-Island Erosion Study: Isles Dernieres beach profiles--September 1987 through September 1988	000338265	22424200		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:89-89	I 19.76:89-89		624-B (MF)			1989		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Providing for federal recognition of the Jena Band of Choctaws of Louisiana, and for other purposes: report (to accompany S. 1918).	000339018	22467952		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/5:101-431	Y 1.1/5:101-431		1008-C	1008-D (MF)		1990	90-608-P.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Authorizing the acquisition of certain lands in the states of Louisiana and Mississippi for inclusion in the Vicksburg National Military Park and for other purposes: report (to accompany S. 2437) (including cost estimate of the Congressional Budget Office).	000340065	22569390		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:101-744	Y 1.1/8:101-744		1008-C	1008-D (MF)		1990	90-648-P.	FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Soil survey of Caldwell Parish, Louisiana	000340695	22617401		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:C 12/11	A 57.38:C 12/11		102-B-18			1990	90-669-P.	FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Lafayette Regional Airport, Lafayette, Louisiana: digitized from OC 865, surveyed March 1990, 7th edition	000340698	22617429		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.411/3:ODS 865			0192-A-02			1990?	90-0624-P.	FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Houma - Terrebonne Airport, Houma, Louisiana: digitized from OC 5037, surveyed April 1990, 4th edition	000341915	22722151		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.411/3:ODS 5037			0192-A-02			1990	90-0702-P.	TRUE	1121455004	FALSE	None	None						
Name of publisher, distributor, etc.; Title statement	260/264$b; 245	Overview of the NASA/RECON educational, research, and development activities of the Computer Science Departments of the University of Southwestern Louisiana and Southern University	000343097	22786737		Language material	a	Microfiche	b	Monograph/item	m	NAS			National Aeronautics and Space Administration			NAS 1.26:184509			830-H-14 (MF)			1984		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	New Orleans International (Moisant Field) Airport, New Orleans, Louisiana: digitized from OC 609, surveyed April 1990, 15th edition	000343617	22870514		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.411/3:ODS 609			0192-A-02			1990	90-0760-P.	FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Breaux Bridge, Louisiana, St. Martin Parish.	000343784	22878716		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:220180	FEM 1.209:220180		594-C-18 (MF)			1988		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Madison Parish, Louisiana, unincorporated areas.	000343785	22878747		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:220122	FEM 1.209:220122		594-C-18 (MF)			1988		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Thibodaux, Louisiana, Lafourche Parish.	000343786	22878771		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:220111	FEM 1.209:220111		594-C-18 (MF)			1989		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Broussard, Louisiana, Lafayette Parish.	000343790	22878795		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:220102	FEM 1.209:220102		594-C-18 (MF)			1988		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Catahoula Parish, Louisiana, unincorported areas.	000343798	22878860		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:220047	FEM 1.209:220047		594-C-18 (MF)			1988		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Sulphur, Louisiana, Calcasieu Parish.	000343799	22878885		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:220041	FEM 1.209:220041		594-C-18 (MF)			1988		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Allen Parish, Louisiana, unincorporated areas.	000343801	22878932		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:220009	FEM 1.209:220009		594-C-18 (MF)			1990		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Beauregard Parish, Louisiana, unincorporated areas.	000343804	22878961		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:220026	FEM 1.209:220026		594-C-18 (MF)			1990		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Monroe, Louisiana, Ouachita Parish.	000343878	22883364		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:220136/983	FEM 1.209:220136/983		594-C-18 (MF)			1983		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Patterson, Louisiana, St. Mary Parish.	000343882	22883410		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:220197	FEM 1.209:220197		594-C-18 (MF)			1989		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Pearl River, Louisiana, St. Tammany Parish.	000343887	22883432		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:220203	FEM 1.209:220203		594-C-18 (MF)			1988		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Washington Parish, Louisiana, unincorporated areas.	000343893	22883490		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:220230	FEM 1.209:220230		594-C-18 (MF)			1988		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Bogalusa, Louisiana, Washington Parish.	000343897	22883529		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:220232	FEM 1.209:220232		594-C-18 (MF)			1988		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Varnado, Louisiana, Washington Parish.	000343900	22883570		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:220234	FEM 1.209:220234		594-C-18 (MF)			1989		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Mansfield, Louisiana, De Soto Parish.	000343901	22883600		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:220337	FEM 1.209:220337		594-C-18 (MF)			1988		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Caddo Parish, Louisiana, unincorporated areas.	000343906	22883635		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:220361	FEM 1.209:220361		594-C-18 (MF)			1990		FALSE		FALSE								
