MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Mary Esther, Florida, Okaloosa County.	000218689	12057647		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:120337	FEM 1.209:120337		594-C-9 (microfiche)			1985		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Shalimar, Florida, Okaloosa County.	000218690	12057692		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:120579	FEM 1.209:120579		594-C-9 (microfiche)			1985		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Cinco Bayou, Florida, Okaloosa County.	000218691	12057586		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:120596	FEM 1.209:120596		594-C-9 (microfiche)			1985		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Distribution and occurrence of total coliform bacteria in Floridan aquifer wells, western Lake County, Florida	000218950	11428723		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:84-4130			0624-B			1984		TRUE	624759896	FALSE	None	None						
Added entry--corporate name; Subject added entry--topical term; General note; Title statement	710; 650; 500; 245	Effects of transportation deregulation on motor carrier service in Florida and Arizona	000219709	11889042		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.20/6:30/85/006	TD 1.20/6:30/85/006		982-C-10 (microfiche)			1985		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	National forests in Florida: land and resource management plan, proposed.	000220296	12413758		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.92/2:F 66/PROP.	A 13.92/2:F 66/PROP.		80-F			1985?		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Soil survey of Lee County, Florida	000220342	11730984		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:L 51/7	A 57.38:L 51/7		102-B-9			1984		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Okaloosa County, Florida, unincorporated areas.	000220577	12288154		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:120173	FEM 1.209:120173		594-C-9 (microfiche)			1985		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: St. Johns County, Florida, unincorporated areas.	000220578	12300062		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:125147	FEM 1.209:125147		594-C-9 (microfiche)			1985		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Impact of development on availability and quality of ground water in eastern Nassau County, Florida, and southeastern Camden County, Georgia	000220672	11256373		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:83-4190			0624-B			1985		TRUE	681905632	TRUE	001129450	https://purl.fdlp.gov/GPO/gpo144981						
Subject added entry--topical term; Title statement	650; 245	Large-scale dewatering of phosphatic clay waste from northern Florida	000221025	11188357		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 28.23:8928	I 28.23:8928		637-A (microfiche)			l985		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Marine accident report: fire aboard the Bahamian passenger vessel M/V Scandinavian Sea, Cape Canaveral, Florida, March 9, 1984	000221488	12250852		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.116:85/03	TD 1.116:85/03		982-I-21 (microfiche)			1985		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Highway accident report: schoolbus loss of control accidents in Miami, Florida, September 28, 1983 and Birmingham, Alabama, April 12, 1984	000221489	12253501		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.117:85/03	TD 1.117:85/03		982-I-20 (microfiche)			1985		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; General note; Title statement	650; 246; 500; 245	Draft environmental impact statement for National forests in Florida, land and resource management plan	000222037	12590801		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.92/2:F 66	A 13.92/2:F 66/MAPS	A 13.92/2:F 66	80-F			1985		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Soil survey of Columbia County, Florida	000222066	11731496		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:C 68/4	A 57.38:C 68/4		102-B-9			1984		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Santa Rosa County, Florida, unincorporated areas.	000222618	12588795		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:120274/2	FEM 1.209:120274/2		594-C-9 (microfiche)			1985		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Gulf Breeze, Florida, Santa Rosa County.	000222619	12590256		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:120275/2	FEM 1.209:120275/2		594-C-9 (microfiche)			1985		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Sanibel, Florida, Lee County.	000222620	12548142		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:120402	FEM 1.209:120402		594-C-9 (microfiche)			1985		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Palm Bay, Florida, Brevard County.	000222621	12548160		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:120404/2	FEM 1.209:120404/2		594-C-9 (microfiche)			1985		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Cape Coral, Florida, Lee County.	000222622	12546146		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:125095/2	FEM 1.209:125095/2		594-C-9 (microfiche)			1985		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Problems in administering Medicare's health maintenance organization demonstration projects in Florida: report to the Honorable Lawrence J. Smith, House of Representatives	000222700	12067462		Language material	a	No attempt to code	|	Monograph/item	m	GA			Government Accountability Office			GA 1.13:HRD-85-48	GA 1.13:HRD-85-48		546-D (microfiche)			1985		FALSE		FALSE								
Title statement	245	National Open Forum on Prevention of Mental Retardation from Environmental and Psychosocial Causes: conference proceedings, Boca Raton, Florida, May 16-18, 1984	000222911	12437813		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 23.102:OP 2	HE 23.102:OP 2		529-B-8			1984		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Freshwater runoff and salinity distribution in the Loxahatchee River Estuary, southeastern Florida, 1980-82	000222962	11506331	987347566	Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:83-4244			0624-B			1985		TRUE	680267024	TRUE	001130248	https://purl.fdlp.gov/GPO/gpo145335						
Subject added entry--topical term; Title statement	650; 245	Cost-effectiveness of the U.S. Geological Survey stream-gaging program in central Florida	000222968	11190493		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:84-4116	I 19.42/4:84-4116		624-B			1984		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Sedimentologic history of the Loxahatchee River Estuary, Florida	000222971	11505749		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:84-4120			0624-B			1984		TRUE	679315977	TRUE	001128505	https://purl.fdlp.gov/GPO/gpo144286						
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Sediment concentrations and loads in the Loxahatchee River estuary, Florida, 1980-82	000222972	11506034		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:84-4157			0624-B			1984		TRUE	681450585	TRUE	001129010	https://purl.fdlp.gov/GPO/gpo144300						
Title statement	245	International Aerospace and Ground Conference on Lightning and Static Electricity: 1984 technical papers : supplement to the proceedings of a conference sponsored by NASA, FAA, and Departments of the Navy, Army, and Air Force and held in Orlando, Florida, June 26-28, 1984.	000223971	12432709		Language material	a	Microfiche	b	Monograph/item	m	NAS			National Aeronautics and Space Administration			NAS 1.55:2356	NAS 1.55:2356		830-H-10 (microfiche)			1984		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Estimates of the population of Florida counties and metropolitan areas, July 1, 1981, 1982, and 1983	000224623	12615972		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/83-9-C			0142-C-4			1985		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Potentiometric surface of the upper Floridan aquifer in the St. Johns River Water Management District and vicinity, Florida, May 1983	000225071	12738595		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:83-687	I 19.76:83-687		624-H (microfiche)			1984		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Potentiometric surface of the upper Floridan aquifer in central Sumter County, Florida, September 1984	000225082	12747866		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:84-813	I 19.76:84-813		624-H (microfiche)			1984		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Potentiometric surface of the upper Floridan aquifer in central Sumter County, Florida, May 1984	000225083	12748142		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:84-814	I 19.76:84-814					1984		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Potentiometric surface of the upper Floridan aquifer in the St. Johns River Water Management District and vicinity, Florida, September 1984	000225084	12738128		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:84-865	I 19.76:84-865		624-H (microfiche)			1984		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Soil survey of Alachua County, Florida	000228307	12756083		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:AL 1/4	A 57.38:AL 1/4		102-B-9			1985	85-889 P.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Diurnal and spatial variability of lightning activity in central Florida during the summer	000228418	12327858		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13/2:ERL ESG-13	C 55.13/2:ERL ESG-13		208-C-2 (microfiche)			1985		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Index of hydrologic data for selected sites in Dade County, Florida, 1923-1980	000228982	12811766		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:84-430	I 19.76:84-430		624-H (microfiche)			1984		FALSE		FALSE								
Title statement; Subject added entry--topical term; Varying form of title; General note; Subject added entry--geographic name	245; 650; 246; 500; 651	Florida ecological atlas	000229576	12848039		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.89:82/47-1/MAP A 1-E 18	I 49.89:82/47-1/MAP A 1-E 18		611-R-1 (microfiche)			1984		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Directing the Secretary of the Interior to release a reversionary interest in certain lands in Orange County, Florida which were previously conveyed to Orange County, Florida: report (to accompany H.R. 1740) (including the cost estimate of the Congressional Budget Office).	000230065	12853389		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:99-347	Y 1.1/8:99-347		1008-C	1008-D (microfiche)		1985	85-1073-P.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Provision of health care to eligible veterans residing in the Panhandle of western Florida: hearings before the Special Select Subcommittee on Oversight of the Committee on Veterans' Affairs, House of Representatives, Ninety-ninth Congress, first session, May 3, 1985.	000230299	12755112		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.V 64/3:99-17	Y 4.V 64/3:99-17		1027-A	1027-B (microfiche)		1985	85-957-P.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Drainage basins in St. Johns County, Florida	000231012	12998074		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:84-4232/MAP	I 19.42/4:84-4232/MAP					1984		FALSE		FALSE								
Added entry--corporate name; Title statement; Varying form of title; General note; Subject added entry--geographic name	710; 245; 246; 500; 651	7.5 minute series orthophotomap (topographic), 26080-E3-OM-024, Loxahatchee SE quadrangle, Florida, 1970: [Florida].	000231021	11763203		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:26080-E 3-OM-024	I 19.81:26080-E 3-OM-024		619-M-9			between 1900 and 1999]-		FALSE		FALSE								
Added entry--corporate name; Title statement; Varying form of title; General note; Subject added entry--geographic name	710; 245; 246; 500; 651	7.5 minute series orthophotomap (topographic), 26080-F8-OM-024, Clewiston South quadrangle, Florida, 1970: [Florida].	000231022	11763203		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:26080-F 8-OM-024	I 19.81:26080-F 8-OM-024		619-M-9			between 1900 and 1999]-		FALSE		FALSE								
Added entry--corporate name; Title statement; Varying form of title; General note; Subject added entry--geographic name	710; 245; 246; 500; 651	7.5 minute series orthophotomap (topographic), 26080-G3-OM-024, West Palm Beach 2 SE quadrangle, Florida, 1971: [Florida].	000231023	11763203		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:26080-G 3-OM-024	I 19.81:26080-G 3-OM-024		619-M-9			between 1900 and 1999]-		FALSE		FALSE								
Added entry--corporate name; Title statement; Varying form of title; General note; Subject added entry--geographic name	710; 245; 246; 500; 651	7.5 minute series orthophotomap (topographic), 26080-G8-OM-024, Clewiston North quadrangle, Florida, 1971: [Florida].	000231024	11763203		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:26080-G 8-OM-024	I 19.81:26080-G 8-OM-024		619-M-9			between 1900 and 1999]-		FALSE		FALSE								
Added entry--corporate name; Title statement; Varying form of title; General note; Subject added entry--geographic name	710; 245; 246; 500; 651	7.5 minute series orthophotomap (topographic), 26080-H3-OM-024, West Palm Beach 2 NE quadrangle, Florida, 1970: [Florida].	000231025	11763203		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:26080-H 3-OM-024	I 19.81:26080-H 3-OM-024		619-M-9			between 1900 and 1999]-		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; Varying form of title; Title statement	710; 651; 246; 245	7.5 minute series (topographic), 30087-H5-TF-024, Walnut Hill quadrangle, Florida-Alabama, 1978: [Florida].	000231026	11763203		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:30087-H 5-TF-024	I 19.81:30087-H 5-TF-024		619-M-9			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Railroad/highway accident report: grade crossing collision of a Florida East Coast Railway Company freight train and an Indian River Academy schoolbus, Port St. Lucie, Florida, September 27, 1984	000231873	12704198		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.112/4:85/01	TD 1.112/4:85/01		982-I-14 (microfiche)			1985		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Marine accident report: fire aboard the Bahamian passenger ship M/V Scandinavian Sun, Port of Miami, Miami, Florida, August 20, 1984	000231874	12860840		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.116:85/08	TD 1.116:85/08		982-I-21 (microfiche)			1985		FALSE		FALSE								
Title statement	245	Age and size of coppice cuttings influence eucalyptus rooting in southern Florida	000232338	13056274		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:SE-327	A 13.79:SE-327		83-B-4 (microfiche)			1985		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Panama City, Florida, Bay County.	000232707	12992643		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:120012	FEM 1.209:120012		594-C-9 (microfiche)			1986		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Panama City Beach, Florida, Bay County.	000232708	13045412		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:120013	FEM 1.209:120013		594-C-9 (microfiche)			1986		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Flagler County, Florida, unincorporated areas.	000232709	13145412		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:120085	FEM 1.209:120085		594-C-9 (microfiche)			1986		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Valparaiso, Florida, Okaloosa County.	000232710	13018368		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:120176/985	FEM 1.209:120176/985		594-C-9			1985		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Marineland, Florida, Flagler County.	000232711	13047779		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:120570	FEM 1.209:120570		594-C-9			1986		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Sediment sources and transport in Kings Bay and vicinity, Georgia and Florida, July 8-16, 1982	000232857	11442602		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:1347	I 19.16:1347		624			1985	85-1135-P.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Hydrology of the Floridan aquifer system in west-central Florida	000232858	11090134		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:1403-F	I 19.16:1403-F		624			1984 (i.e., 1985)	86-95-P.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Hydrogeology of a zone of secondary permeability in the surficial aquifer of eastern Palm Beach County, Florida	000232864	12114197		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:83-4249	I 19.42/4:83-4249					1984		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Subject added entry--geographic name; Title statement	710; 650; 651; 245	Occurrence of beds of low hydraulic conductivity in surficial deposits of Florida	000232869	13108427		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:84-4210/MAP			624-B			1984		TRUE	966435396	TRUE	001120921	https://purl.fdlp.gov/GPO/gpo137298						
Added entry--corporate name; Subject added entry--topical term; Subject added entry--geographic name; Title statement	710; 650; 651; 245	Hydrology of Lake June in Winter, Highlands County, south-central Florida	000232872	13057450		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:84-4303			0624-B			1985	85-1145-P.	TRUE	966640778	TRUE	001122312	https://purl.fdlp.gov/GPO/gpo138638						
Subject added entry--topical term; Title statement	650; 245	Synopsis of saltwater intrusion in Dade County, Florida, through 1984	000232875	13052104		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:85-4101	I 19.42/4:85-4101		624-B			1985	85-1074-P.	FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; Varying form of title; Title statement	710; 651; 246; 245	7.5 minute series (topographic), 30087-G5-TF-024, Enon quadrangle, Florida-Alabama, 1978: [Florida].	000232940	11763203		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:30087-G 5-TF-024	I 19.81:30087-G 5-TF-024		619-M-9			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Florida 1:50,000, 24081-E7-TM-050, Key West	000233189	10701188		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81/2:24081-E 7-TM-050	I 19.81/2:24081-E 7-TM-050		619-M-9			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Florida 1:50,000, 24082-E1-TM-050, Marquesas Keys	000233190	10701188		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81/2:24082-E 1-TM-050	I 19.81/2:24082-E 1-TM-050		619-M-9			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Florida 1:50,000, 24082-E7-TM-050, Dry Tortugas	000233191	10701188		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81/2:24082-E 7-TM-050	I 19.81/2:24082-E 7-TM-050		619-M-9			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Florida 1:50,000, 29081-A5-TM-050, Astor	000233192	10701188		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81/2:29081-A 5-TM-050	I 19.81/2:29081-A 5-TM-050		619-M-9			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Florida 1:50,000, 29081-A7-TM-050, Lake Weir	000233193	10701188		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81/2:29081-A 7-TM-050	I 19.81/2:29081-A 7-TM-050		619-M-9			between 1900 and 1999]-		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Florida 1:50,000, 30085-A3-TM-050, Allanton	000233194	10701188		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81/2:30085-A 3-TM-050	I 19.81/2:30085-A 3-TM-050		619-M-9			between 1900 and 1999]-		FALSE		FALSE								
Title statement	245	Organized crime and heroin trafficking: record of hearing V, February 20-21, 1985, Miami, Florida	000233387	13130827		Language material	a	No attempt to code	|	Monograph/item	m	PR			President of the United States			PR 40.8:C 86/H 42	PR 40.8:C 86/H 42		851-J-3			1985	85-1155-P.	FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Bay County, Florida, unincorporated areas.	000234191	13204975		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:120004/986	FEM 1.209:120004/986		594-C-9 (microfiche)			1986		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Chloride concentrations in the coastal margin of the Floridan Aquifer, southwest Florida	000234427	10478596		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:82-4070	I 19.42/4:82-4070					1983		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Appraisal of the interconnection between the St. Johns River and the surficial aquifer, east-central Duval County, Florida	000234429	9809444		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:82-4109	I 19.42/4:82-4109					1983		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Subsurface storage of freshwater in south Florida: a prospectus	000234435	10596661		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:83-4214	I 19.42/4:83-4214					1983		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Water-supply potential of the Floridan aquifer in Osceola, eastern Orange, and southwestern Brevard counties, Florida	000234437	11887018		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:84-4135			0624-B			1985	86-8-P.	TRUE	954287704	TRUE	001131052	https://purl.fdlp.gov/GPO/gpo145477						
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Ground-water hydrology of Volusia County, Florida, with emphasis on occurrence and movement of brackish water	000234438	12099032		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:84-4206	I 19.42/4:84-4206					1985		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Impacts of the Tampa Bypass Canal system on the areal hydrology, Hillsborough County, Florida	000234440	11775279		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:84-4222	I 19.42/4:84-4222		624-B			1985	85-2014-P.	FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Magnitude and frequency of flood volumes for urban watersheds in Leon County, Florida	000234441	11439572	11460964	Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:84-4233			0624-B			1984		TRUE	681903333	TRUE	001130179	https://purl.fdlp.gov/GPO/gpo145318						
Added entry--corporate name; Subject added entry--topical term; Subject added entry--geographic name; Title statement	710; 650; 651; 245	Salinity characteristics and distribution and effects of alternative plans for freshwater withdrawal, Little Manatee River estuary and adjacent areas of Tampa Bay, Florida	000234449	12181444		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:84-4301			0624-B			1985	85-1149.	TRUE	681140701	TRUE	001130039	https://purl.fdlp.gov/GPO/gpo145341						
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Use of double-mass curves to determine drawdown in a long-term aquifer test in north-central Volusia County, Florida	000234451	12234330		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:84-4309			0624-B			1985	85-1149-P.	TRUE	1084701305	TRUE	001131205	https://purl.fdlp.gov/GPO/gpo145687						
Subject added entry--topical term; Title statement	650; 245	Water resources and effects of development in Hernando County, Florida	000234453	12048220		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:84-4320	I 19.42/4:84-4320		624-B			1985	85-1004-P.	FALSE		FALSE								
Title statement	245	Geology and uranium mineralization of the Florida Mountain area, Needle Mountains, southwestern Colorado	000234479	13238969		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:84-336	I 19.76:84-336		624-H (microfiche)			1985		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Potentiometric surface of the upper Floridan aquifer, west-central Florida, May 1985	000234549	13180206		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:85-482	I 19.76:85-482		624-H (microfiche)			1985		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Potentiometric surface of the upper Floridan aquifer in the St. Johns River Water Management District and vicinity, Florida, May 1985	000234550	13180406		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:85-491	I 19.76:85-491		624-H (microfiche)			1985		FALSE		FALSE								
