MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Subject added entry--geographic name; Title statement; Added entry--corporate name; Varying form of title	651; 245; 710; 246	7.5 minute series (topographic), 44122-D4-TF-024, Cascadia quadrangle, Oregon-Linn Co.: [Oregon].	000225647	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44122-D 4-TF-024/PROV.	I 19.81:44122-D 4-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Added entry--corporate name; Varying form of title	651; 245; 710; 246	7.5 minute series (topographic), 44122-E4-TF-024, Yellowstone Mtn. quadrangle, Oregon-Lynn Co. [i.e. Linn]: [Oregon].	000225648	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44122-E 4-TF-024/PROV.	I 19.81:44122-E 4-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 44122-F3-TF-024, Lawhead Creek quadrangle, Oregon: [Oregon].	000225649	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44122-F 3-TF-024/PROV.	I 19.81:44122-F 3-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Added entry--corporate name; Varying form of title	651; 245; 710; 246	7.5 minute series (topographic), 44122-F5-TF-024, Snow Peak quadrangle, Oregon-Linn Co.: [Oregon].	000225650	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44122-F 5-TF-024/PROV.	I 19.81:44122-F 5-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 44122-G1-TF-024, Mother Lode Mtn. quadrangle, Oregon-Marion Co.: [Oregon].	000225651	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44122-G 1-TF-024/PROV.	I 19.81:44122-G 1-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 44122-G2-TF-024, Battle Ax quadrangle, Oregon-Marion Co.: [Oregon].	000225652	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44122-G 2-TF-024/PROV.	I 19.81:44122-G 2-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 44122-G5-TF-024, Lyons quadrangle, Oregon: [Oregon].	000225653	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44122-G 5-TF-024/PROV.	I 19.81:44122-G 5-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 44122-G6-TF-024, Stout Mountain quadrangle, Oregon: [Oregon].	000225654	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44122-G 6-TF-024/PROV.	I 19.81:44122-G 6-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 45117-A5-TF-024, Flagstaff Butte quadrangle, Oregon, 1965: [Oregon].	000225668	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:45117-A 5-TF-024	I 19.81:45117-A 5-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 45117-A6-TF-024, Medical Springs quadrangle, Oregon - Union Co., 1965: [Oregon].	000225669	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:45117-A 6-TF-024	I 19.81:45117-A 6-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 45117-A7-TF-024, Telocaset quadrangle, Oregon, 1965: [Oregon].	000225670	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:45117-A 7-TF-024	I 19.81:45117-A 7-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 45117-D5-TF-024, Fox Point quadrangle, Oregon - Wallowa Co., 1965: [Oregon].	000225671	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:45117-D 5-TF-024	I 19.81:45117-D 5-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 45117-F5-TF-024, Akers Butte quadrangle, Oregon-Wallowa Co., 1964: [Oregon].	000225672	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:45117-F 5-TF-024	I 19.81:45117-F 5-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 45118-B4-TF-024, Marley Creek quadrangle, Oregon - Union Co., 1965: [Oregon].	000225673	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:45118-B 4-TF-024	I 19.81:45118-B 4-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 45118-B5-TF-024, Sullivan Gulch quadrangle, Oregon, 1967: [Oregon].	000225674	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:45118-B 5-TF-024	I 19.81:45118-B 5-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name; Varying form of title	650; 245; 651; 246	Surface management status: 1:100 000-scale metric topographic map of Wallowa, Oregon-Washington : 30X60 minute series (topographic), 1982	000225928	12302719		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.11/4:45117-E 1-TM-100	I 53.11/4:45117-E 1-TM-100		619-G-16			1985		FALSE							
Subject added entry--topical term; Added entry--corporate name; Title statement; Name of publisher, distributor, etc.; Varying form of title	650; 710; 245; 260/264$b; 246	Water supply outlook for Oregon and federal-state-private cooperative snow surveys	000226658	2603638		Language material	a	No attempt to code	|	Serial	s	A			Department of Agriculture			A 57.46/5:	A 57.46/5:(DATE/NOS.)					196u		FALSE							
Subject added entry--topical term; Title statement	650; 245	Management of wildlife and fish habitats in forests of western Oregon and Washington	000228249	12755961		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.2:W 64/17/PT.1	A 13.2:W 64/17/PT.2/APP.	A 13.2:W 64/17/PT.1	84			1985		FALSE							
Title statement	245	Wallowa-Whitman National Forest, Oregon: north half	000228269	12484272		Cartographic material	e	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.28:W 15/3	A 13.28:W 15/3		80-G			1985		FALSE							
Subject added entry--topical term; Title statement	650; 245	Calculating moisture content of 1000-hour timelag fuels in western Washington and western Oregon	000228283	12858660		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.78:PNW-336	A 13.78:PNW-336		83-B (microfiche)			1985		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: Lane County, Oregon unincorporated areas.	000228729	12788258		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:415591/V.1-3	FEM 1.209:415591/V.1-3		594-C-37 (microfiche)			1985		FALSE							
Subject added entry--topical term; Title statement	650; 245	Polallie Creek debris flow and subsequent dam-break flood of 1980, East Fork Hood River basin, Oregon	000228950	11549409		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.13:2273	I 19.13:2273		625			1985	85-846-P.	FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Reconnaissance geologic map of the Whitehorse Ranch quadrangle, Harney and Malheur counties, Oregon	000228973	12793772		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:83-284	I 19.76:83-284		624-H (microfiche)			1982		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 42119-G8-TF-024, Sagebrush Knoll quadrangle, Oregon: [Oregon].	000229326	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42119-G 8-TF-024/PROV.	I 19.81:42119-G 8-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 42120-G2-TF-024, Sawed Horn quadrangle, Oregon-Lake Co.: [Oregon].	000229327	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42120-G 2-TF-024/PROV.	I 19.81:42120-G 2-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 42120-H1-TF-024, Alkali Lake quadrangle, Oregon-Lake Co.: [Oregon].	000229328	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42120-H 1-TF-024/PROV.	I 19.81:42120-H 1-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 43123-H6-TM-024, Roman Nose Mtn. quadrangle, Oregon: [Oregon].	000229329	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43123-H 6-TM-024/PROV.	I 19.81:43123-H 6-TM-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 43124-H1-TF-024, Florence quadrangle, Oregon-Lane Co.: [Oregon].	000229330	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43124-H 1-TF-024/PROV.	I 19.81:43124-H 1-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 44122-F2-TF-024, Detroit quadrangle, Oregon: [Oregon].	000229335	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44122-F 2-TF-024/PROV.	I 19.81:44122-F 2-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 44123-B8-TF-024, Cummins Peak quadrangle, Oregon-Lane Co.: [Oregon].	000229336	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44123-B 8-TF-024/PROV.	I 19.81:44123-B 8-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 44123-D8-TF-024, Tidewater quadrangle, Oregon-Lincoln Co.: [Oregon].	000229337	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44123-D 8-TF-024/PROV.	I 19.81:44123-D 8-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 44123-F3-TF-024, Airlie South quadrangle, Oregon: [Oregon].	000229338	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44123-F 3-TF-024/PROV.	I 19.81:44123-F 3-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 44123-F4-TF-024, Kings Valley quadrangle, Oregon: [Oregon].	000229339	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44123-F 4-TF-024/PROV.	I 19.81:44123-F 4-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 44123-F7-TF-024, Eddyville quadrangle, Oregon-Lincoln Co.: [Oregon].	000229340	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44123-F 7-TF-024/PROV.	I 19.81:44123-F 7-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 44123-F8-TF-024, Toledo North quadrangle, Oregon-Lincoln Co.: [Oregon].	000229341	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44123-F 8-TF-024/PROV.	I 19.81:44123-F 8-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 44123-G7-TF-024, Euchre Mtn. quadrangle, Oregon-Lincoln Co.: [Oregon].	000229342	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44123-G 7-TF-024/PROV.	I 19.81:44123-G 7-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 44124-A1-TF-024, Mercer Lake quadrangle, Oregon-Lane Co.: [Oregon].	000229343	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44124-A 1-TF-024/PROV.	I 19.81:44124-A 1-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 44124-B1-TF-024, Heceta Head quadrangle, Oregon-Lane Co.: [Oregon].	000229344	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44124-B 1-TF-024/PROV.	I 19.81:44124-B 1-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 45117-E8-TF-024, Elgin quadrangle, Oregon-Union Co., 1964: [Oregon].	000229360	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:45117-E 8-TF-024	I 19.81:45117-E 8-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 45118-B7-TF-024, Owens Butte quadrangle, Oregon-Umatilla Co., 1967: [Oregon].	000229361	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:45118-B 7-TF-024	I 19.81:45118-B 7-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 45118-C5-TF-024, Bally Mountain quadrangle, Oregon, 1967: [Oregon].	000229362	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:45118-C 5-TF-024	I 19.81:45118-C 5-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 45118-D4-TF-024, Meacham Lake quadrangle, Oregon, 1963: [Oregon].	000229363	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:45118-D 4-TF-024	I 19.81:45118-D 4-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 45118-E1-TF-024, Sanderson Spring quadrangle, Oregon, 1963: [Oregon].	000229364	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:45118-E 1-TF-024	I 19.81:45118-E 1-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 45118-F1-TF-024, Andies Prairie quadrangle, Oregon, 1963: [Oregon].	000229365	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:45118-F 1-TF-024	I 19.81:45118-F 1-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 45119-A3-TF-024, Lake Penland quadrangle, Oregon - Morrow Co., 1969: [Oregon].	000229366	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:45119-A 3-TF-024	I 19.81:45119-A 3-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 45119-A4-TF-024, Madison Butte quadrangle, Oregon - Morrow Co., 1969: [Oregon].	000229367	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:45119-A 4-TF-024	I 19.81:45119-A 4-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 45119-A5-TF-024, Big Rock Flat quadrangle, Oregon-Morrow Co., 1969: [Oregon].	000229368	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:45119-A 5-TF-024	I 19.81:45119-A 5-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 45119-A7-TF-024, Lefevre Prairie quadrangle, Oregon, 1969: [Oregon].	000229369	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:45119-A 7-TF-024	I 19.81:45119-A 7-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 45119-B1-TF-024, Sugarbowl Creek quadrangle, Oregon-Umatilla Co., 1969: [Oregon].	000229370	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:45119-B 1-TF-024	I 19.81:45119-B 1-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 45123-H6-TF-024, Saddle Mtn. quadrangle, Oregon-Clatsop Co.: [Oregon].	000229371	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:45123-H 6-TF-024/PROV.	I 19.81:45123-H 6-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Soil survey of Clackamas County area, Oregon	000230370	12919818		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:C 51	A 57.38:C 51		102-B-37			1985	85-1000-P.	FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Cottage Grove, Oregon, Lane County.	000230847	12956619		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:410120	FEM 1.209:410120		594-C-37 (microfiche)			1985		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 42121-C8-TF-024, Howard Bay quadrangle, Oregon - Klamath Co.: [Oregon].	000231219	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42121-C 8-TF-024/PROV.	I 19.81:42121-C 8-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 42121-D6-TF-024, Swan Lake Point quadrangle, Oregon - Klamath Co.: [Oregon].	000231220	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42121-D 6-TF-024/PROV.	I 19.81:42121-D 6-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 42121-D7-TF-024, Modoc Point quadrangle, Oregon - Klamath Co.: [Oregon].	000231221	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42121-D 7-TF-024/PROV.	I 19.81:42121-D 7-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 42121-D8-TF-024, Shoalwater Bay quadrangle, Oregon - Klamath Co.: [Oregon].	000231222	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42121-D 8-TF-024/PROV.	I 19.81:42121-D 8-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 42121-F8-TF-024, Fort Klamath quadrangle, Oregon-Klamath Co.: [Oregon].	000231223	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42121-F 8-TF-024/PROV.	I 19.81:42121-F 8-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 42121-G8-TF-024, Sun Pass quadrangle, Oregon-Klamath Co.: [Oregon].	000231224	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42121-G 8-TF-024/PROV.	I 19.81:42121-G 8-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 42122-C2-TF-024, Lake of the Woods South quadrangle, Oregon-Klamath Co.: [Oregon].	000231225	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42122-C 2-TF-024/PROV.	I 19.81:42122-C 2-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 42122-E2-TF-024, Pelican Butte quadrangle, Oregon-Klamath Co.: [Oregon].	000231226	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42122-E 2-TF-024/PROV.	I 19.81:42122-E 2-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 42122-E3-TF-024, Rustler Peak quadrangle, Oregon: [Oregon].	000231227	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42122-E 3-TF-024/PROV.	I 19.81:42122-E 3-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 42122-G1-TF-024, Maklaks Crater quadrangle, Oregon-Klamath Co.: [Oregon].	000231228	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42122-G 1-TF-024/PROV.	I 19.81:42122-G 1-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 42122-G2-TF-024, Union Peak quadrangle, Oregon-Klamath Co.: [Oregon].	000231229	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42122-G 2-TF-024/PROV.	I 19.81:42122-G 2-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 42122-H1-TF-024, Crater Lake East quadrangle, Oregon-Klamath Co.: [Oregon].	000231230	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42122-H 1-TF-024/PROV.	I 19.81:42122-H 1-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 43122-B1-TF-024, Mount Thielsen quadrangle, Oregon: [Oregon].	000231235	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43122-B 1-TF-024/PROV.	I 19.81:43122-B 1-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 43123-F8-TF-024, Deer Head Point quadrangle, Oregon-Douglas Co.: [Oregon].	000231236	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43123-F 8-TF-024/PROV.	I 19.81:43123-F 8-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 43124-E1-TF-024, Trail Butte quadrangle, Oregon: [Oregon].	000231237	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43124-E 1-TF-024/PROV.	I 19.81:43124-E 1-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 43124-F2-TF-024, Winchester Bay quadrangle, Oregon-Douglas Co.: [Oregon].	000231238	11448265		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43124-F 2-TF-024/PROV.	I 19.81:43124-F 2-TF-024/PROV.		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 44117-E6-TF-024, French Gulch quadrangle, Oregon - Baker Co., 1967: [Oregon].	000231246	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44117-E 6-TF-024	I 19.81:44117-E 6-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	7.5 minute series (topographic), 44117-E8-TF-024, Brannan Gulch quadrangle, Oregon - Baker Co., 1967: [Oregon].	000231247	11448247		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:44117-E 8-TF-024	I 19.81:44117-E 8-TF-024		619-M-37			between 1900 and 1999]-		FALSE							
