MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Evaluation of passive diffusion bag samplers, dialysis samplers, and nylon-screen samplers in selected wells at Andersen Air Force Base, Guam, March-April 2002	000591993	53083789		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4:03-4157			0624-B (online)			2003		NA		FALSE			https://purl.fdlp.gov/GPO/LPS72915					
Subject added entry--topical term; Subject added entry--corporate name; Title statement	650; 610; 245	Confirmation hearing on the nominations of William James Haynes II to be circuit judge for the Fourth Circuit and Frances Marie Tydingco-Gatewood to be district judge for the District of Guam: hearing before the Committee on the Judiciary, United States Senate, One Hundred Ninth Congress, second session, July 11, 2006.	000594979	75395170		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.J 89/2:S.HRG.109-633			1042-A	1042-A (online)	1042-B (MF)	2006	2007-0060-P.	NA		FALSE			https://purl.fdlp.gov/GPO/LPS76012					
Subject added entry--topical term; Title statement	650; 245	Atlas of the shallow-water benthic habitats of American Samoa, Guam, and the Commonwealth of the Northern Mariana Islands	000601808	60189074	58802508; 61071779	Cartographic material	e	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13/2:NOS NCCOS 8			0192	0192 (online)	0208-C-18 (online)	2005	2005-0014-S.	FALSE		FALSE								
Subject added entry--geographic name; Subject added entry--corporate name; Title statement	651; 610; 245	Guam World War II Loyalty Recognition Act: report (to accompany H.R. 1595) (including cost estimate of the Congressional Budget Office).	000602131	138322995		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:110-129	Y 1.1/2:15127		1008-C	1008-C (online)	1008-D (MF)	2007	2010-0106-S (Congressional serial set; no. 15127).	NA		FALSE			https://purl.fdlp.gov/GPO/LPS82216	https://purl.fdlp.gov/GPO/LPS82217				
Subject added entry--topical term; Title statement	650; 245	Guam, Guam: USFWS National Wetlands Inventory.	000603507	29857729		Cartographic material	e	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 49.6/7-2:13215-B 1/986			0611-W-53			1986	90-0710-M.	FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Defense infrastructure: overseas master plans are improving, but DOD needs to provide Congress additional information about the military buildup on Guam : report to congressional committees.	000608440	182775264		Language material	a	Electronic	s	Monograph/item	m	GA			Government Accountability Office			GA 1.13:GAO-07-1015			0546-D (online)			2007		NA		FALSE			https://purl.fdlp.gov/GPO/LPS87678					
Title statement	245	Report of investigation into allegations relating to the selection of the U.S. Attorney for Guam and the Northern Mariana Islands	000609047	185039634		Language material	a	Electronic	s	Monograph/item	m	J			Department of Justice			J 37.2:AL 5			0718-C-01 (online)			2006		NA		FALSE			https://purl.fdlp.gov/GPO/LPS88771					
Subject added entry--topical term; Title statement	650; 245	Flooding associated with Typhoon Chata'an, July 5, 2002, Guam	000611133	55033867		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.127:061-03			0621-L (online)			2003		NA		FALSE			https://purl.fdlp.gov/GPO/LPS91587					
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Defense logistics: Navy needs to develop and implement a plan to ensure that voyage repairs are available to ships operating near Guam when needed : report to the Committee on Armed Services, House of Representatives.	000614695	231612673		Language material	a	Electronic	s	Monograph/item	m	GA			Government Accountability Office			GA 1.13:GAO-08-427			0546-D (online)			2008		NA		FALSE			https://purl.fdlp.gov/GPO/LPS94985					
Subject added entry--topical term; Subject added entry--geographic name; Varying form of title; Title statement	650; 651; 246; 245	Defense infrastructure: planning efforts for the proposed military buildup on Guam are in their initial stages, with many challenges yet to be addressed : testimony before the Committee on Energy and Natural Resources, U.S. Senate	000614790	231633884		Language material	a	Electronic	s	Monograph/item	m	GA			Government Accountability Office			GA 1.5/2:GAO-08-722 T			0546-D-01 (online)			2008		NA		FALSE			https://purl.fdlp.gov/GPO/LPS94899					
Varying form of title; Title statement	246; 245	United States, Alaska, Alaska Peninsula and Aleutian Islands to Seguam Pass	000619314	237789624		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:16011/			0191-B-15			-1990		TRUE	814293321	TRUE	000881898	https://purl.fdlp.gov/GPO/gpo30106						
Varying form of title; Title statement	246; 245	United States, Alaska, Alaska Peninsula and Aleutian Islands to Seguam Pass	000619315	237789607		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:16011			0191-B-15			1994		TRUE	814293309	TRUE	000881900	https://purl.fdlp.gov/GPO/gpo30107						
Varying form of title; Title statement	246; 245	United States, Alaska, Alaska Peninsula and Aleutian Islands to Seguam Pass	000619317	58836448		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:16011			0191-B-15			1998-		TRUE	814293338	TRUE	000881899	https://purl.fdlp.gov/GPO/gpo30093; https://purl.fdlp.gov/GPO/gpo30108						
Subject added entry--topical term; Subject added entry--geographic name; Varying form of title; Title statement	650; 651; 246; 245	U.s. military buildup on Guam and challenges facing the community: oversight field hearing before the Subcommittee on Insular Affairs of the Committee on Natural Resources, U.S. House of Representatives, One Hundred Tenth Congress, first session, Monday, August 13, 2007, in Mangilao, Guam.	000623098	232624579		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.R 31/3:110-40			1023-A	1023-A (online)	1023-B (MF)	2008	2008-0402-P.	NA		FALSE			https://purl.fdlp.gov/GPO/LPS95857					
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Military build-up on Guam: hearing before the Committee on Energy and Natural Resources, United States Senate, One Hundred Tenth Congress, second session, to receive testimony on the military build-up on Guam, impact on the civilian community, planning, and response, May 1, 2008.	000627262	268677660		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.EN 2:S.HRG.110-510			1040-A			2008	2009-0072-P.	FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Military build-up on Guam: hearing before the Committee on Energy and Natural Resources, United States Senate, One Hundred Tenth Congress, second session, to receive testimony on the military build-up on Guam, impact on the civilian community, planning, and response, May 1, 2008.	000627265	268777164		Language material	a	Electronic	s	Monograph/item	m	Y			Congress			Y 4.EN 2:S.HRG.110-510			1040-A (online)			2008		NA		FALSE			https://purl.fdlp.gov/GPO/LPS104933					
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	Defense infrastructure: opportunity to improve the timeliness of future overseas planning reports and factors affecting the master planning effort for the military buildup on Guam : report to congressional committees.	000629441	278966066		Language material	a	Electronic	s	Monograph/item	m	GA			Government Accountability Office			GA 1.13:GAO-08-1005			0546-D (online)			2008		NA		FALSE			https://purl.fdlp.gov/GPO/LPS105136					
Subject added entry--topical term; Title statement	650; 245	Identifying labor solutions for the Guam military buildup: oversight hearing before the Subcommittee on Insular Affairs of the Committee on Natural Resources, U.S. House of Representatives, One Hundred Tenth Congress, second session, Tuesday, September 23, 2008.	000634670	312508284		Language material	a	Electronic	s	Monograph/item	m	Y			Congress			Y 4.R 31/3:110-87			1023-C (online)			2009		NA		FALSE			https://purl.fdlp.gov/GPO/LPS109801					
Subject added entry--topical term; Title statement	650; 245	Identifying labor solutions for the Guam military buildup: oversight hearing before the Subcommittee on Insular Affairs of the Committee on Natural Resources, U.S. House of Representatives, One Hundred Tenth Congress, second session, Tuesday, September 23, 2008.	000634671	312508007		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.R 31/3:110-87			1023-A			2009	2009-0238-P.	TRUE	312508284	TRUE	000634670	https://purl.fdlp.gov/GPO/LPS109801						
Subject added entry--geographic name; Title statement	651; 245	Pacific Ocean, Mariana Islands, Apra Harbor, Island of Guam, Territory of Guam	000634772	52344651		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:81054			0191-B-14			2003-		TRUE	824157661	TRUE	000887039	https://purl.fdlp.gov/GPO/gpo33021; https://purl.fdlp.gov/GPO/gpo32884						
Subject added entry--topical term; Title statement	650; 245	Atlas of the shallow-water benthic habitats of American Samoa, Guam, and the Commonwealth of the Northern Mariana Islands	000638321	259988172		Cartographic material	e	Electronic	s	Monograph/item	m	C			Department of Commerce			C 55.13/2:NOS NCCOS 8			0192 (online)			2005		NA		FALSE			https://purl.fdlp.gov/GPO/LPS82767					
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Extension of certain agricultural programs to Guam: report from Committee on Agriculture to accompany H.R. 13267.	000643568	966749217		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			93-2:H.RP.1222			1008-A			1974		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Disposal of excess and surplus property in American Samoa, Guam, and Trust Territory of Pacific Islands: report from Committee on Government Operations to accompany H.R. 5264.	000643957	966807754		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			93-2:H.RP.1337			1008-A			1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Placing certain submerged lands within jurisdiction of governments of Guam, Virgin Islands and American Samoa, and for other purposes: report from Committee on Interior and Insular Affairs to accompany H.R. 11559.	000644966	966826185		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			93-2:H.RP.902			1008-A			1974		FALSE		FALSE								
Title statement	245	C-4's in Guam trade: report from Committee on Merchant Marine and Fisheries to accompany H.R. 11223.	000645032	966757343		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			93-2:H.RP.937			1008-A			1974		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Amending Organic Act of Guam to place certain lands within jurisdiction of government of Guam, and for other purposes: report from Committee on Interior and Insular Affairs to accompany H.R. 11573.	000645188	966738602		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			93-2:H.RP.903			1008-A			1974		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	High-level leadership needed to help Guam address challenges caused by DOD-related growth	000645473	318220526		Language material	a	Electronic	s	Monograph/item	m	GA			Government Accountability Office			GA 1.41:GAO-09-500 R			0545-A-04 (online)			2009		NA		FALSE			https://purl.fdlp.gov/GPO/LPS114342					
Title statement	245	To convey certain submerged lands to the Commonwealth of the Northern Mariana Islands in order to give that territory the same benefits in its submerged lands as Guam, the Virgin Islands, and American Samoa have in their submerged land: report (to accompany H.R. 934) (including cost estimate of the Congressional Budget Office).	000648166	427394073		Language material	a	Electronic	s	Monograph/item	m	Y			Congress			Y 1.1/8:111-176			1008-I (online)			2009		NA		FALSE			https://purl.fdlp.gov/GPO/LPS115192	https://purl.fdlp.gov/GPO/LPS115193				
Title statement	245	To convey certain submerged lands to the Commonwealth of the Northern Mariana Islands in order to give that territory the same benefits in its submerged lands as Guam, the Virgin Islands, and American Samoa have in their submerged land: report (to accompany H.R. 934) (including cost estimate of the Congressional Budget Office).	000648167	427399545		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:111-176			1008-C			2009	2009-0388-P.	TRUE	427394073	TRUE	000648166	https://purl.fdlp.gov/GPO/LPS115192; https://purl.fdlp.gov/GPO/LPS115193						
Subject added entry--topical term; Title statement	650; 245	Implementation of Public Law 110-229 to the Commonwealth of the Northern Mariana Islands and Guam: oversight hearing before the Subcommittee on Insular Affairs, Oceans, and Wildlife of the Committee on Natural Resources, U.S. House of Representatives, One Hundred Eleventh Congress, first session, Tuesday, May 19, 2009.	000653224	461032329		Language material	a	Electronic	s	Monograph/item	m	Y			Congress			Y 4.R 31/3:111-19			1023-C (online)			2009		NA		FALSE			https://purl.fdlp.gov/GPO/FDLP1542					
Subject added entry--topical term; Title statement	650; 245	Implementation of Public Law 110-229 to the Commonwealth of the Northern Mariana Islands and Guam: oversight hearing before the Subcommittee on Insular Affairs, Oceans, and Wildlife of the Committee on Natural Resources, U.S. House of Representatives, One Hundred Eleventh Congress, first session, Tuesday, May 19, 2009.	000653225	461036376		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.R 31/3:111-19			1023-A			2009	2010-0014-P.	FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Varying form of title; Title statement	650; 651; 246; 245	Defense infrastructure: planning challenges could increase risks for DOD in providing utility services when needed to support the military buildup on Guam : report to congressional requesters.	000658213	428931202		Language material	a	Electronic	s	Monograph/item	m	GA			Government Accountability Office			GA 1.13:GAO-09-653			0546-D (online)			2009		NA		FALSE			https://purl.fdlp.gov/GPO/LPS118381					
Title statement	245	To convey certain submerged lands to the Commonwealth of the Northern Mariana Islands in order to give that territory the same benefits in its submerged lands as Guam, the Virgin Islands, and American Samoa have in their submerged land: report (to accompany H.R. 934) (including cost estimate of the Congressional Budget Office).	000659783	501933617		Language material	a	Microfiche	b	Monograph/item	m	Y			Congress			Y 1.1/8:111-176			1008-D (MF)			2009	2010-0007-M.	TRUE	427394073	TRUE	000648166	https://purl.fdlp.gov/GPO/LPS115192; https://purl.fdlp.gov/GPO/LPS115193						
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Disposal of excess and surplus property in American Samoa, Guam, and the Trust Territory of the Pacific Islands: hearing before a subcommittee of the Committee on Government Operations, House of Representatives, Ninety-third Congress, second session, on H.R. 5264 to amend Section 3(f) of the Federal Property and Administrative Services Act of 1949, with respect to Guam, July 16, 1974.	000661164	1195771		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.G 74/7:P 94/13			1016			1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Nomination of Joseph Flores to be Governor of Guam.: Hearing before the Committee on Interor and Insular Affairs, Eighty-sixth Congress, second session, on the nomination of the Governor of Guam. June 21, 1960.	000662931	11096123		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/13:F 66			1040			1961		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Civil government for Guam: hearing before a subcommittee, Eighty-first Congress, second session, on S. 185, a bill to provide a civil government for the island of Guam, and for other purposes, S. 1892, a bill to provide a civil government for Guam, and for other purposes, and H.R. 7273, an act to provide a civil government fo	000663217	221936877	21659587	Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/13:G 93			0308			1950		FALSE		FALSE								
Subject added entry--corporate name; Title statement	610; 245	Guam-Virgin Islands elective Governors: hearings before the Territories and Insular Affairs Subcommittee and the Committee on Interior and Insular Affairs, United States Senate, Ninetieth Congress, first session, on S. 449 ... and S. 450 ... February 20, 1967 and April 26, 1967.	000663238	844064095	21641831	Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/13:G 93/4			1040			1967		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Guam and Virgin Islands delegate to House of Representatives: hearing before the Subcommittee on Territories and Insular Affairs of the Committee on Interior and Insular Affairs, United States Senate, Ninety-second Congress, second session, on S. 1400 and H.R. 8787, bills to provide that the unicorporated terriroties of Guam and the Virgin Islands shall each b	000663250	363864		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/13:G 93/5			1040			1972		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Submerged lands legislation affecting Guam, the Virgin Islands, and American Samoa: hearing before the Subcommittee on Territories and Insular Affairs of the Committee on Interior and Insular Affairs, Ninety-third Congress, second session, on H.R. 11559, an act to place certain submerged lands within the jurisdiction of the governments of Guam, The Virgin Islands, and American Samo	000663937	1120626		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/13:L 22/14			1040			1974		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Varying form of title; Title statement	650; 651; 246; 245	Military build-up on Guam: hearing before the Committee on Energy and Natural Resources, United States Senate, One Hundred Tenth Congress, second session, to receive testimony on the military build-up on Guam, impact on the civilian community, planning, and response, May 1, 2008.	000664002	436045975		Language material	a	Microfiche	b	Monograph/item	m	Y			Congress			Y 4.EN 2:S.HRG.110-510			1040-B (MF)			2008	2009-0209-M.	FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Nomination for Governor of Guam: hearing before the Committee on Interior and Insular Affairs, United States Senate, Eighty-seventh Congress, first session, on the nomination of William P. Daniel, to be Governor of Guam, March 29, 1961.	000665106	11894872		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/13:G 93/2			1040			1961		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Nomination for Governor of Guam: hearing before the Committee on Interior and Insular Affairs, United States Senate, Eighty-eighth Congress, first session, on the nomination of Manuel F.L. Guerrero to be Governor of Guam, February 8, 1963.	000665108	7845002		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/13:G 93/2/963			1040			1963		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Authorizing the Secretary of the Interior to extend grants and other assistance to facilitate a political status public education program for the people of Guam: report (to accompany H.R. 3940) (including cost estimate of the Congressional Budget Office).	000665662	546865859		Language material	a	Electronic	s	Monograph/item	m	Y			Congress			Y 1.1/8:111-357			1008-I (online)			2009		NA		FALSE			https://purl.fdlp.gov/GPO/LPS120104	https://purl.fdlp.gov/GPO/LPS120105				
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Authorizing the Secretary of the Interior to extend grants and other assistance to facilitate a political status public education program for the people of Guam: report (to accompany H.R. 3940) (including cost estimate of the Congressional Budget Office).	000665665	528356985		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:111-357	Y 1.1/2:15285		1008-C	1008-F		2009	2012-0406-P (Congressional serial set; no. 15285).	TRUE	546865859	TRUE	000665662	https://purl.fdlp.gov/GPO/LPS120104; https://purl.fdlp.gov/GPO/LPS120105						
Subject added entry--geographic name; Title statement	651; 245	Government operations in Guam	000666349			Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:G 93						1952		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Report of special subcommittee on territorial and insular affairs, 83d Congress, 2d session pursuant to H. Res. 89, Guam, Mariana Islands, Nov. 27-Dec. 4, 1954	000666352			Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:G 93/2						1955		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Text of Guam organic act of Aug. 1, 1950 as amended by Acts of Aug. 27, 1954 and Aug. 1, 1956 and text of Virgin Islands organic act of July 22, 1954 as amended by Act of Aug. 30, 1957; Jan. 23, 1958	000666367	1084318241		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:G 93/4						1958		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Committee print no. 17, subcommittee amendments to H.R. 11775, 89th Congress, 2d Sess., H.R. 11775; Oct. 22, 1965: Bill to provide for popular election of Governor of Guam, and for other purposes.	000666374			Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:G 93/6						between 1900 and 1999?		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Defense infrastructure: DOD needs to provide updated labor requirements to help Guam adequately develop its labor force for the military buildup : report to the Chairwoman, Subcommittee on Insular Affairs, Oceans and Wildlife, Committee on Natural Resources, House of Representatives.	000667323	495786497		Language material	a	Electronic	s	Monograph/item	m	GA			Government Accountability Office			GA 1.13:GAO-10-72			0546-D (online)			2009		NA		FALSE			https://purl.fdlp.gov/GPO/LPS120515					
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Defense infrastructure: Guam needs timely information from DOD to meet challenges in planning and financing off-base projects and programs to support a larger military presence	000667965	466215891		Language material	a	Electronic	s	Monograph/item	m	GA			Government Accountability Office			GA 1.41:GAO-10-90 R			0545-A-04 (online)			2009		NA		FALSE			https://purl.fdlp.gov/GPO/LPS120282					
Title statement	245	Miscellaneous merchant marine legislation: hearings before the Committee on Merchant Marine and Fisheries, House of Representatives, Eighty-Eighth Congress, [First and second sessions] on Guam shipping legislation H.R. 7028, H.R. 7081, H.R. 7104, H.R. 7148, H.R. 8177, bills to amend Section 21 of the Merchant Marine Act, 1920, as amended (46	000668199	12294795		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.M 53:88-4			1021			1964		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Subject added entry--corporate name; Title statement	650; 651; 610; 245	Guam--elective Governor and legislative districting: hearings before the Subcommittee on Territorial and Insular Affairs of the Committee on Interior and Insular Affairs, House of Representatives, Eighty-ninth Congress, second session, on H.R. 8250, H.R. 8322, and H.R. 11775 ... H.R. 13294 ... H.R. 13298 ... March 7, 8, and 29, and April 19, 20, 27, 1	000669247	21662605		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:89-26			1023			1966		FALSE		FALSE								
Title statement	245	Pacific islands disaster relief: hearing before the Subcommittee on Food Control ... Eighty-seventh Congress, second session, on S. 1742, H.R. 7269, and related bills, to authorize Federal assistance to Guam, American Samoa, and the Trust Territory of the Pacific Islands in major disasters. May 9, 1962.	000669318	13712955		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.P 96/11:87/22			1024			1962		FALSE		FALSE								
Added entry--corporate name; Title statement; Name of publisher, distributor, etc.; Subject added entry--topical term; Subject added entry--geographic name	710; 245; 260/264$b; 650; 651	Guam National Wildlife Refuge: draft comprehensive conservation plan and environmental assessment	000669437	465877163		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.44/3-2:G 93/2009/DRAFT						2009		FALSE		FALSE								
Subject added entry--corporate name; Title statement	610; 245	Guam--elective Governor: hearings before the Subcommittee on Territorial and Insular Affairs of the Committee on Interior and Insular Affairs, House of Representatives, Ninetieth Congress, second session, on H.R. 7329, and related bills ... Agana, Guam--January 24, 1968; Washington, D.C.--February 20 and 21, 1968.	000669534	453010		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:90-21			1023			1968		TRUE	691836241	FALSE	None	None						
Subject added entry--topical term; Title statement	650; 245	Nonvoting delegates--Guam and the Virgin Islands: hearings before the Subcommittee on Territorial and Insular Affairs of the Committee on Interior and Insular Affairs, House of Representatives, Ninety-first Congress, second session, on H.R. 7913 and H.R. 7914 ... hearings held in Washington, D.C., May 18 and 19, 1970.	000669761	94983		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:91-21			1023			1970		TRUE	691894969	FALSE	None	None						
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Nonvoting delegates--Guam and the Virgin Islands, 1971: hearing before the Subcommittee on Territorial and Insular Affairs of the Committee on Interior and Insular Affairs, House of Representatives, Ninety-second Congress, first session, on H.R. 3237, H.R. 7192, H.R. 7544 ... April 22, 1971.	000669971	158609		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:92-7			1023			1971		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Proposed War-in-the-Pacific National Historic Park--proposed Guam National Seashore: hearings before the Subcommittee on National Parks and Recreation of the Committee on Interior and Insular Affairs, United States Senate, Ninety-second Congress, second session, on H.R. 1726, a bill to provide for the establishment of a national historic park on the island of Guam, and for other pur	000670196	6109246		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:92-39			1023			1972		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Amendment to the Organic act of Guam: hearing before the Subcommittee on Territorial and Insular Affairs of the Committee on Interior and Insular Affairs, House of Representatives, Ninety-second Congress, second session, on H.R. 5440, to amend the Organic Act of Guam, hearing held in Washington, D.C., September 14, 1972.	000670272	571345		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:92-51			1023			1972		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Jurisdiction of submerged lands--Guam, the Virgin Islands, and American Samoa: Hearing, Ninety-third Congress, first session, on H.R. 6775, H.R. 4696, and H.R. 6135 ...	000670489	923353		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:93-31			1023			1974		TRUE	1343047367	TRUE	001200885	https://purl.fdlp.gov/GPO/gpo185987						
Added entry--corporate name; Title statement; Name of publisher, distributor, etc.; Subject added entry--topical term; Subject added entry--geographic name	710; 245; 260/264$b; 650; 651	Guam National Wildlife Refuge: comprehensive conservation plan	000676846	639582303		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.44/3-2:G 93						2010		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Implementation of Public Law 110-229 to the Commonwealth of the Northern Mariana Islands and Guam: oversight hearing before the Subcommittee on Insular Affairs, Oceans, and Wildlife of the Committee on Natural Resources, U.S. House of Representatives, One Hundred Eleventh Congress, first session, Tuesday, May 19, 2009.	000679938	601743016		Language material	a	Microfiche	b	Monograph/item	m	Y			Congress			Y 4.R 31/3:111-19			1023-B (MF)			2009	2010-0050-M.	FALSE		FALSE								
Title statement	245	Plant regulatory officials of states, Canada, and Mexico (including District of Columbia, Puerto Rico and Guam)	000681461			Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 77.302:OF 2/967						1967		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Annual reports of the Governors of Guam, 1901-41	000686294			Language material	a	No attempt to code	|	Monograph/item	m	GS			General Services Administration			GS 4.20:181						1959		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Report to Congress of United States: unnecessary costs resulting from use of stateside personnel in civilian positions at naval installations on Guam, Mariana Islands, Department of Navy	000687550			Language material	a	No attempt to code	|	Monograph/item	m	GA			Government Accountability Office			GA 1.13:P 43/3						1965		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Alien labor program in Guam: hearing before the special study subcommittee of the Committee on the Judiciary, House of Representatives, Ninety-third Congress, first session, on H.R. 981 ... August 9, 1973.	000704172	803603		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.J 89/1:93-15-2			1020			1973		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Agricultural needs of Guam, Mariana Islands: report of Department of Agriculture survey group [with list of references].	000710705			Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 77.15:24-3						1958		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Specific gravity and shrinkage of Elaeocarpus joga wood from Guam	000724990			Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:PSW-163						1967		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Guam	000733880	966828833		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/6:970/B 54			0159-A-54			1970		FALSE		FALSE								
