MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Geneva quadrangle, Ohio--Ashtabula Co., 1994: 7.5 minute series (topographic)	000482063	38483063		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41080-G 8-TF-024/997	I 19.81:41080-G 8-TF-024/997		0619-M-35			1997		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Gageville quadrangle, Ohio--Ashtabula Co., 1994: 7.5 minute series (topographic)	000482064	38483143		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41080-G 6-TF-024/997	I 19.81:41080-G 6-TF-024/997		0619-M-35			1997		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Jefferson quadrangle, Ohio--Ashtabula Co., 1994: 7.5 minute series (topographic)	000482069	38483387		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41080-F 7-TF-024/997	I 19.81:41080-F 7-TF-024/997		0619-M-35			1997		FALSE							
Title statement; Subject added entry--topical term	245; 650	Act to Permit the City of Cleveland, Ohio, to Convey Certain Lands that the United States Conveyed to the City	000482107	38489395		Language material	a	No attempt to code	|	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:105-109	AE 2.110:105-109		0575			1997	98-0135-P.	FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Deerfield quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000482161	38497466		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41081-A 1-TF-024/997	I 19.81:41081-A 1-TF-024/997		0619-M-35			1997		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Wadsworth quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000482164	38497579		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41081-A 6-TF-024/997	I 19.81:41081-A 6-TF-024/997		0619-M-35			1997		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Girard quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000482169	38497690		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41080-B 6-TF-024/997	I 19.81:41080-B 6-TF-024/997		0619-M-35			1997		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Peninsula quadrangle, Ohio--Summit Co., 1994: 7.5 minute series (topographic)	000482172	38497814		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41081-B 5-TF-024/997	I 19.81:41081-B 5-TF-024/997		0619-M-35			1997		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Atwater quadrangle, Ohio--Portage Co., 1994: 7.5 minute series (topographic)	000482176	38497892		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41081-A 2-TF-024/997	I 19.81:41081-A 2-TF-024/997		0619-M-35			1997		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Ravenna quadrangle, Ohio--Portage Co., 1994: 7.5 minute series (topographic)	000482182	38498035		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41081-B 2-TF-024/997	I 19.81:41081-B 2-TF-024/997		0619-M-35			1997		FALSE							
Title statement; Subject added entry--corporate name	245; 610	Act to Designate the United States Post Office Located at 150 North 3rd Street in Steubenville, Ohio, as the "Douglas Applegate Post Office."	000482255	38505329		Language material	a	No attempt to code	|	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:105-97	AE 2.110:105-97		0575			1997	98-0124-P.	FALSE							
Title statement; Subject added entry--corporate name; Subject added entry--topical term	245; 610; 650	Act to Designate the Federal Building Courthouse at Public Square and Superior Avenue in Cleveland, Ohio, as the "Howard M. Metzenbaum United States Courthouse."	000482591	38538470		Language material	a	No attempt to code	|	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:105-123	AE 2.110:105-123		0575			1997	98-0143-P.	FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Pierpont quadrangle, Ohio--Pennsylvania, 1994: 7.5 minute series (topographic)	000483307	38599382		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41080-G 5-TF-024/997	I 19.81:41080-G 5-TF-024/997		0619-M-35			1997		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Leon quadrangle, Ohio--Pennsylvania, 1994: 7.5 minute series (topographic)	000483308	38599451		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41080-F 5-TF-024/997	I 19.81:41080-F 5-TF-024/997		0619-M-35			1997		FALSE							
Added entry--corporate name; Title statement; Subject added entry--geographic name	710; 245; 651	Fredericksburg quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000483310	38599565		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-F 7-TF-024/997			0619-M-35			1997		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Salem quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000483311	38599632		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-H 7-TF-024/997	I 19.81:40081-H 7-TF-024/997		0619-M-35			1997		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Newcomerstown quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000483312	38599776		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-C 5-TF-024/997			0619-M-35			1997		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Bowling Green North quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000483315	38599921		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41083-D 6-TF-024/998			0619-M-35			1998		FALSE							
Title statement; Varying form of title; Subject added entry--topical term	245; 246; 650	Ground-water levels and flow directions in the buried valley aquifer around Dayton, Ohio, September 1993	000484293	38870862		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:97-4255	I 19.42/4:97-4255		0624-B			1998	98-0021-S.	FALSE							
Title statement; Subject added entry--topical term	245; 650	Design Evolution 4, Inc., Lebanon, Ohio	000485016	38943273		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.7125/2:97-0217-2667			0499-F-16			1998	98-0195-P.	FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Tippecanoe quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000485106	38953907		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-C 3-TF-024/997			0619-M-35			1998		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Cambridge quadrangle, Ohio--Guernsey Co., 1994: 7.5 minute series (topographic)	000485109	38954027		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-A 5-TF-024/997	I 19.81:40081-A 5-TF-024/997		0619-M-35			1998		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	New Philadelphia quadrangle, Ohio--Tuscarawas Co., 1994: 7.5 minute series (topographic)	000485110	38954224		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-D 4-TF-024/997	I 19.81:40081-D 4-TF-024/997		0619-M-35			1998		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Uhrichsville quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000485111	38954276		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-D 3-TF-024/997	I 19.81:40081-D 3-TF-024/997		0619-M-35			1998		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Fresno quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000485112	38954361		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-C 6-TF-024/997	I 19.81:40081-C 6-TF-024/997		0619-M-35			1998		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Holmesville quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000485114	38955054		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-F 8-TF-024/997	I 19.81:40081-F 8-TF-024/997		0619-M-35			1998		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Malvern quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000485115	38955117		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-F 2-TF-024/997	I 19.81:40081-F 2-TF-024/997		0619-M-35			1998		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Cleveland North quadrangle, Ohio--Cuyahoga Co., 1994: 7.5 minute series (topographic)	000485118	38955215		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-E 6-TF-024/997	I 19.81:40081-E 6-TF-024/997		0619-M-35			1998		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Eastlake quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000485119	38955266		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41081-F 4-TF-024/997	I 19.81:41081-F 4-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Kinsman quadrangle, Ohio--Pennsylvania, 1994: 7.5 minute series (topographic)	000485120	38955392		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41080-D 5-TF-024/997	I 19.81:41080-D 5-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Lower Salem quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000485121	38955498		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-E 4-TF-024/997	I 19.81:39081-E 4-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Fairview quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000485122	38955538		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-A 2-TF-024/997	I 19.81:40081-A 2-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Wilmot quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000485124	38955611		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-F 6-TF-024/997	I 19.81:40081-F 6-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Killbuck quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000485126	38955653		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-D 8-TF-024/997	I 19.81:40081-D 8-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Cumberland quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000485127	38955714		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-G 6-TF-024/997	I 19.81:39081-G 6-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Bristolville quadrangle, Ohio--Trumbull Co., 1994: 7.5 minute series (topographic)	000485131	38955825		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41080-D 7-TF-024/997	I 19.81:41080-D 7-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Cortland quadrangle, Ohio--Trumbull Co., 1994: 7.5 minute series (topographic)	000485132	38955917		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41080-C 6-TF-024/997	I 19.81:41080-C 6-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Norwich quadrangle, Ohio--Muskingum Co., 1994: 7.5 minute series (topographic)	000485135	38956024		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-H 7-TF-024/997	I 19.81:39081-H 7-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Coshocton quadrangle, Ohio--Coshocton Co., 1994: 7.5 minute series (topographic)	000485137	38956138		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-C 7-TF-024/997	I 19.81:40081-C 7-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	East Trumbull quadrangle, Ohio--Ashtabula Co., 1994: 7.5 minute series (topographic)	000485138	38956237		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41080-F 8-TF-024/997	I 19.81:41080-F 8-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Lansing quadrangle, Ohio--Belmont Co., 1994: 7.5 minute series (topographic)	000485139	38956289		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40080-A 7-TF-024/997	I 19.81:40080-A 7-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Perry quadrangle, Ohio--Lake Co., 1994: 7.5 minute series (topographic)	000485142	38956384		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41081-G 2-TF-024/997	I 19.81:41081-G 2-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Sugarcreek quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486232	39068561		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-E 6-TF-024/997	I 19.81:40081-E 6-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Summerfield quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486242	39069026		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-G 3-TF-024/997	I 19.81:39081-G 3-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Byesville quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486245	39069179		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-H 5-TF-024/997	I 19.81:39081-H 5-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Barnesville quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486246	39069339		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-H 2-TF-024/997	I 19.81:39081-H 2-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Woodsfield quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486248	39069521		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-G 1-TF-024/997	I 19.81:39081-G 1-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Ruraldale quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486249	39069652		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-G 7-TF-024/997	I 19.81:39081-G 7-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Stafford quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486251	39070780		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-F 3-TF-024/998	I 19.81:39081-F 3-TF-024/998		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Richmond quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486252	39070877		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40080-D 7-TF-024/997	I 19.81:40080-D 7-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Kensington quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486253	39071015		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40080-F 8-TF-024/997	I 19.81:40080-F 8-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Wills Creek quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486254	39071130		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-B 7-TF-024/997	I 19.81:40081-B 7-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Conesville quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486255	39071197		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-B 8-TF-024/997	I 19.81:40081-B 8-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Scio quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486256	39071245		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-D 1-TF-024/997	I 19.81:40081-D 1-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Subject added entry--geographic name	710; 245; 651	Bowerston quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486257	39071320		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-D 2-TF-024/997	I 19.81:40081-D 2-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Painesville quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486258	39071401		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41081-F 2-TF-024/997	I 19.81:41081-F 2-TF-024/997		0619-M-35			1997		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Garrettsville quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486259	39071590		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41081-C 1-TF-024/997	I 19.81:41081-C 1-TF-024/997		0619-M-35			1997		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Warren quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486260	39071674		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41080-B 7-TF-024/997	I 19.81:41080-B 7-TF-024/997		0619-M-35			1997		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Newton Falls quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486262	39071757		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41080-B 8-TF-024/997	I 19.81:41080-B 8-TF-024/997		0619-M-35			1997		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Windsor quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486270	39071859		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41080-E 8-TF-024/997	I 19.81:41080-E 8-TF-024/997		0619-M-35			1997		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Thompson quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486274	39071934		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41081-F 1-TF-024/997	I 19.81:41081-F 1-TF-024/997		0619-M-35			1997		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Chesterland quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486284	39080266		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41081-E 3-TF-024/997	I 19.81:41081-E 3-TF-024/997		0619-M-35			1997		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	West Richfield quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486299	39080725		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41081-B 6-TF-024/997			0619-M-35			1997		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Limaville quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486300	39080794		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-H 2-TF-024/997	I 19.81:40081-H 2-TF-024/997		0619-M-35			1997		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Hartville quadrangle, Ohio, 1994: 7.5 minute series (topographic)	000486302	39080861		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-H 3-TF-024/997	I 19.81:40081-H 3-TF-024/997		0619-M-35			1997		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Robertsville quadrangle, Ohio--Stark Co., 1994: 7.5 minute series (topographic)	000486307	39081015		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-G 2-TF-024/997	I 19.81:40081-G 2-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Massillon quadrangle, Ohio--Stark Co., 1994: 7.5 minute series (topographic)	000486312	39081102		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-G 5-TF-024/997	I 19.81:40081-G 5-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Jewett quadrangle, Ohio--Harrison Co., 1994: 7.5 minute series (topographic)	000486335	39082207		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40081-C 1-TF-024/997	I 19.81:40081-C 1-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Mc Connelsville quadrangle, Ohio--Morgan Co., 1994: 7.5 minute series (topographic)	000486338	39082377		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39081-F 7-TF-024/997	I 19.81:39081-F 7-TF-024/997		0619-M-35			1998		FALSE							
Added entry--corporate name; Title statement; Varying form of title; Subject added entry--geographic name	710; 245; 246; 651	Hanoverton quadrangle, Ohio--Columbiana Co., 1994: 7.5 minute series (topographic)	000486339	39082567		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40080-G 8-TF-024/997	I 19.81:40080-G 8-TF-024/997		0619-M-35			1997		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Suffield quadrangle, Ohio--Portage Co., 1994: 7.5 minute series (topographic)	000486341	39082704		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41081-A 3-TF-024/997	I 19.81:41081-A 3-TF-024/997		0619-M-35			1997		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	West Farmington quadrangle, Ohio--Trumbull Co., 1994: 7.5 minute series (topographic)	000486345	39082953		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41080-D 8-TF-024/997	I 19.81:41080-D 8-TF-024/997		0619-M-35			1997		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Medina quadrangle, Ohio--Medina Co., 1994: 7.5 minute series (topographic)	000486349	39083258		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41081-B 7-TF-024/997	I 19.81:41081-B 7-TF-024/997		0619-M-35			1997		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Youngstown quadrangle, Ohio--Mahoning Co., 1994: 7.5 minute series (topographic)	000486351	39083380		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41081-A 6-TF-024/997	I 19.81:41081-A 6-TF-024/997		0619-M-35			1997		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	Akron West quadrangle, Ohio--Summit Co., 1994: 7.5 minute series (topographic)	000486352	39083466		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41081-A 5-TF-024/997	I 19.81:41081-A 5-TF-024/997		0619-M-35			1997		FALSE							
Title statement; Varying form of title; Subject added entry--geographic name	245; 246; 651	East Cleveland quadrangle, Ohio--Cuyahoga Co., 1994: 7.5 minute series (topographic)	000486355	39083546		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41081-E 5-TF-024/997	I 19.81:41081-E 5-TF-024/997		0619-M-35			1997		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Bowling Green South quadrangle, Ohio--Wood Co., 1994: 7.5 minute series (topographic)	000486357	39084082		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41083-C 6-TF-024/998	I 19.81:41083-C 6-TF-024/998		0619-M-35			1998		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Dunbridge quadrangle, Ohio--Wood Co., 1994: 7.5 minute series (topographic)	000486358	39084168		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41083-D 5-TF-024/998	I 19.81:41083-D 5-TF-024/998		0619-M-35			1998		FALSE							
