MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Title statement; Subject added entry--geographic name	245; 651	Hope Valley quadrangle, Rhode Island: 7.5-minute series (topographic)	000557656	53938319		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41071-E 6-TF-024/2001	I 19.81:41071-E 6-TF-024/2001		0619-M-39			2003		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Slocum quadrangle, Rhode Island: 7.5-minute series (topographic)	000557657	53938324		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41071-E 5-TF-024/2001	I 19.81:41071-E 5-TF-024/2001		0619-M-39			2003		FALSE							
Subject added entry--topical term; Title statement	650; 245	RCRA enforcement: RCRA significant non-complier identification and enforcement by the Rhode Island Department of Environmental Management.	000557765	53972587		Language material	a	Electronic	s	Monograph/item	m	EP			Environmental Protection Agency			EP 12.2:2004003343	EP 12.2:2004003343		0431-Z (online)			1999		FALSE		https://purl.fdlp.gov/GPO/LPS39367					
Title statement; Added entry--corporate name	245; 710	Estimated water use and availability in the lower Blackstone River basin, northern Rhode Island and south-central Massachusetts, 1995-99	000558263	54084041		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:03-4190	I 19.42/4:03-4190		0624-B	0624-B (online)		2003	2004-0072-P.	FALSE		https://purl.fdlp.gov/GPO/LPS44799					
Title statement	245	Water quality in the New England coastal basins, Maine, New Hampshire, Massachusetts, and Rhode Island, 1999-2001	000558384	54205913		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.4/2:1226	I 19.4/2:1226		0620-A	0620-A (online)		2004	2004-0174-P.	FALSE		https://purl.fdlp.gov/GPO/LPS49621					
Title statement	245	Water quality of selected rivers in the New England Coastal Basins in Maine, Massachusetts, New Hampshire, and Rhode Island, 1998-2000	000558577	54368303		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:03-4210	I 19.42/4:03-4210		0624-B	0624-B (online)		2003	2004-0082-P.	FALSE		https://purl.fdlp.gov/GPO/LPS42958					
Subject added entry--topical term; Title statement; Subject added entry--geographic name; Varying form of title	650; 245; 651; 246	Rhode Island crop insurance profile	000558856	54432252	1098693317; 1296814688; 1296869262	Language material	a	Online	o	Serial	s	A			Department of Agriculture			A 62.66/39:			0123-C-39 (online)			19uu		FALSE		https://purl.fdlp.gov/GPO/LPS43696			https://www.rma.usda.gov/en/RMALocal/Rhode-Island/State-Profile		
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Hydrogeology and simulated effects of ground-water withdrawals in the Big River area, Rhode Island	000558947	54441019		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:03-4222	I 19.42/4:03-4222		0624-B	0624-B (online)		2003	2004-0093-P.	FALSE		https://purl.fdlp.gov/GPO/LPS44951					
Title statement; Subject added entry--geographic name	245; 651	Quonochontaug quadrangle, Rhode Island--Washington Co.: 7.5 minute series (topographic)	000560224	54816086		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41071-C 6-TF-024/2001	I 19.81:41071-C 6-TF-024/2001		0619-M-39			2003		FALSE							
Subject added entry--topical term; Title statement	650; 245	Mineral industry of Rhode Island	000562120	55694621		Language material	a	Electronic	s	Serial	s	I			Department of the Interior			I 19.162:R 34/	I 19.162:R 34/(DATE)		0621-J (online)			1994		FALSE		https://purl.fdlp.gov/GPO/LPS50507					
Title statement; Added entry--corporate name	245; 710	Estimated water use and availability in the Pawcatuck Basin, southern Rhode Island and southeastern Connecticut, 1995-99	000562134	55699210		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2004-5020	I 19.42/4-4:2004-5050		0624-B-02	0624-B-02 (online)		2004	2004-0204-P.	FALSE		https://purl.fdlp.gov/GPO/LPS50999					
Title statement; Subject added entry--geographic name	245; 651	Kingston quadrangle, Rhode Island: 7.5-minute series (topographic)	000563043	56190586		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41071-D 4-TF-024/2001	I 19.81:41971-D 4-TF-024/2001		0619-M-39			2003		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Kingston quadrangle, Rhode Island--Washington Co.: 7.5-minute series (topographic)	000564130	56190586		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41071-D 4-TF-024/2001	I 19.81:41071-D 4-TF-024/2001		0619-M-39			2003		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Kingston quadrangle, Rhode Island--Washington Co.: 7.5-minute series (topographic)	000564147	56190586		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41071-D 5-TF-024/2001	I 19.81:41071-D 5-TF-024/2001		0619-M-39			2003		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Voluntown quadrangle, Connecticut--Rhode Island: 7.5 minute series (topographic)	000564456	53166984		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41071-E 7-TF-024/2001			0619-M-7			2003		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Kingston quadrangle, Rhode Island--Washington Co.: 7.5-minute series (topographic)	000564492	56190586		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41071-D 5-TF-024/2001			0619-M-39			2003		FALSE							
Title statement	245	Water-quality assessment of the New England Coastal Basins in Maine, Massachusetts, New Hampshire, and Rhode Island: environmental settings and implications for water quality and aquatic biota	000566744	41230871	80832555	Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:98-4249	I 19.42/4:98-4249/ERRATA		0624-B			1999	99-0192-P.	TRUE	681276611						
Subject added entry--topical term; Title statement	650; 245	Distribution of salinity in ground water from the interpretation of borehole-geophysical logs and salinity data, Calf Pasture Point, Davisville, Rhode Island	000566948	42848558		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:99-4153	I 19.42/4:99-4153		0624-B	0624-B (online)		1999	2000-0044-P.	FALSE		https://purl.fdlp.gov/GPO/LPS38773					
Subject added entry--topical term; Title statement	650; 245	Water-quality conditions and relation to drainage-basin characteristics in the Scituate Reservoir Basin, Rhode Island, 1982-95	000567278	45215829		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:00-4086	I 19.42/4:00-4086		0624-B	0624-B (online)		2000	2001-0032-P.	FALSE		https://purl.fdlp.gov/GPO/LPS40766					
Subject added entry--topical term; Title statement	650; 245	Sources of sodium and chloride in the Scituate Reservoir drainage basin, Rhode Island	000567795	50912444		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:02-4149	I 19.42/4:02-4149		0624-B	0624-B (online)		2002	2003-0040-P.	FALSE		https://purl.fdlp.gov/GPO/LPS41726					
Subject added entry--topical term; Title statement	650; 245	Rhode Island ... annual estimate	000569547	34435059		Language material	a	No attempt to code	|	Serial	s	I			Department of the Interior			I 28.37/8:R 34 I/	I 19.162:R 34/					1994		FALSE		https://purl.fdlp.gov/GPO/LPS50507					
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	U.S. Geological Survey programs in Rhode Island	000571343	37453838		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.127:039-96			0621-L	0621-L (online)		1996?	1997-0319-P.	FALSE		https://purl.fdlp.gov/GPO/LPS56356					
Title statement; Subject added entry--geographic name	245; 651	Kingston quadrangle, Rhode Island--Washington Co.: 7.5-minute series (topographic)	000572587	56190586		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41071-D 5-TF-024/2001			0619-M-39			2003		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Delineation of areas contributing recharge to selected public-supply wells in glacial valley-fill and wetland settings, Rhode Island	000572673	56429096		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2004-5070			0624-B-02	0624-B-02 (online)		2004	2004-0266-P.	FALSE		https://purl.fdlp.gov/GPO/LPS52915					
Subject added entry--topical term; Title statement	650; 245	One hundred years of streamflow measurements in Massachusetts and Rhode Island	000572884	56557399		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.127:2004-3056	I 19.127:2004-3056		0621-L	0621-L (online)		2004	2004-0269-P.	FALSE		https://purl.fdlp.gov/GPO/LPS54119					
Subject added entry--topical term; Title statement; Subject added entry--corporate name	650; 245; 610	Act to Redesignate the Facility of the United States Postal Service Located at 7 Commercial Boulevard in Middletown, Rhode Island, as the "Rhode Island Veterans Post Office Building."	000573212	56620511		Language material	a	No attempt to code	|	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:108-258	AE 2.110:108-258		0575	0575 (online)		2004	2004-0271-P.	FALSE		https://purl.fdlp.gov/GPO/LPS54445	https://purl.fdlp.gov/GPO/LPS54446				
Title statement; Subject added entry--geographic name	245; 651	Ashaway quadrangle, Rhode Island--Connecticut: 7.5 minute series (topographic)	000573798	56826857		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41071-D 7-TF-024/2001			0619-M-39			2003		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Carolina quadrangle, Rhode Island--Washington Co.: 7.5-minute series (topographic)	000574939	57254769		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41071-D 6-TF-024/2001	I 19.81:41071-D 6-TF-024/2001		0619-M-39			2003		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Precipitation-runoff model for the analysis of the effects of water withdrawals and land-use change on streamflow in the Usquepaug-Queen River Basin, Rhode Island	000576096	57641797		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2004-5139			0624-B-02	0624-B-02 (online)		2004	2005-0081-P.	FALSE		https://purl.fdlp.gov/GPO/LPS58252					
Subject added entry--topical term; Title statement; Added entry--corporate name; Varying form of title	650; 245; 710; 246	Effects of alternative instream-flow criteria and water-supply demands on ground-water development options in the Big River area, Rhode Island	000577875	60397756		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2004-5301			0624-B-02	0624-B-02 (online)		2005	2005-0140-P.	FALSE		https://purl.fdlp.gov/GPO/LPS60883					
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Estimated water use and availability in the South Coastal Drainage Basin, southern Rhode Island, 1995-99	000578170	60530651		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2004-5288			0624-B-02	0624-B-02 (online)		2005	2005-0153-P.	FALSE		https://purl.fdlp.gov/GPO/LPS61201					
General note; Title statement; Subject added entry--geographic name	500; 245; 651	Watch Hill quadrangle, Rhode Island--Connecticut--New York: 7.5-minute series (topographic)	000578175	60766902		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41071-C 7-TF-024/2001			0619-M-39			2003		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	Estimates of the population of Rhode Island counties and metropolitan areas, July 1, 1981 and 1985	000586704	37768153	17447595	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/85-RI-C			0142-C-04			1987	not available.	FALSE							
Subject added entry--topical term; Title statement	650; 245	Act to Designate the Facility of the United States Postal Service Located at 57 Rolf Square in Cranston, Rhode Island, Shall Be Known and Designated as the "Holly A. Charette Post Office."	000588145	67616982		Language material	a	No attempt to code	|	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:109-175			0575	0575 (online)		2006	2006-0164-P.	FALSE		https://purl.fdlp.gov/GPO/LPS69050	https://purl.fdlp.gov/GPO/LPS69051				
Title statement; Subject added entry--geographic name	245; 651	United States--east coast, Rhode Island--Massachusetts, Narragansett Bay	000589738	55151482		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:13221/			0191-B-13			1997-2014		FALSE							
Title statement; Subject added entry--geographic name	245; 651	United States--east coast, Rhode Island--Massachusetts, Narragansett Bay	000589741	70142303		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:13221/			0191-B-13			19uu		TRUE	793751100						
Subject added entry--topical term; Title statement	650; 245	United States--east coast, Rhode Island, Narragansett Bay, including Newport harbor	000589760	70144258		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:13223/			0191-B-13			19uu		TRUE	788432314						
Subject added entry--topical term; Title statement	650; 245	United States--east coast, Rhode Island, Narragansett Bay, including Newport harbor	000589762	70144103		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:13223/			0191-B-13			1995-1997		TRUE	788423676						
Subject added entry--topical term; Title statement	650; 245	United States--east coast, Rhode Island, Narragansett Bay, including Newport harbor	000589766	55110294	49241487	Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:13223			0191-B-13			2001-		TRUE	788497161						
Title statement	245	United States--east coast, Rhode Island--Connecticut--New York, Fishers Island Sound	000591380	51572550		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:13214/			0191-B-13			2000-2014		FALSE							
Title statement	245	United States--east coast, Rhode Island--Connecticut--New York, Fishers Island Sound	000591382	70827022		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:13214/			0191-B-13			19uu		FALSE							
Title statement	245	United States--east coast, Rhode Island--Connecticut--New York, Fishers Island Sound	000591384	70825869		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:13214			0191-B-13			1994		FALSE							
Subject added entry--topical term; Title statement	650; 245	Act to Designate the Post Office at 5755 Post Road, East Greenwich, Rhode Island, as the "Richard L. Cevoli Post Office."	000596169	77460183		Language material	a	No attempt to code	|	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:109-310			0575	0575 (online)		2006	2007-0102-P.	FALSE		https://purl.fdlp.gov/GPO/LPS77214	https://purl.fdlp.gov/GPO/LPS77215				
Subject added entry--topical term; Title statement	650; 245	Rhode Island, 2002: 2002 economic census, wholesale trade, geographic area series.	000596361	77523461		Language material	a	Electronic	s	Monograph/item	m	C			Department of Commerce			C 3.256/7-2:EC 02-42 A-RI			0132-B-55 (online)			2005		FALSE		https://purl.fdlp.gov/GPO/LPS77313					
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Estimated water use and availability in the Pawtuxet and Quinebaug River basins, Rhode Island, 1995-99	000600425	124094560		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2006-5154			0624-B-02 (online)			2007		FALSE		https://purl.fdlp.gov/GPO/LPS81333					
Subject added entry--topical term; Title statement; Added entry--corporate name; Varying form of title	650; 245; 710; 246	Hydrogeology and simulated ground-water flow in the Salt Pond region of southern Rhode Island	000600863	122372603		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2006-5271			0624-B-02 (online)			2007		FALSE		https://purl.fdlp.gov/GPO/LPS81800					
Title statement	245	United States--east coast, Rhode Island, Providence River, and head of Narragansett Bay	000601342	143406501		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:13224			0191-B-13			1997-		FALSE							
Title statement	245	United States--east coast, Rhode Island, Providence River, and head of Narragansett Bay	000601343	143409618		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:13224/			0191-B-13			-1991		FALSE							
Title statement	245	United States--east coast, Rhode Island, Providence River, and head of Narragansett Bay	000601344	143405064		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:13224			0191-B-13			1994		FALSE							
Subject added entry--topical term; Title statement	650; 245	Wetlands of Rhode Island	000603378	32654012		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 49.6/7:R 34			0612-K (MF)			1989	1995-0333-M.	FALSE							
Subject added entry--topical term; Title statement	650; 245	Rhode Island homeland security priorities: preparation for the 2006 hurricane season : hearing before the Committee on Homeland Security and Governmental Affairs, United States Senate, One Hundred Ninth Congress, second session, field hearing in Providence, Rhode Island, April 20, 2006.	000603723	164822760		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.G 74/9:S.HRG.109-932			1037-B	1037-B (online)	1037-C (MF)	2007	2007-0357-P.	FALSE		https://purl.fdlp.gov/GPO/LPS84925					
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Long-term ground-water levels and transmissivity in the Blackstone River basin, northern Rhode Island	000604108	163193797		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2006-5295			0624-B-02 (online)			2007		FALSE		https://purl.fdlp.gov/GPO/LPS85306					
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	1980 census of population and housing: block statistics, Rhode Island, selected areas.	000604932	8645162		Language material	a	Microfiche	b	Monograph/item	m	C			Department of Commerce			C 3.224/5:PHC 80-1-41			156-J-39 (microfiche)			1982		FALSE							
Subject added entry--topical term; Title statement	650; 245	Surficial geology in central Narragansett Bay, Rhode Island: interpretations of sidescan sonar and multibeam bathymetry	000605174	123011710		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.76:2006-1199			0624-H (online)			2007		FALSE		https://purl.fdlp.gov/GPO/LPS86221					
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Simulation of hydrologic-system responses to ground-water withdrawals in the Hunt-Annaquatucket-Pettaquamscutt stream-aquifer system, Rhode Island	000605354	136891013		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.76:2006-1226			0624-H (online)			2007		FALSE		https://purl.fdlp.gov/GPO/LPS86274					
Subject added entry--topical term; Title statement	650; 245	State BEARFACTS ... Rhode Island	000606217	174282211		Language material	a	Electronic	s	Serial	s	C			Department of Commerce			C 59.29/39:			0130-V-39 (online)			19uu		FALSE		https://purl.fdlp.gov/GPO/LPS86871					
Subject added entry--topical term; Title statement	650; 245	Sidescan sonar imagery, multibeam bathymetry, and surficial geologic interpretations of the sea floor in Rhode Island Sound, off Sakonnet point, Rhode Island	000607220	181104126		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.76:2007-1150			0624-H (online)			2007		FALSE		https://purl.fdlp.gov/GPO/LPS87876					
Title statement	245	United States--east coast, Rhode Island--Connecticut--New York, Block Island Sound and approaches	000607347	181341632		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:13205/			0191-B-13			-1991		FALSE							
Title statement	245	United States--east coast, Rhode Island--Connecticut--New York, Block Island Sound and approaches	000607350	181341702		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:13205			0191-B-13			1995-		FALSE							
Title statement	245	United States--east coast, Rhode Island--Connecticut--New York, Block Island Sound and approaches	000607351	181341600		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:13205			0191-B-13			1993		FALSE							
Subject added entry--topical term; Title statement	650; 245	Flood of June 1998 in Massachusetts and Rhode Island	000611083	212626318		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.127:110-98			0621-L (online)			1998		FALSE		https://purl.fdlp.gov/GPO/LPS91267					
Subject added entry--topical term; Title statement; Subject added entry--geographic name; Varying form of title	650; 245; 651; 246	FDIC state profile, Rhode Island	000612895	225862921	904430242; 1098342795; 1296843086; 1296871532	Language material	a	Online	o	Serial	s	Y			Congress			Y 3.F 31/8:39/R 34/			1061-L-40 (online)			200u		FALSE		https://purl.fdlp.gov/GPO/LPS90016					
General note; Title statement	500; 245	Simulation of ground-water flow and areas contributing recharge to production wells in contrasting Glacial Valley-Fill Settings, Rhode Island	000615482			Language material	a	Regular print reproduction	r	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2007-5133						2007		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name; Varying form of title	650; 245; 710; 246	Simulation of ground-water flow and areas contributing recharge to production wells in contrasting glacial valley-fill settings, Rhode Island	000615489	271476836		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2007-5133			0624-B-02 (online)			2007		FALSE		https://purl.fdlp.gov/GPO/LPS105389					
General note; Title statement	500; 245	Simulation of the effects of water withdrawals, wastewater-return flows, and land-use change on streamflow in the Blackstone River Basin, Massachusetts and Rhode Island	000615524			Language material	a	Regular print reproduction	r	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2007-5183						2007		FALSE							
Title statement; Added entry--corporate name	245; 710	Simulation of the effects of water withdrawals, wastewater-return flows, and land-use change on streamflow in the Blackstone River basin, Massachusetts and Rhode Island	000615527	191884712		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2007-5183			0624-B-02 (online)			2007		FALSE		https://purl.fdlp.gov/GPO/LPS100224					
Title statement; Added entry--corporate name	245; 710	Precipitation-runoff model for the Blackstone River Basin, Massachusetts and Rhode Island	000618078	235952007		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2006-5213			0624-B-02 (online)			2007		FALSE		https://purl.fdlp.gov/GPO/LPS98149					
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Water use and availability in the West Narragansett Bay area, coastal Rhode Island, 1995-99	000621340	244096818		Language material	a	Online	o	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2005-5256			0624-B-02 (online)			2006		FALSE		https://purl.fdlp.gov/GPO/LPS100230					
General note; Title statement	500; 245	Estimated water use and availability in the east Narragansett Bay study area, Rhode Island, 1995-99	000622337			Language material	a	Regular print reproduction	r	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2007-5168			0624-B-02			2007		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Estimated water use and availability in the East Narragansett Bay study area, Rhode Island, 1995-99	000622630	220904439		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2007-5168			0624-B-02 (online)			2007		FALSE		https://purl.fdlp.gov/GPO/LPS105335					
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Glacial geology and aquifer characteristics of the Big River area, central Rhode Island	000622847	50295694		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4:01-4169			0624-B (online)	0624-B		2002	2002-0255-P.	FALSE		https://purl.fdlp.gov/GPO/LPS23108					
Subject added entry--topical term; Title statement	650; 245	Small wind electric systems: a Rhode Island consumer's guide.	000622853	245533918		Language material	a	Electronic	s	Monograph/item	m	E			Department of Energy			E 10.8:W 72/R 34			0430-Q-20 (online)			2003		FALSE		https://purl.fdlp.gov/GPO/LPS101492					
Subject added entry--topical term; Title statement	650; 245	Vent collection system explosion (1 critically injured, 18 medical evaluations, community evacuation): Technic Inc., Cranston, Rhode Island, February 7, 2003	000622991	246647000		Language material	a	Electronic	s	Monograph/item	m	Y			Congress			Y 3.C 42/2:16/2003-08-I-RI			1093-A-02 (online)			2004		FALSE		https://purl.fdlp.gov/GPO/LPS81504					
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Water use and availability in the Woonasquatucket and Moshassuck River basins, north-central Rhode Island	000623464	248555736		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2005-5031			0624-B-02 (online)			2005		FALSE		https://purl.fdlp.gov/GPO/LPS102092					
Title statement; Subject added entry--geographic name	245; 651	United States--east coast, Massachusetts--Rhode Island, Martha's Vineyard to Block Island	000625807	262618312		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:13218/			0191-B-13			1993		FALSE							
Title statement; Subject added entry--geographic name	245; 651	United States--east coast, Massachusetts--Rhode Island, Martha's Vineyard to Block Island	000625810	47246353		Cartographic material	e	Electronic	s	Serial	s	C			Department of Commerce			C 55.418/7:13218/			0191-B-13			-1992		FALSE							
Title statement; Subject added entry--geographic name	245; 651	United States--east coast, Massachusetts--Rhode Island, Martha's Vineyard to Block Island	000625812	56993966		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:13218			0191-B-13			1996-		FALSE							
Title statement	245	Watch Hill to New Haven Harbor, Long Island Sound, Rhode Island--Connecticut	000628483	276360890		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:12372/						-1991		TRUE	774886210						
Title statement	245	Watch Hill to New Haven Harbor, Long Island Sound, Rhode Island--Connecticut	000628484	276360881		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:12372/						1993-1994		TRUE	774885660						
Title statement; Varying form of title	245; 246	Watch Hill to New Haven Harbor, Long Island Sound, Rhode Island--Connecticut	000628486	47349905		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:12372/			0191-B-13			1997-2013		TRUE	774887248				http://www.charts.noaa.gov/OnLineViewer/12372.shtml		
Subject added entry--topical term; Title statement; Subject added entry--corporate name	650; 245; 610	Rhode Island National Wildlife Refuge Complex	000633199	304341885		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 49.44/2:R 34/2006			0612-C (online)			2006		FALSE		https://purl.fdlp.gov/GPO/LPS108877					
Subject added entry--topical term; Title statement; Subject added entry--corporate name; Varying form of title	650; 245; 610; 246	Rhode Island National Wildlife Refuge complex: comprehensive conservation plan appendices	000633201	304438697		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 49.44/3-2:R 34			0612-C-01 (online)			2002		FALSE		https://purl.fdlp.gov/GPO/LPS108878					
Title statement	245	Pawtucket, Rhode Island: a drinking water state revolving fund success story.	000634447			Language material	a	Regular print reproduction	r	Monograph/item	m	EP			Environmental Protection Agency			EP 2.2:816-K-08-003						2008		FALSE							
Subject added entry--topical term; Title statement	650; 245	Pawtucket, Rhode Island: a drinking water state revolving fund success story.	000634449	378284483		Language material	a	Electronic	s	Monograph/item	m	EP			Environmental Protection Agency			EP 2.2:816-K-08-003			0473-A-01 (online)			2008		FALSE		https://purl.fdlp.gov/GPO/LPS113339					
Title statement	245	Urban and community forests of New England: Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont	000635841	317701535		Language material	a	Electronic	s	Monograph/item	m	A			Department of Agriculture			A 13.88:NRS-38			0083-B-06 (online)			2008		FALSE		https://purl.fdlp.gov/GPO/LPS113838					
Title statement	245	Urban and community forests of New England: Connecticut, Maine, Massachusetts, New Hampshire, Rhode Island, Vermont.	000637275			Language material	a	Regular print reproduction	r	Monograph/item	m	A			Department of Agriculture			A 13.88:NRS-38						2008		FALSE							
Title statement	245	Credit cards and bankruptcy: opportunities for reform : hearing before the Committee on the Judiciary, United States Senate, One Hundred Tenth Congress, second session, December 4, 2008, Providence, Rhode Island.	000639016	320445346		Language material	a	Electronic	s	Monograph/item	m	Y			Congress			Y 4.J 89/2:S.HRG.110-769			1042-C (online)			2009		FALSE		https://purl.fdlp.gov/GPO/LPS112322					
