MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Title statement; Added entry--corporate name; Subject added entry--topical term	245; 710; 650	Development, calibration, and analysis of a hydrologic and water-quality model of the Delaware Inland Bays watershed	000555028	53084407		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:03-4124	I 19.42/4:03-4124		0624-B	0624-B (online)		2003	2003-0286-P.	FALSE		https://purl.fdlp.gov/GPO/LPS66045					
Title statement; Subject added entry--topical term	245; 650	Delaware River deepening project: comprehensive reanalysis needed.	000555860	53222825		Language material	a	Electronic	s	Monograph/item	m	GA			Government Accountability Office			GA 1.13:GAO-02-604	GA 1.13:GAO-02-604		0546-D (online)			2002		FALSE		https://purl.fdlp.gov/GPO/LPS34930					
Title statement	245	Water quality in the Delmarva Peninsula, Delaware, Maryland, and Virginia, 1999-2001	000555924	53231290		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.4/2:1228	I 19.4/2:1228		0620-A	0620-A (online)		2004	2004-0186-P.	FALSE		https://purl.fdlp.gov/GPO/LPS50145					
Title statement; Subject added entry--topical term	245; 650	Water quality in the Delaware River Basin, Pennsylvania, New Jersey, New York, and Delaware, 1999-2001	000558385	54205924		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.4/2:1227	I 19.4/2:1227		0620-A	0620-A (online)		2004	2004-0190-P.	FALSE		https://purl.fdlp.gov/GPO/LPS50430					
Subject added entry--geographic name; Varying form of title; Title statement; Subject added entry--topical term	651; 246; 245; 650	Delaware crop insurance profile	000558803	54407297	1098822633; 1296848094; 1296900689	Language material	a	Online	o	Serial	s	A			Department of Agriculture			A 62.66/8:			0123-C-08 (online)			19uu		FALSE		https://purl.fdlp.gov/GPO/LPS43559			https://www.rma.usda.gov/en/RMALocal/Delaware/State-Profile		
Title statement; Subject added entry--topical term	245; 650	Selected applications of hydrologic science and research in Maryland, Delaware, and Washington, D.C., 2001-2003	000559988	54763491		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.127:126-03	I 19.127:126-03		0621-L	0621-L (online)		2003	2004-0115-P.	FALSE		https://purl.fdlp.gov/GPO/LPS46055					
Title statement; Subject added entry--topical term	245; 650	Freshwater use in Delaware, 2000	000561027	55040085		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.127:111-03	I 19.127:111-03		0621-L	0621-L (online)		2003	2004-0144-P.	FALSE		https://purl.fdlp.gov/GPO/LPS47999					
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Gap analysis of the land cover in Maryland, Delaware, and New Jersey: 2003 final report and data.	000561518	55201408		Cartographic material	e	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.212/20:2003	I 19.212/20:2003		0626-D-20	0626-D-20 (online)		2004	2004-0018-E.	FALSE							
Title statement; Subject added entry--topical term	245; 650	Mineral industry of Delaware	000561991	55668051		Language material	a	Electronic	s	Serial	s	I			Department of the Interior			I 19.162:D 37/	I 19.162:D 37/(DATE)		0621-J (online)			1994		FALSE		https://purl.fdlp.gov/GPO/LPS50253					
Title statement; Subject added entry--topical term	245; 650	Freshwater use in Delaware, 1995	000566912	42462413		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.127:126-99	I 19.127:126-99		0621-L	0621-L (online)		1999	1999-0363-P.	FALSE		https://purl.fdlp.gov/GPO/LPS52980					
Title statement; Subject added entry--topical term	245; 650	Reconnaissance of the hydrology, water quality, and sources of bacterial and nutrient contamination in the Ozark Plateaus aquifer system and Cave Springs Branch of Honey Creek, Delaware County, Oklahoma, March 1999-March 2000	000567305	45421360		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:00-4210	I 19.42/4:00-4210		0624-B	0624-B (online)		2000	2001-0079-P.	FALSE		https://purl.fdlp.gov/GPO/LPS40082					
Subject added entry--geographic name; Title statement; Name of publisher, distributor, etc.; Subject added entry--topical term	651; 245; 260/264$b; 650	Delaware Water Gap National Recreation Area, Pennsylvania and New Jersey, river guide	000570841	28845703		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.39:D 37/993			0654			1993?	1993-0415-P.	FALSE							
Title statement	245	Atrazine in surface water and relation to hydrologic conditions within the Delaware River Basin Pesticide Management Area, northeast Kansas, July 1992 through December 1994	000571056	33810757		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.127:196-95			0621-L	0621-L (online)		1995	1996-0063-P.	FALSE		https://purl.fdlp.gov/GPO/LPS57091					
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	U.S. Geological Survey programs in Delaware	000571376	37750464		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.127:008-96	I 19.127:008-96		0621-L	0621-L (online)		1997?	98-0004-P.	FALSE		https://purl.fdlp.gov/GPO/LPS54917					
Title statement; Subject added entry--topical term	245; 650	Delaware	000571765	43464916		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.127:009-99	I 19.127:009-99		0621-L	0621-L (online)		1999	2000-0107-P.	FALSE		https://purl.fdlp.gov/GPO/LPS54868					
Title statement; Subject added entry--topical term	245; 650	Pesticide compounds in streamwater in the Delaware River basin, December 1998-August 2001	000575939	57564380		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2004-5105			0624-B-02 (online)	0624-B-02		2004	2005-0100-P.	FALSE		https://purl.fdlp.gov/GPO/LPS57745					
Title statement	245	Flood insurance study: town of Davenport, New York, Delaware County.	000578346	60818857		Language material	a	Microfiche	b	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209/32:360192			0594-C-32 (MF)			2002	2002-0370-M.	FALSE							
Title statement; Subject added entry--topical term	245; 650	Delaware River Protection Act of 2005: report (to accompany H.R. 1412) (including cost estimate of the Congressional Budget Office).	000579036	61230578		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:109-137			1008-C	1008-C (online)	1008-D (MF)	2005	2005-0204-P.	FALSE		https://purl.fdlp.gov/GPO/LPS62612	https://purl.fdlp.gov/GPO/LPS62613				
Title statement; Subject added entry--topical term	245; 650	Delaware River oil spill: hearing before the Subcommittee on Coast Guard and Maritime Transportation of the Committee on Transportation and Infrastructure, House of Representatives, One Hundred Ninth Congress, first session, January 18, 2005.	000580809	61852439		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.T 68/2:109-1			1024-A-01	1024-A-01 (online)	1024-B-01 (MF)	2005	2006-0024-P.	FALSE		https://purl.fdlp.gov/GPO/LPS64431					
Title statement; Subject added entry--topical term	245; 650	Delaware National Coastal Special Resources Study Act: report (to accompany S. 1627).	000582352	62204950		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/5:109-153	Y 1.1/2:14947		1008-C	1008-C (online)	1008-D (MF)	2005	2009-0004-S (Congressional serial set; no. 14947).	FALSE		https://purl.fdlp.gov/GPO/LPS64826	https://purl.fdlp.gov/GPO/LPS64827				
Title statement; Subject added entry--topical term	245; 650	Delaware Water Gap National Recreation Area Natural Gas Pipeline Enlargement Act: report (to accompany H.R. 3124) (including cost estimate of the Congressional Budget Office).	000585015	62878344		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:109-334	Y 1.1/2:14992		1008-C	1008-C (online)	1008-D (MF)	2005	2009-0026-S (Congressional serial set; no 14992).	FALSE		https://purl.fdlp.gov/GPO/LPS66118	https://purl.fdlp.gov/GPO/LPS66119				
Title statement; Subject added entry--topical term	245; 650	Delaware Water Gap National Recreation Area Natural Gas Pipeline Enlargement Act: report (to accompany S. 1310).	000585486	63761725		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/5:109-194	Y 1.1/2:14947		1008-C	1008-C (online)	1008-D (MF)	2005	2009-0004-S (Congressional serial set; no. 14947).	FALSE		https://purl.fdlp.gov/GPO/LPS66689	https://purl.fdlp.gov/GPO/LPS66690				
Title statement; Subject added entry--topical term	245; 650	Amend the Wild and Scenic Rivers Act in Connecticut and New Jersey; increase pipeline in Delaware; amend the National Historic Preservation Act; and evaluate coastal region in Delaware: hearing before the Subcommittee on National Parks of the Committee on Energy and Natural Resources, United States Senate, One Hundred Ninth Congress, first session, on S. 435, S. 1096, S. 1310, S. 1378, S. 1627, September 22, 2005.	000585906	63650639		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.EN 2:S.HRG.109-213			1040-A	1040-A (online)	1040-B (MF)	2006	2006-0128-P.	FALSE		https://purl.fdlp.gov/GPO/LPS67400	https://purl.fdlp.gov/GPO/LPS67401				
Title statement; Subject added entry--topical term	245; 650	Ambient water quality criteria recommendations: information supporting the development of state and tribal nutrient criteria for rivers and streams in nutrient ecoregion XIV-eastern coastal plain including all or parts of the states of South Carolina, North Carolina, Georgia, Virginia, Maryland, Delaware, New Jersey, New York, Connecticut, Rhode	000586095	64584557		Language material	a	Electronic	s	Monograph/item	m	EP			Environmental Protection Agency			EP 2.2:AM 1/8			0473-A-01 (online)			2000		FALSE		https://purl.fdlp.gov/GPO/LPS67106					
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: city of Dyersville, Iowa, Dubuque and Delaware Counties.	000586260	47693464		Language material	a	Microfiche	b	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209/15:190120			0594-C-15 (MF)			1995		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: New Castle County, Delaware, and incorporated areas.	000586344	36234027		Language material	a	Microfiche	b	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209/8:100052/ETC.			0594-C-08 (MF)			1996		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Delaware Water Gap National Recreation Area Improvement Act	000587321	65511756		Language material	a	No attempt to code	|	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:109-156			0575	0575 (online)		2005	2006-0148-P.	FALSE		https://purl.fdlp.gov/GPO/LPS68068	https://purl.fdlp.gov/GPO/LPS68070				
Subject added entry--geographic name; Title statement	651; 245	United States--east coast, Pennsylvania--New Jersey, Delaware River, Philadelphia and Camden waterfronts	000590395	70254874		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:12313/			0191-B-13			19uu		TRUE	783826275						
Subject added entry--geographic name; Title statement	651; 245	United States--east coast, Pennsylvania--New Jersey, Delaware River, Philadelphia and Camden waterfronts	000590397	70254825		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:12313/			0191-B-13			1993		TRUE	783824273						
Subject added entry--geographic name; Title statement	651; 245	United States--east coast, Pennsylvania--New Jersey, Delaware River, Philadelphia and Camden waterfronts	000590399	52966987	48895137	Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:12313/			0191-B-13			1995-		TRUE	783827687						
Subject added entry--geographic name; Title statement	651; 245	United States--east coast, New Jersey--Delaware, Cape May to Fenwick Island	000591062	70699826		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:12214			0191-B-13			1994		FALSE							
Subject added entry--geographic name; Title statement	651; 245	United States--east coast, New Jersey--Delaware, Cape May to Fenwick Island	000591064	70699380		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:12214/			0191-B-13			19uu		FALSE							
Subject added entry--geographic name; Title statement	651; 245	United States--east coast, New Jersey--Delaware, Cape May to Fenwick Island	000591072	52332375		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:12214			0191-B-13			1996]-		FALSE							
Title statement; Subject added entry--topical term	245; 650	College dormitory fires in Dover, Delaware and Farmville, Virginia (April 12, 1987 and April 28, 1987)	000591603	70895210		Language material	a	Electronic	s	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.115:006			0216-A-22 (online)			1988?		FALSE		https://purl.fdlp.gov/GPO/LPS72817					
Title statement; Subject added entry--topical term	245; 650	Delaware, 2002: 2002 economic census, wholesale trade, geographic area series.	000592021	71073379		Language material	a	Electronic	s	Monograph/item	m	C			Department of Commerce			C 3.256/7-2:EC 02-42 A-DE			0132-B-55 (online)			2005		FALSE		https://purl.fdlp.gov/GPO/LPS73443					
Title statement; Added entry--corporate name; Subject added entry--topical term	245; 710; 650	Magnitude and frequency of floods on nontidal streams in Delaware	000594634	75198638		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2006-5146			0624-B-02 (online)			2006		FALSE		https://purl.fdlp.gov/GPO/LPS75659					
Title statement; Subject added entry--topical term	245; 650	Act to Designate the State Route 1 Bridge in the State of Delaware, as the "Senator William V. Roth, Jr. Bridge."	000597855	84833975		Language material	a	No attempt to code	|	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:109-381			0575	0575 (online)		2006	2007-0125-P.	FALSE		https://purl.fdlp.gov/GPO/LPS78471	https://purl.fdlp.gov/GPO/LPS78472				
Title statement; Subject added entry--topical term	245; 650	Fighting crime: the challenges facing local law enforcement and the federal role : hearing before the Committee on the Judiciary, United States Senate, One Hundred Ninth Congress, second session, September 22, 2006, Wilmington, Delaware.	000598729	85449798		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.J 89/2:S.HRG.109-755			1042-A	1042-A (online)	1042-B (MF)	2007	2007-0172-P.	FALSE		https://purl.fdlp.gov/GPO/LPS79111					
Subject added entry--geographic name; Varying form of title; Title statement; Added entry--corporate name	651; 246; 245; 710	Connecting stories, landscapes, and people: exploring the Delaware & Lehigh National Heritage Corridor Partnership ; Sustainability Study Report ; a technical assistance project for the Delaware & Lehigh National Heritage Corridor Commission and the Delaware & Lehigh National Heritage Corridor, Inc.	000599747	123354055		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 29.2:C 74/2			0648 (online)			2006		FALSE		https://purl.fdlp.gov/GPO/LPS80775					
Subject added entry--geographic name; Varying form of title; Title statement; Added entry--corporate name	651; 246; 245; 710	Connecting stories, landscapes, and people: exploring the Delaware & Lehigh National Heritage Corridor Partnership ; sustainability study, executive summary ; a technical assistance project for the Delaware & Lehigh National Heritage Corridor Commission and the Delaware & Lehigh National Heritage Corridor, Inc.	000599748	123354164		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 29.2:C 74/EXEC.SUM.			0648 (online)			2006		FALSE		https://purl.fdlp.gov/GPO/LPS80780					
Subject added entry--geographic name; Title statement	651; 245	United States--east coast, New Jersey and Delaware, Delaware River, Smyrna River to Wilmington	000599754	46763051		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:12311/			0191-B-13			1996-		TRUE	809934038						
Subject added entry--geographic name; Title statement	651; 245	United States--east coast, New Jersey and Delaware, Delaware River, Smyrna River to Wilmington	000599755	123357322		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:12311/			0191-B-13			-1992		TRUE	809933142						
Subject added entry--geographic name; Title statement	651; 245	United States--east coast, New Jersey and Delaware, Delaware River, Smyrna River to Wilmington	000599756	123357023		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:12311/			0191-B-13			1993		TRUE	809933726						
Subject added entry--geographic name; Title statement	651; 245	United States--east coast, Delaware--Pennsylvania--New Jersey, Delaware River, Wilmington to Philadelphia	000600817	133090476	48895023	Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:12312/			0191-B-13			1995-		TRUE	809794350						
Subject added entry--geographic name; Title statement	651; 245	United States--east coast, Delaware--Pennsylvania--New Jersey, Delaware River, Wilmington to Philadelphia	000600822	133091532		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:12312/			0191-B-13			-1992		TRUE	809794333						
Subject added entry--geographic name; Title statement	651; 245	United States--east coast, Delaware--Pennsylvania--New Jersey, Delaware River, Wilmington to Philadelphia	000600824	133089756		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:12312			0191-B-13			1993		TRUE	809793950						
Title statement; Subject added entry--topical term	245; 650	State BEARFACTS ... Delaware	000602481	155174359		Language material	a	Electronic	s	Serial	s	C			Department of Commerce			C 59.29/8:			0130-V-08 (online)			19uu		FALSE		https://purl.fdlp.gov/GPO/LPS80927					
Subject added entry--geographic name; Title statement; Subject added entry--topical term	651; 245; 650	1980 census of population and housing: block statistics, Delaware, selected areas.	000604891	9040286		Language material	a	Microfiche	b	Monograph/item	m	C			Department of Commerce			C 3.224/5:PHC 80-1-9	C 3.224/5:PHC 80-1-9/MAPS		156-J-8 (microfiche)			1982		FALSE							
Title statement; Subject added entry--topical term	245; 650	Ground-water quality in the Delaware River basin, New York, 2001 and 2005-2006	000606981	137238879		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.76:2007-1098			0624-H (online)			2007		FALSE		https://purl.fdlp.gov/GPO/LPS87707					
Title statement	245	Development of relations of stream stage to channel geometry and discharge for stream segments simulated with Hydrologic Simulation Program-Fortran (HSPF), Chesapeake Bay watershed and adjacent parts of Virginia, Maryland, and Delaware	000606995			Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2007-5135			0624-B-02 (online)			2007		FALSE		https://purl.fdlp.gov/GPO/LPS89196					
Title statement; Subject added entry--topical term	245; 650	Decision support framework for water management in the upper Delaware River	000607985	173641532		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.76:2007-1172			0624-H (online)			2007		FALSE		https://purl.fdlp.gov/GPO/LPS88260					
Title statement	245	Analysis of flood-magnitude and flood-frequency data for streamflow-gaging stations in the Delaware and North Branch Susquehanna River basins in Pennsylvania	000608841	176632833		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.76:2007-1235			0624-H (online)			2007		FALSE		https://purl.fdlp.gov/GPO/LPS88821					
Title statement; Subject added entry--topical term	245; 650	Checklist of the aquatic invertebrates of the Delaware River basin, 1990-2000	000609367	60585109		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.121:116			0621-K (online)			2005		FALSE		https://purl.fdlp.gov/GPO/LPS89364					
Varying form of title; Title statement	246; 245	Nominations hearing: Jill E. Sommers, of Kansas, and Bartholomew H. Chilton of Delaware to be commissioners of the Commodity Futures Trading Commission : hearing before the Committee on Agriculture, Nutrition, and Forestry, United States Senate, One Hundred Tenth Congress, first session, June 27, 2007.	000611100	184843215		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.AG 8/3:S.HRG.110-183			1032-C	1032-C (online)	1032-D (MF)	2007	2008-0144-P.	FALSE		https://purl.fdlp.gov/GPO/LPS90324					
Title statement	245	Ambient water quality criteria recommendations: information supporting the development of state and tribal nutrient criteria for lakes and reservoirs in nutrient ecoregion XIV : eastern coastal plain including all or parts of the states of South Carolina, North Carolina, Georgia, Virginia, Maryland, Delaware, New Jersey, New York, Connecticut, Rh	000611602	52589267		Language material	a	Electronic	s	Monograph/item	m	EP			Environmental Protection Agency			EP 2.2:AM 1/15			0473-A-01 (online)			2001		FALSE		https://purl.fdlp.gov/GPO/LPS92327					
Subject added entry--geographic name; Varying form of title; Title statement; Subject added entry--topical term	651; 246; 245; 650	FDIC state profile, Delaware	000612745	224454872	904429815; 1098375278; 1296828082; 1296873556; 1298129617	Language material	a	Online	o	Serial	s	Y			Congress			Y 3.F 31/8:39/D 37/			1061-L-08 (online)			200u		FALSE		https://purl.fdlp.gov/GPO/LPS91784					
Title statement; Subject added entry--topical term	245; 650	Investigation report : refinery incident (1 killed, 8 injured, offsite environmental impact): Motiva Enterprises LLC; Delaware City Refinery, Delaware City, Delaware; July 17, 2001	000613088	226237684		Language material	a	Electronic	s	Monograph/item	m	Y			Congress			Y 3.C 42/2:16/2001-05-I-DE			1093-A-02 (online)			2002		FALSE		https://purl.fdlp.gov/GPO/LPS81260					
Title statement	245	Simulation of nutrient and sediment concentrations and loads in the Delaware Inland Bays Watershed: extension of the hydrologic and water-quality model to ungaged segmendts.	000614602			Language material	a	Regular print reproduction	r	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2006-5038						2006		FALSE							
Title statement; Added entry--corporate name; Subject added entry--topical term	245; 710; 650	Simulation of nutrient and sediment concentrations and loads in the Delaware Inland Bays Watershed: extension of the hydrologic and water-quality model to ungaged segments	000614604	271228184		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2006-5038			0624-B-02 (online)			2006		FALSE		https://purl.fdlp.gov/GPO/LPS105330					
General note; Varying form of title; Title statement; Subject added entry--topical term	500; 246; 245; 650	Supplement to the soil survey of Delaware County, Oklahoma	000614973	231749811		Language material	a	Electronic	s	Monograph/item	m	A			Department of Agriculture			A 57.38/36:D 37/SUPP.			0102-B-36 (online)			2007		FALSE		https://purl.fdlp.gov/GPO/LPS95338					
Name of publisher, distributor, etc.; Added entry--corporate name; General note; Subject added entry--corporate name; Subject added entry--topical term; Varying form of title; Title statement	260/264$b; 710; 500; 610; 650; 246; 245	eNewsbytes, news updates from Delaware NRCS	000615106	231847544		Language material	a	Electronic	s	Integrating resource	i	A			Department of Agriculture			A 57.81/8:			0120-C-50 (online)			2008		FALSE		https://purl.fdlp.gov/GPO/LPS94283					
Title statement	245	Distribution of methyl tert-butyl ether (MTBE) and selected water-quality constituents in the surficial aquifer at the Dover National Test Site, Dover Air Force Base, Delaware, 2001	000615540			Language material	a	Regular print reproduction	r	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2004-5011						2004		FALSE							
Title statement	245	Distribution of methyl tert-butyl ether (MTBE) and selected water-quality constituents in the surficial aquifer at the Dover National Test Site, Dover Air Force Base, Delaware, 2001	000615542			Language material	a	Regular print reproduction	r	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2004-5011			0624-B-02 (online)			2004		FALSE							
Name of publisher, distributor, etc.; Added entry--corporate name; Subject added entry--corporate name; Subject added entry--topical term; Varying form of title; Title statement	260/264$b; 710; 610; 650; 246; 245	First State e-bytes: news and updates from Delaware NRCS .	000616201	233207468		Language material	a	Electronic	s	Serial	s	A			Department of Agriculture			A 57.81/8:			0120-C-50 (online)			2007		FALSE		https://purl.fdlp.gov/GPO/LPS96268					
Name of publisher, distributor, etc.; Added entry--corporate name; Subject added entry--corporate name; Subject added entry--topical term; Title statement	260/264$b; 710; 610; 650; 245	First State update: Delaware NRCS employee newsletter.	000616203	233207803		Language material	a	Electronic	s	Serial	s	A			Department of Agriculture			A 57.81/8:			0120-C-50 (online)			200u		FALSE		https://purl.fdlp.gov/GPO/LPS96267					
Title statement; Subject added entry--topical term	245; 650	Flood magnitude and frequency of the Delaware River in New Jersey, New York, and Pennsylvania	000616755	232360250		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.76:2008-1203			0624-H (online)			2008		FALSE		https://purl.fdlp.gov/GPO/LPS96758					
Title statement; Added entry--corporate name; Subject added entry--topical term	245; 710; 650	Simulation of streamflow and water quality in the Christina River subbasin and overview of simulations in other subbasins of the Christina River basin, Pennsylvania, Maryland, and Delaware, 1994-98	000618111	235961806		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4:03-4193			0624-B (online)			2003		FALSE		https://purl.fdlp.gov/GPO/LPS98179					
Title statement; Added entry--corporate name; Subject added entry--topical term	245; 710; 650	Isotope geochemistry and chronology of offshore ground water beneath Indian River Bay, Delaware	000618118	53191620		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4:03-4192			0624-B (online)			2003		FALSE		https://purl.fdlp.gov/GPO/LPS42094					
Title statement; Subject added entry--topical term	245; 650	Total mercury and methylmercury in fish fillets, water, and bed sediments from selected streams in the Delaware River basin, New Jersey, New York, and Pennsylvania, 1998-2001	000618133	235980288		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4:03-4183			0624-B (online)			2004		FALSE		https://purl.fdlp.gov/GPO/LPS98234					
Title statement; Added entry--corporate name; Subject added entry--topical term	245; 710; 650	Simulation of streamflow and water quality in the Red Clay Creek subbasin of the Christina River basin, Pennsylvania and Delaware	000618374	236164281		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4:03-4138			0624-B (online)			2003		FALSE		https://purl.fdlp.gov/GPO/LPS98403					
Title statement	245	Outcome, cost, and oversight of the security and justice contract with Parsons Delaware, Inc	000618425	236167336		Language material	a	Electronic	s	Monograph/item	m	S			Department of State			S 1.154/5:08-019			0876-D-03 (online)			2008		FALSE		https://purl.fdlp.gov/GPO/LPS98437					
Title statement; Added entry--corporate name; Subject added entry--topical term	245; 710; 650	Occurrence and distribution of mercury in the surficial aquifer, Long Neck Peninsula, Sussex County, Delaware, 2003-04	000618779	236898699		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4-4:2006-5011			0624-B-02 (online)			2006		FALSE		https://purl.fdlp.gov/GPO/LPS98695					
Title statement; Name of publisher, distributor, etc.; Added entry--corporate name; Subject added entry--topical term	245; 260/264$b; 710; 650	US 301 project development, New Castle County, Delaware: final environmental impact statement.	000618787	236949969		Language material	a	Electronic	s	Monograph/item	m	TD			Department of Transportation			TD 2.35:R 76/FINAL			0982-G-18 (online)			2007		FALSE		https://purl.fdlp.gov/GPO/LPS98691					
Title statement	245	United States--east coast, Delaware, Maryland and Virginia, Fenwick Island to Chincoteague Inlet	000619269	237770609		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:12211			0191-B-13			1993-1994		FALSE							
Title statement	245	United States--east coast, Delaware, Maryland and Virginia, Fenwick Island to Chincoteague Inlet	000619272	53016806		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:12211/			0191-B-13			-1992		FALSE							
Title statement	245	United States--east coast, Delaware, Maryland and Virginia, Fenwick Island to Chincoteague Inlet	000619273	49630561		Cartographic material	e	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.418/7:12211			0191-B-13			1997-		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Ground-water contamination from lead shot at Prime Hook National Wildlife Refuge, Sussex County, Delaware	000619290	237787556		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.42/4:02-4282			0624-B (online)			2003		FALSE		https://purl.fdlp.gov/GPO/LPS99042					
Title statement; Subject added entry--topical term	245; 650	U.s. Geological Survey in Maryland, Delaware, and Washington, D.C	000619687	239039404		Language material	a	Electronic	s	Monograph/item	m	I			Department of the Interior			I 19.127:2004-3004			0621-L (online)			2004		FALSE		https://purl.fdlp.gov/GPO/LPS99155					
Subject added entry--geographic name; Title statement; Subject added entry--topical term	651; 245; 650	Delaware River Basin Collaborative Environmental Monitoring and Research Initiative: foundation document	000619733	237879162	244178055	Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.88:NRS-25						2008		TRUE	232364654						
