MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), 43071-A6-TF-024, Weare quadrangle, New Hampshire, 1967: [New Hampshire].	000237445	10601985		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-A 6-TF-024	I 19.81:43071-A 6-TF-024		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-B4-TF-024, Suncook quadrangle, New Hamsphire-Merrimack Co., 1967	000237446	10601985		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-B 4-TF-024	I 19.81:43071-B 4-TF-024		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-B5-TF-024, Concord quadrangle, New Hamsphire-Merrimack Co., 1967	000237447	10601985		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-B 5-TF-024	I 19.81:43071-B 5-TF-024		619-M-29			between 1900 and 1999]-		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: town of Hampton, New Hampshire, Rockingham County.	000238601	13615479		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:330132	FEM 1.209:330132		594-C-29 (microfiche)			1986		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: town of Rye, New Hampshire, Rockingham County.	000238602	13618913		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:330141	FEM 1.209:330141		594-C-29 (microfiche)			1986		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: town of Seabrook, New Hampshire, Rockingham County.	000238603	13614529		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:330143	FEM 1.209:330143		594-C-29 (microfiche)			1986		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Claremont, New Hampshire-Vermont: 1:100 000-scale planimetric map 30 x 60 minute series (planimetric)	000239066	13683224		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:43072-A 1-PL-100	I 19.110:43072-A 1-PL-100		619-G-25			1986		FALSE							
Title statement; Subject added entry--topical term	245; 650	Review issues relating to hazardous waste and Superfund programs in the state of New Hampshire: hearing before the Subcommittee on Natural Resources, Agriculture Research, and Environment of the Committee on Science and Technology, U.S. House of Representatives, Ninety-ninth Congress, first session, October 18, 1985.	000239646	13590534		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.SCI 2:99/76	Y 4.SCI 2:99/76		1025-A-1	1025-A-2 (microfiche)		1986	86-366-P.	FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: Seabrook Beach Village District, New Hampshire, Rockingham County.	000239973	13731355		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:330854	FEM 1.209:330854		594-C-29 (microfiche)			1986		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: town of Lisbon, New Hampshire, Grafton County.	000241346	13905717		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:330063	FEM 1.209:330063		594-C-29 (microfiche)			1986		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Kittery, Maine - New Hampshire: 1:100 000-scale planimetric map : 30 x 60 minute series (planimetric)	000241880	13889490		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:43070-A 1-PL-100	I 19.110:43070-A 1-PL-100		619-G-25			1986		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: town of New Castle, New Hampshire, Rockingham County.	000242723	14046520		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:330135	FEM 1.209:330135		594-C-29 (microfiche)			1986		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Portland, Maine-New Hampshire: 1:100 000-scale planimetric map : 30 x 60 minute series (planimetric)	000242961	14047849		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:43070-E 1-PL-100	I 19.110:43070-E 1-PL-100		619-G-25			1986		FALSE							
Title statement; Subject added entry--topical term	245; 650	Safety evaluation report related to the operation of Seabrook Station, Units 1 and 2, docket nos. 50-443 and 50-444: Public Service Company of New Hampshire, and others.	000243291	14101308		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 88:10/0896/SUPP.4	Y 3.N 88:10/0896/SUPP.4		1051-H-2 (microfiche)			l986		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Lake Winnipesaukee, New Hampshire: 1:100 000-scale planimetric map : 30 x 60 minute series (planimetric)	000244214	14229100		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:43071-E 1-PL-100	I 19.110:43071-E 1-PL-100		619-G-25			1986		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Rutland, Vermont - New Hampshire: 1:100 000-scale planimetric map 30 x 60 minute series (planimetric)	000244215	14230855		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:43072-E 1-PL-100	I 19.110:43072-E 1-PL-100		619-G-25			1986		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Lewiston, Maine - New Hampshire: 1:100 000-scale planimetric map 30 x 60 minute series (planimetric)	000244222	14230917		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:44070-A 1-PL-100	I 19.110:44070-A 1-PL-100		619-G-25			1986		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Groveton, New Hampshire-Vermont-Maine: 1:100 000-scale planimetric map : 30 x 60 minute series (planimetric)	000244223	14229149		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:44071-E 1-PL-100	I 19.110:44071-E 1-PL-100		619-G-25			1986		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Sherbrooke, New Hampshire-Maine-Vermont: 1:100 000-scale planimetric map : 30 x 60 minute series (planimetric)	000244234	14229008		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:45071-A 1-PL-100	I 19.110:45071-A 1-PL-100		619-G-25			1986		FALSE							
Title statement; Subject added entry--topical term	245; 650	Safety evaluation report related to the operation of Seabrook Station, Units 1 and 2, docket nos. 50-443 and 50-444: Public Service Company of New Hampshire, and others.	000244532	14253811		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 88:10/0896/SUPP.5	Y 3.N 88:10/0896/SUPP.5		1051-H-2 (microfiche)			l986		FALSE							
Title statement; Subject added entry--topical term	245; 650	Ayuda para los ancianos, ciegos, e incapacitados en New Hampshire	000246744	14368670		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 3.2:AG 3/6/NH/SPANISH	HE 3.2:AG 3/6/NH/SPANISH					1980		FALSE							
Title statement; Subject added entry--topical term	245; 650	Biomass statistics for New Hampshire - 1983	000247849	14204196		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.80:NE-92	A 13.80:NE-92		83-B-5 (microfiche)			1986		FALSE							
Title statement; Subject added entry--topical term	245; 650	Timber industries of New Hampshire and Vermont: a periodic assessment of timber output	000251603	14248646		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.80:NE-89	A 13.80:NE-89		83-B-5 (microfiche)			1986		FALSE							
Title statement; Subject added entry--topical term	245; 650	New Hampshire's stumpage and roadside prices: characteristics and trends	000253470	15305536		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:NE-332	A 13.79:NE-332		83-B-4 (microfiche)			1986		FALSE							
Title statement; Subject added entry--topical term	245; 650	Geophysical well log data for study of water flow in fractures in bedrock near Mirror Lake, West Thornton, New Hampshire	000254451	15326242		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:85-340	I 19.76:85-340		624-H (microfiche)			1985		FALSE							
Title statement	245	Ground-water quality data for the Saco River Valley glacial aquifer from Bartlett, New Hampshire to Fryeburg, Maine: July 1984 through November 1985	000254481	15325034		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:86-129	I 19.76:86-129		624-H (microfiche)			1986		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Concord, New Hampshire: 1:100 000-scale planimetric map : 30 x 60 minute series (planimetric)	000254704	15365748		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:43071-A 1-PL-100	I 19.110:43071-A 1-PL-100		619-G-25			1986		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Mount Washington, New Hampshire--Vermont--Maine: 1:100 000-scale planimetric map : 30 x 60 minute series (planimetric)	000254705	15356137		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:44071-A 1-PL-100	I 19.110:44071-A 1-PL-100		619-G-25			1986		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Montpelier, Vermont--New Hampshire: 1:100 000-scale planimetric map : 30 x 60 minute series (planimetric)	000254706	15356072		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:44072-A 1-PL-100	I 19.110:44072-A 1-PL-100		619-G-25			1986		FALSE							
Title statement; Subject added entry--topical term	245; 650	Safety evaluation report related to the operation of Seabrook Station, Units 1 and 2, docket nos. 50-443 and 50-444: Public Service Company of New Hampshire, and others.	000255116	15467510		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 88:10/0896/SUPP.6	Y 3.N 88:10/0896/SUPP.6		1051-H-2 (microfiche)			l986		FALSE							
Title statement	245	Bouguer gravity and aeromagnetic maps of the wildernesses and roadless areas of the White Mountain National Forest, Coos, Carroll, and Grafton counties, New Hampshire	000256303	15508680		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.113:MF-1594-D	I 19.113:MF-1594-D		619-G-11			1986		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement; Subject added entry--topical term	651; 246; 245; 650	Cost effectiveness of the U.S. Geological Survey's stream-gaging programs in New Hampshire and Vermont	000257442	14228424		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:85-4173			0624-B			1986		TRUE	993747578						
Title statement	245	Maps and seismic profiles showing geology of the inner continental shelf, Cape Ann, Massachusetts to New Hampshire	000257631	15241356		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.113:MF-1892	I 19.113:MF-1892		619-G-11			1987		FALSE							
Subject added entry--geographic name; Title statement	651; 245	7.5 x 15 minute series (topographic), [New Hampshire], 42070-H7-TM-025, Exeter, New Hampshire--Massachusetts	000258986	6364251		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42070-H 7-TM-025	I 19.81:42070-H 7-TM-025		619-M-29			between 1900 and 1999]-		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: town of Warner, New Hampshire, Merrimack County.	000259939	16222991		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:330123	FEM 1.209:330123		594-C-29 (microfiche)			1987		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-C1-TF-024, Baxter Lake quadrangle, New Hampshire--Strafford Co.	000260392	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-C 1-TF-024/PROV.	I 19.81:43071-C 1-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-C2-TF-024, Parker Mountain quadrangle, New Hampshire	000260393	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-C 2-TF-024/PROV.	I 19.81:43071-C 2-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-D2-TF-024, Alton quadrangle, New Hampshire	000260394	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-D 2-TF-024/PROV.	I 19.81:43071-D 2-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: city of Lebanon, New Hampshire, Grafton County.	000261400	16312086		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:330061/987	FEM 1.209:330061/987		549-C-29			1987		FALSE							
Title statement; Subject added entry--topical term	245; 650	Seismicity map of the state of New Hampshire	000261707	16049173		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.113:MF-1261	I 19.113:MF-1261		619-G-11			1987		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-D1-TF-024, Farmington quadrangle, New Hampshire	000266224	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-D 1-TF-024/PROV.	I 19.81:43071-D 1-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-E2-TF-024, Wolfeboro quadrangle, New Hampshire	000266225	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-E 2-TF-024/PROV.	I 19.81:43071-E 2-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-F1-TF-024, Ossipee quadrangle, New Hampshire--Carroll Co.	000266226	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-F 1-TF-024/PROV.	I 19.81:43071-F 1-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-C4-TF-024, Loudon quadrangle, New Hampshire	000267960	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-C 4-TF-024/PROV.	I 19.81:43071-C 4-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-D4-TF-024, Belmont quadrangle, New Hampshire	000267961	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-D 4-TF-024/PROV.	I 19.81:43071-D 4-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-E1-TF-024, Sanbornville quadrangle, New Hampshire	000267962	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-E 1-TF-024/PROV.	I 19.81:43071-E 1-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-E3-TF-024, West Alton quadrangle, New Hampshire	000267963	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-E 3-TF-024/PROV.	I 19.81:43071-E 3-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-F3-TF-024, Melvin Village quadrangle, New Hampshire	000267964	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-F 3-TF-024/PROV.	I 19.81:43071-F 3-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-F4-TF-024, Center Harbor quadrangle, New Hampshire	000267965	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-F 4-TF-024/PROV.	I 19.81:43071-F 4-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-C3-TF-024, Pittsfield quadrangle, New Hampshire	000271946	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-C 3-TF-024/PROV.	I 19.81:43071-C 3-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-D3-TF-024, Gilmanton Ironworks quadrangle, New Hampshire--Belknap Co.	000271947	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-D 3-TF-024/PROV.	I 19.81:43071-D 3-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-E4-TF-024, Laconia quadrangle, New Hampshire--Belknap Co.	000271948	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-E 4-TF-024/PROV.	I 19.81:43071-E 4-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-F2-TF-024, Tuftonboro quadrangle, New Hampshire--Carroll Co.	000271949	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-F 2-TF-024/PROV.	I 19.81:43071-F 2-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Title statement; Added entry--corporate name	245; 710	Eastern White Pine: Today and Tomorrow : symposium proceedings, June 12-14, 1985, Durham, New Hampshire	000272624	14046496		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.88:WO-51	A 13.88:WO-51		83-B-6 (microfiche)			1986		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Estimates of the population of New Hampshire counties and metropolitan areas, July 1, 1981, to 1985	000272733	17524859	1225700512	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/85-NH-C			0142-C-4			1988	88-0108-P.	FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: town of Canaan, New Hampshire, Grafton County.	000273011	17670734		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:330049	FEM 1.209:330049		594-C-29 (microfiche)			1988		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: town of Enfield, New Hampshire, Grafton County.	000273012	17721973		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:330052	FEM 1.209:330052		594-C-29 (microfiche)			1988		FALSE							
Subject added entry--geographic name; Title statement; Added entry--corporate name; Subject added entry--topical term	651; 245; 710; 650	Hydrogeology of stratified-drift aquifers and water quality in the Nashua Regional Planning Commission area, south-central New Hampshire	000273135	17282816	987344134	Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:86-4358			0624-B			1987	87-667-P.	TRUE	679950019						
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-D5-TF-024, Northfield quadrangle, New Hampshire	000274605	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-D 5-TF-024/PROV.	I 19.81:43071-D 5-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-G1-TF-024, Freedom quadrangle, New Hampshire--Carroll Co.	000274606	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-G 1-TF-024/PROV.	I 19.81:43071-G 1-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-G2-TF-024, Ossipee Lake quadrangle, New Hampshire--Carroll Co.	000274607	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-G 2-TF-024/PROV.	I 19.81:43071-G 2-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-H2-TF-024, Silver Lake quadrangle, New Hampshire--Carroll Co.	000274608	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-H 2-TF-024/PROV.	I 19.81:43071-H 2-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 42071-G8-TF-024, Petersborough South quadrangle, New Hampshire	000275873	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42071-G 8-TF-024/PROV.	I 19.81:42071-G 8-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 42071-H7-TF-024, Greenfield quadrangle, New Hampshire	000275874	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42071-H 7-TF-024/PROV.	I 19.81:42071-H 7-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-A7-TF-024, Deering quadrangle, New Hampshire	000275875	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-A 7-TF-024/PROV.	I 19.81:43071-A 7-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-A8-TF-024, Hillsboro quadrangle, New Hampshire--Hillsborough Co.	000275876	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-A 8-TF-024/PROV.	I 19.81:43071-A 8-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-B7-TF-024, Henniker quadrangle, New Hampshire	000275877	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-B 7-TF-024/PROV.	I 19.81:43071-B 7-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-B8-TF-024, Hillsboro Upper Village quadrangle, New Hampshire	000275878	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-B 8-TF-024/PROV.	I 19.81:43071-B 8-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-C5-TF-024, Penacook quadrangle, New Hampshire--Merrimack Co.	000275879	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-C 5-TF-024/PROV.	I 19.81:43071-C 5-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-C6-TF-024, Webster quadrangle, New Hampshire--Merrimack Co.	000275880	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-C 6-TF-024/PROV.	I 19.81:43071-C 6-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-C7-TF-024, Warner quadrangle, New Hampshire--Merrrimack Co.	000275881	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-C 7-TF-024/PROV.	I 19.81:43071-C 7-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-C8-TF-024, Bradford quadrangle, New Hampshire--Merrimack Co.	000275882	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-C 8-TF-024/PROV.	I 19.81:43071-C 8-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-D6-TF-024, Franklin quadrangle, New Hampshire	000275883	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-D 6-TF-024/PROV.	I 19.81:43071-D 6-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-D8-TF-024, New London quadrangle, New Hampshire	000275884	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-D 8-TF-024/PROV.	I 19.81:43071-D 8-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [New Hampshire], 43071-E5-TF-024, Winnisquam Lake quadrangle, New Hampshire--Belknap Co.	000275885	12010145		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:43071-E 5-TF-024/PROV.	I 19.81:43071-E 5-TF-024/PROV.		619-M-29			between 1900 and 1999]-		FALSE							
