MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Subject added entry--topical term; General note; Added entry--corporate name; Title statement	650; 500; 710; 245	Geohydrology of the valley-fill aquifer in the Sprout and Fishkill Creeks area, Dutchess County, New York	000140375	8623651		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:82-81/SHEET 1-6	I 19.76:82-81/SHEET 1-6					1982		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Theodore Roosevelt Birthplace National Historic Site, New York	000140474	8574981		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.21:R 67/3	I 29.21:R 67/3		650			1980		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Windsor, New York, Broome County.	000141951	8652188		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360059	FEM 1.209:360059		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Windsor, New York, Broome County.	000141952	8060046		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360060	FEM 1.209:360060		594-C-35			1981		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Cato, New York, Cayuga County.	000141953	8174347		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360105	FEM 1.209:360105		594-C-35			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Marcellus, New York, Onondaga County.	000141954	8721443		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360586	FEM 1.209:360586		594-C-35 (microfiche)			1981		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Skaneateles, New York, Onondaga County.	000141955	8691154		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360592	FEM 1.209:360592		594-C-35 (microfiche)			1981		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Tioga, New York, Tioga County.	000141956	8652192		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360842	FEM 1.209:360842		594-C-35 (microfiche)			1981		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Ithaca, New York, Tompkins County.	000141957	8312405		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360850	FEM 1.209:360850		594-C-35			1981		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Wyoming, New York, Wyoming County.	000141958	8664381		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360952	FEM 1.209:360952		594-C-35			1981		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of New Paltz, New York, Ulster County.	000141959	8166625		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:361544	FEM 1.209:361544		594-C-35			1981		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Data on licensed pharmacists: New York, 1977.	000142210	8684952		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.6221:N 42 Y/977	HE 20.6221:N 42 Y/977		508 (microfiche)			1981		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Geohydrologic appraisal of water resources of the South Fork, Long Island, New York	000142278	8738447		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.13:2073	I 19.13:2073		625			1982 i.e. 1981		FALSE		FALSE								
Subject added entry--geographic name; Subject added entry--topical term; Added entry--corporate name; Title statement	651; 650; 710; 245	Availability of water from aquifiers in Upstate New York	000142426	8678060		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:82-437/SHEET 1-2	I 19.76:82-437/SHEET 1-2					1982		FALSE		FALSE								
Title statement	245	Hearings before the United States Equal Employment Opportunity Commission on religious accommodation: hearings held in New York, N.Y., Los Angeles, CA. & Milwaukee, WI., April-May 1978.	000143300	7280976		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.EQ 2:2 R 27	Y 3.EQ 2:2 R 27		1059-A-1			1979		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	White House Conference on Aging: state conference report from New York.	000143436	8677975		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.W 58/4:9 N 42 Y/981	Y 3.W 58/4:9 N 42 Y/981		1088 (microfiche)			1981?		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Impact of budget cuts on the elderly, New York: hearing before the Subcommitte on Human Services of the Select Committee on Aging, House of Representatives, Ninety-seventh Congress, second session, January 12, 1982, New York, N.Y.	000143443	8746888		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.AG 4/2:B 85/6	Y 4.AG 4/2:B 85/6		1009-B	1009-C (microfiche)		1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Port Byron, New York, Cayuga County.	000144300	8795400		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360121	FEM 1.209:360121		594-C-35 (microfiche)			1981		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Waterville, New York, Oneida County.	000144301	8793205		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360563	FEM 1.209:360563		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Elbridge, New York, Onondaga County.	000144302	8822921		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360576	FEM 1.209:360576		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Jordan, New York, Onondaga County.	000144303	8778112		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360580	FEM 1.209:360580		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Marcellus, New York, Onondaga County.	000144304	8795602		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360585	FEM 1.209:360585		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Pulaski, New York, Oswego County.	000144305	8795959		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360659	FEM 1.209:360659		594-C-32 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Huron, New York, Wayne County.	000144306	8774368		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360892	FEM 1.209:360892		594-C-35			1981		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Minoa, New York, Onondaga County.	000144307	8760633		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:361017	FEM 1.209:361017		594-C-32 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Ossining, New York, Westchester County.	000144308	8756607		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:361021	FEM 1.209:361021		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Brightwaters, New York, Suffolk County.	000144309	8759750		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:361342	FEM 1.209:361342		594-C-32 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Temporal trends in the acidity of precipitation and surface waters of New York	000144677	7555399		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.13:2188	I 19.13:2188		625			1981		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--corporate name; Varying form of title; Title statement	650; 610; 246; 245	Special investigation report: eight subway train fires on New York City Transit Authority with evacuation of passengers	000145173	8059959		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.112/2:NTSB-SIR-81-5	TD 1.112/2:NTSB-SIR-81-5		982-I-9 (microfiche)			1981		FALSE		FALSE								
Subject added entry--topical term; General note; Added entry--corporate name; Title statement	650; 500; 710; 245	Field trial with sulphur-extended-asphalt (SEA) binders, Port Authority of New York & New Jersey: design and construction report	000145204	8324651		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 2.30/4:81/207	TD 2.30/4:81/207		982-G-11 (microfiche)			1981		FALSE		FALSE								
Subject added entry--topical term; General note; Added entry--corporate name; Title statement	650; 500; 710; 245	Noise assessment of the New York City rail rapid transit system	000145305	4879456		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 7.11:MA-06-0025-9-7	TD 7.11:MA-06-0025-9-7		982-I-5 (microfiche)			1979		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Rochester, New York integrated transit demonstration: final report.	000145307	5153736		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 7.11:NY-06-0048-78-2	TD 7.11:NY-06-0048-78-3	TD 7.11:NY-06-0048-78-2	982-I-5 (microfiche)			1979-		FALSE		FALSE								
Subject added entry--geographic name; Subject added entry--topical term; Title statement	651; 650; 245	Impacts of the president's fiscal year 1983 budget proposals on New York City: hearings before the Task Force on Transportation, Research and Development, and Capital Resources of the Committee on the Budget, House of Representatives, Ninety-seventh Congress, second session, March 5 and 8, 1982, New York City, N.Y., Brooklyn, N.Y.	000145682	8600946		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.B 85/3:P 92/4/983	Y 4.B 85/3:P 92/4/983		1035-B-1	1035-B-2 (microfiche)		1982		FALSE		FALSE								
Subject added entry--geographic name; Subject added entry--topical term; Title statement	651; 650; 245	Effect of President Reagan's economic recovery program on New York City: hearings before the Joint Economic Committee, Congress of the United States, Ninety-seventh Congress, first session, November 9 and 13, 1981.	000145686	8756138		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.EC 7:R 22/3	Y 4.EC 7:R 22/3		1000-B	1000-C (microfiche)		1982		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Community Reinvestment Act compliance: New York City banks : hearing before a subcommittee of the Committee on Government Operations, House of Representatives, Ninety-seventh Congress, second session, March 29, 1982.	000145722	8823263		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.G 74/7:C 73/24	Y 4.G 74/7:C 73/24		1016-A	1016-B (microfiche)		1982		FALSE		FALSE								
Subject added entry--geographic name; Subject added entry--topical term; Added entry--corporate name; Title statement	651; 650; 710; 245	Proposed estuarine sanctuary grant award to the state of New York for a Hudson River estuarine sanctuary	000146075	8795064	1225786598	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.34:H 86			0250-E-18			1982		TRUE	767691575	FALSE	None	None						
Subject added entry--geographic name; Subject added entry--topical term; Title statement	651; 650; 245	New York Bight: report to Regional Response Team, Coastal Region II, Third Coast Guard District	000146079	6134272		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.208:OI 5/NO.1			0273-D-06			1980		TRUE	971459624	FALSE	None	None						
Title statement	245	Rubble-mound breakwater stability and wave-attenuation tests, Port Ontario Harbor, New York: hydraulic model investigation	000146230	7454260		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.24/2:HL-81-5	D 103.24/2:HL-81-5		334-A-16 (microfiche)			1981		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Conversion to coal Consolidated Edison Arthur Kill Generating Station boilers 20 and 30, New York City, Station Island, New York	000146417	8851279		Language material	a	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.20:0088-D	E 1.20:0088-D		429-R			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Moravia, New York, Cayuga County.	000146545	8894850		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360118	FEM 1.209:360118		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Evans, New York, Erie County.	000146546	8875454		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360240	FEM 1.209:360240		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Batavia, New York, Genesee County.	000146547	8873728		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360279	FEM 1.209:360279		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Marshall, New York, Oneida County.	000146548	8905578		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360534	FEM 1.209:360534		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Cornwall, New York, Orange County.	000146549	8875564		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360611	FEM 1.209:360611		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Granby, New York, Oswego County.	000146550	8838686		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360650	FEM 1.209:360650		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Orangetown, New York, Rockland County.	000146551	8839233		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360686	FEM 1.209:360686		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Gardiner, New York, Ulster County.	000146552	8903995		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360856	FEM 1.209:360856		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of New Paltz, New York, Ulster County.	000146553	8897369		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360859	FEM 1.209:360859		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Shawangunk, New York, Ulster County.	000146554	8875473		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360865	FEM 1.209:360865		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Bellport, New York, Suffolk County.	000146555	8876543		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:361069	FEM 1.209:361069		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Crawford, New York, Orange County.	000146556	8887989		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:361250	FEM 1.209:361250		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Unduplicated counts of persons receiving care in psychiatric facilities in Monroe County, New York	000146846	8876820		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.8116:158	HE 20.8116:158		507-B-12 (microfiche)			1981		FALSE		FALSE								
Subject added entry--topical term; Added entry--corporate name; Title statement	650; 710; 245	Reconnaissance of the ground-water resources of Kings and Queens Counties, New York	000147028	8855389		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:81-1186	I 19.76:81-1186		624-H (microfiche)			1981		FALSE		FALSE								
Subject added entry--topical term; General note; Added entry--corporate name; Title statement	650; 500; 710; 245	Geotechnical analysis of soil samples from test trench at Western New York Nuclear Service Center, West Valley, New York	000147794	5357316		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 88:25/0644	Y 3.N 88:25/0644		1051-H-11			1979		FALSE		FALSE								
Subject added entry--topical term; General note; Added entry--corporate name; Title statement	650; 500; 710; 245	General investigation of radionuclide retention in migration pathways at the West Valley, New York, low-level burial site: final report, October 1978-February 1980	000147847	8863046		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 88:25/1565	Y 3.N 88:25/1565		1051-H-11			1980		FALSE		FALSE								
Subject added entry--topical term; General note; Added entry--corporate name; Title statement	650; 500; 710; 245	Geotechnical analysis of soil samples and study of a research trench at the Western New York Nuclear Service Center, West Valley, New York	000147848	8878794		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 88:25/1566	Y 3.N 88:25/1566		1051-H-11			1980		FALSE		FALSE								
Title statement	245	Oversight hearing on the administration's 1983 budget proposals for child nutrition: hearing before the Subcommittee on Elementary, Secondary, and Vocational Education of the Committee on Education and Labor, House of Representatives, Ninety-seventh Congress, second session, hearing held in New York, N.Y., on March 22, 1982.	000148104	8892091		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.ED 8/1:C 43/19/983	Y 4.ED 8/1:C 43/19/983		1015-A	1015-B (microfiche)		1982		FALSE		FALSE								
Title statement	245	Hearing on employment and training proposals: hearing before the Subcommittee on Employment Opportunities of the Committee on Education and Labor, House of Representatives, Ninety-seventh Congress, second session, on H.R. 5320 ... H.R. 5461 ... H.R. 5533 ... hearing held in New York, N.Y., on March 8, 1982.	000148106	8892758		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.ED 8/1:EM 7/39	Y 4.ED 8/1:EM 7/39		1015-A	1015-B (microfiche)		1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	MESA New York Bight Project graphic presentation of T, S, sigma-T, and transmissivity data from the 1975-1977 XWCC cruises	000150506	7808539		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13/2:OMPA-9	C 55.13/2:OMPA-9		208-C-9 (microfiche)			1981		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Marathon, New York, Cortland County.	000150828	8925690		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360183	FEM 1.209:360183		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Fultonville, New York, Montgomery County.	000150829	8937663		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360449	FEM 1.209:360449		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Nelliston, New York, Montgomery County.	000150830	8925736		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360453	FEM 1.209:360453		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Baldwinsville, New York, Onondaga County.	000150831	8969953		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360569	FEM 1.209:360569		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Scriba, New York, Oswego County.	000150832	8914032		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360663	FEM 1.209:360663		594-C-35 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Esperance, New York, Schoharie County.	000150833	8962219		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:361542	FEM 1.209:361542		594-C-35 (microfiche)			1982		FALSE		FALSE								
Title statement	245	Act to Provide for the Development and Improvement of the Recreation Facilities and Programs of Gateway National Recreation Area through the Use of Funds Obtained from the Development of Methane Gas Resources within the Fountain Avenue Landfill Site by the City of New York	000151063	8940913		Language material	a	No attempt to code	|	Monograph/item	m	GS			General Services Administration			GS 4.110:97-232	GS 4.110:97-232		575			1982		FALSE		FALSE								
Title statement	245	Development of methane resources at Gateway National Recreation Area by the city of New York: report (to accompany S. 2218).	000151931	8913738		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/5:97-455	Y 1.1/5:97-455		1008-C	1008-D (microfiche)		1982		FALSE		FALSE								
Title statement	245	Providing for the development and improvement of the recreation facilities and programs of Gateway National Recreation Area through the use of funds obtained from the development of methane gas resources within the Fountain Avenue landfill site by the city of New York: report (to accompany S. 2218) (including the cost estimate of the Congressional Budget Office).	000152091	8913357		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:97-677	Y 1.1/8:97-677		1008-C	1008-D (microfiche)		1982		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	New York MTA purchase of Canadian subway cars: hearing before the Committee on Finance, United States Senate, Ninety-seventh Congress, second session, May 28, 1982.	000152367	8983706		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.F 49:N 42 Y/2	Y 4.F 49:N 42 Y/2		1038-A	1038-B (microfiche)		1982		FALSE		FALSE								
Title statement	245	Waste oil recovery: hearing before the Subcommitte on Energy, Environment, and Safety Issues Affecting Small Business of the Committee on Small Business, House of Representatives, Ninety-seventh Congress, second session, New York City, N.Y., February 11, 1982.	000152466	8933289		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.SM 1:W 28	Y 4.SM 1:W 28		1031-A	1031-B (microfiche)		1982		FALSE		FALSE								
Subject added entry--geographic name; Subject added entry--topical term; Added entry--corporate name; Title statement	651; 650; 710; 245	Wells penetrating Middle & Upper Devonian black shales in New York-as of Jan. 1978	000152770	9047577		Cartographic material	e	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:METC/EGSP 100	E 1.28:METC/EGSP 100					1979?		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Canajoharie, New York, Montgomery County.	000152914	9054959		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360443	FEM 1.209:360443		594-C-32 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: village of Fort Plain, New York, Montgomery County.	000152915	9001249		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360448	FEM 1.209:360448		594-C-32			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Constantia, New York, Oswego County.	000152916	9055292		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:360648	FEM 1.209:360648		594-C-32 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Simulation of ground-water flow in the vicinity of Hyde Park landfill, Niagara Falls, New York	000153380	9072536		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:82-159			0624-H (microfiche)			1982		FALSE		FALSE								
Varying form of title; Title statement	246; 245	Marine accident report: collision of Norwegian cargo vessel, M/V HØegh Orchid and New York ferry, American Legion, upper New York Bay, May 6, 1981	000153903	8933795		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.116:82-1	TD 1.116:82-1		982-I-21 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Social security financing and options for the future: New York : hearing before the Subcommittee on Retirement Income and Employment of the Select Committee on Aging, House of Representatives, Ninety-seventh Congress, first session, October 26, 1981, Copiague, N.Y.	000154312	8774232		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.AG 4/2:SO 1/12	Y 4.AG 4/2:SO 1/12		1009-B	1009-C (microfiche)		1982		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Subsidized export financing: hearing before the Subcommittee on International Finance and Monetary Policy of the Committee on Banking, Housing, and Urban Affairs, United States Senate, Ninety-seventh Congress, second session, to discuss the recent competition for the sale of subway cars to New York Metropolitan Transit Authorit	000154349	9075900		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.B 22/3:97-69	Y 4.B 22/3:97-69		1035-C	1035-D (microfiche)		1982		FALSE		FALSE								
Subject added entry--geographic name; Subject added entry--topical term; Title statement	651; 650; 245	1980 census of population and housing, Summary characteristics for governmental units and standard metropolitan statistical areas: New York.	000154790	9087869	1225773494	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/23:980/34/			0156-M-32			1982		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Communications workload evaluation of the proposed vessel traffic service in New York Harbor	000154833	7236793		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 39.243:42-7909-01-	C 39.243:42-7909-01-		233-K (microfiche)			1980		FALSE		FALSE								
Title statement	245	Is the East River, New York, a river or Long Island an island?	000154854	8758222		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13:NOS 93			0247-C (MF)			1982		FALSE		FALSE								
Varying form of title; Subject added entry--geographic name; Subject added entry--topical term; Title statement; Added entry--corporate name	246; 651; 650; 245; 710	Oil & gas shows in Devonian black shales & interbedded units in New York-as of Jan. 1978	000155173	9100609		Cartographic material	e	No attempt to code	|	Monograph/item	m	E			Department of Energy			E 1.28:METC/EGSP 101	E 1.28:METC/EGSP 101					1979?		FALSE		FALSE								
