MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Wolcott, Connecticut, New Haven County.	000144184	8794761		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090093	FEM 1.209:090093		594-C-8 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Colchester, Connecticut, New London County.	000144185	8792148		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090095	FEM 1.209:090095		594-C-8 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Willimantic, Connecticut, Windham County.	000144186	8822606		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090121	FEM 1.209:090121		594-C-8 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Willington, Connecticut, Tolland County.	000144187	8773947		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090159	FEM 1.209:090159		594-C-8 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Fracture deformation of the Higganum Dike, south-central Connecticut	000147972	8899171		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 88:25/2479	Y 3.N 88:25/2479		1051-H-11 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Impact of EPA programs on Connecticut air quality: hearing before a subcommittee of the Committee on Government Operations, House of Representatives, second session, March 25, 1982.	000148151	8868785		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.G 74/7:EN 8/9	Y 4.G 74/7:EN 8/9		1016-A	1016-B (microfiche)		1982		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Varying form of title; Title statement	650; 651; 246; 245	1980 census of population and housing, Summary characteristics for governmental units and standard metropolitan statistical areas: Connecticut.	000150463	8910041	37582086; 1225704315	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/23:980/8/			0156-M-07			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Columbia, Connecticut, Tolland County.	000150791	8948848		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090160	FEM 1.209:090160		594-C-8 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Ridgefield, Connecticut, Fairfield County.	000152890	8996951		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090013	FEM 1.209:090013		594-C-8 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Meriden, Connecticut, New Haven County.	000152891	8996974		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090081	FEM 1.209:090081		594-C-8 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Plymouth, Connecticut, Litchfield County.	000152892	9059515		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090138	FEM 1.209:090138		594-C-8 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Directing the secretary of agriculture to release on behalf of the United States a reversionary interest in certain land previously conveyed to the state of Connecticut: report (to accompany H.R. 6422) (including the cost estimate of the Congressional Budget Office).	000154147	9034947		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:97-773	Y 1.1/8:97-773		1008-C	1008-D (microfiche)		1982		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	1980 census of population and housing: supplementary report : advance estimates of social, economic, and housing characteristics : part 8, Connecticut, counties and selected places.	000154773	9097431		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.223/21-2:80-S 2-8	C 3.223/21-2:80-S 2-8		0156-M-07			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; General note; Title statement	650; 246; 500; 245	Analysis of wave heights for town of Darien, Fairfield County, Connecticut	000155416	9117666		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090005/2	FEM 1.209:090005/2		594-C-07 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study : town of Wilton, Connecticut, Fairfield County	000155417	9094343		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090020	FEM 1.209:090020		594-C-07 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Westbrook, Connecticut, Middlesex County.	000155418	9150720		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090070	FEM 1.209:090070		594-C-7 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; General note; Title statement	650; 246; 500; 245	Analysis of wave heights for Groton Long Point Association, New London County, Connecticut	000155419	9097158		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090167/2	FEM 1.209:090167/2		594-C-7 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Directing the Secretary of agriculture to release on behalf of the United States a reversionary interest in certain land previously conveyed to the state of Connecticut: report (to accompany H.R. 6422).	000156299	9094045		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/5:97-571	Y 1.1/5:97-571		1008-C	1008-D (microfiche)		1982		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Reduction in federal services to Connecticut: hearing before a subcommittee of the Committee on Government Operations, House of Representatives, Ninety-seventh Congress, second session, August 25, 1982.	000156593	9135803		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.G 74/7:F 31/52	Y 4.G 74/7:F 31/52		1016-A	1016-B (microfiche)		1982		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Urban atlas, tract data for standard metropolitan statistical areas: Hartford, Connecticut	000156788	2523691		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.62/7:3280	C 3.62/7:3280					1974		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Act to Direct the Secretary of Agriculture to Release on Behalf of the United States a Reversionary Interest in Certain Land Previously Conveyed to the State of Connecticut	000157467	9161429		Language material	a	No attempt to code	|	Monograph/item	m	GS			General Services Administration			GS 4.110:97-311	GS 4.110:97-311		575			1982		FALSE		FALSE								
Title statement	245	Development of USES specific aptitude test battery for psychiatric technician (medical ser.) 079.367-022, S-327R78 developed in cooperation with the Arkansas, California, Colorado, Connecticut, Florida, Indiana, Kansas, Nevada, New Jersey, New Mexico, New York, North Carolina, Ohio, Texas, and Wisco: analysis and report	000157906	9202651		Language material	a	No attempt to code	|	Monograph/item	m	L			Department of Labor			L 37.2:B 32	L 37.2:B 32		780-A-L (microfiche)			1978		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Laundry and dry cleaning wage survey, Connecticut	000159872	9285856		Language material	a	No attempt to code	|	Serial	s	L			Department of Labor			L 2.113/2:C 76/	L 2.113/2:C 76/982					19uu		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Money and education: a guide to Connecticut school finance	000161247	9061214		Language material	a	No attempt to code	|	Monograph/item	m	ED			Department of Education			ED 1.310/2:208545	ED 1.310/2:208545		466-A-03 (microfiche)			1981		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study, supplement: wave height analysis : town of East Haven, Connecticut, New Haven County.	000161339	9338688		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090076/SUPP.	FEM 1.209:090076/SUPP.		594-C-7 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study, supplement: wave height analysis : city of West Haven, Connecticut, New Haven County.	000161340	9389491		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090092/SUPP.	FEM 1.209:090092/SUPP.		594-C-7 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Torrington, Connecticut, Litchfield County.	000161341	9384482		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:095081	FEM 1.209:095081		594-C-7 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study, supplement: wave height analysis : town of Branford, Connecticut, New Haven, County.	000163407	9473072		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090073/SUPP.	FEM 1.209:090073/SUPP.		594-C-7 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Characteristics of physicians, Connecticut, December 31, 1979	000163635	9347565		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.6617:C 76/979	HE 20.6617:C 76/979		507-J-1 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Providing for the settlement of land claims of the Mashantucket Pequot Indian tribe of Connecticut, and for other purposes: report (to accompany H.R. 982) (including the cost estimate of the Congressional Budget Office).	000164440	9468769		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:98-43	Y 1.1/8:98-43		1008-C	1008-D (microfiche)		1983		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study, supplement: wave height analysis : city of New Haven, Connecticut, New Haven County.	000165318	9512402		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090084/SUPP.	FEM 1.209:090084/SUPP.		594-C-7 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Eastford, Connecticut, Windham County.	000165319	9592280		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090115	FEM 1.209:090115		594-C-7 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Quality of surface waters in Wilton, Connecticut	000167436	9609307		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:82-260	I 19.76:82-260		624-H (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study, supplement: wave height analysis : city of Milford, Connecticut, New Haven County.	000168688	9772657		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090082/SUPP.	FEM 1.209:090082/SUPP.		594-C-7 (microfiche)			1983		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Railway labor dispute--Connecticut and New York, 1983: hearing before the Committee on Labor and Human Resources, United States Senate, Ninety-eighth Congress, first session, on S. 1058 ... April 15, 1983.	000169619	9734535		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.L 11/4:S.HRG.98-112	Y 4.L 11/4:S.HRG.98-112		1043-A	1043-B (microfiche)		1983		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Manchester, Connecticut, Hartford County.	000170230	9797186		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090031	FEM 1.209:090031		594-C-7 (microfiche)			1982		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Settlement of Indian land claims in the states of Connecticut and Louisiana: hearing before the Committee on Interior and Insular Affairs, House of Representatives, Ninety-seventh Congress, second session, on H.R. 5358 ... H.R. 6612 ... hearing held in Washington, D.C., July 15, 1982.	000172971	9905786		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:97-34	Y 4.IN 8/14:97-34		1023-A	1023-B (microfiche)		1983		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Integrated plant assessment, systematic evaluation program, Haddam Neck Plant, Connecticut Yankee Atomic Power Company, docket no. 50-213: draft report.	000177072	10005360		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 88:10/0826	Y 3.N 88:10/0826		1051-H-2 (microfiche)			1983		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Local wastewater management program, North Branford, Connecticut	000178201	6411893		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.57/3:N 81 B/X	EP 1.57/3:N 81 B/X					1979?		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Connecticut River Atlantic Salmon Compact Act: report (to accompany H.R. 3044) (including cost estimate of the Congressional Budget Office).	000178842	10160724		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:98-392	Y 1.1/8:98-392		1008-C	1008-D (microfiche)		1983		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Ground-water availability and water quality in Farmington, Connecticut	000179963	10192153		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:80-751	I 19.76:80-751		624-H (microfiche)			1980		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Mamaroneck and Sheldrake Rivers Basin and Byram River Basin, New York and Connecticut: communication from the Assistant Secretary of the Army (Civil Works) transmitting a report from the Chief of Engineers, Department of the Army, on Mamaroneck and Sheldrake Rivers Basin and Byram River Basin, New York and Connecticut, together with other pertinent reports.	000180423	10255887		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/7:98-112	Y 1.1/7:98-112		996-A	996-B (microfiche)		1983		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Monthly normals of temperature, precipitation, and heating and cooling degree days 1951-1980, Connecticut	000181080	10283370		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286:C 76/951-80	C 55.286:C 76/951-80					1982		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Flood insurance study: supplement wave height analysis : Borough of Stonington, Connecticut, New London County.	000181321	10331231		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090193/SUPP.	FEM 1.209:090193/SUPP.		594-C-7 (microfiche)			1983		FALSE		FALSE								
Title statement	245	Five case studies of state prevention approaches: Colorado, Connecticut, Maine, New Mexico, Wisconsin	000181843	9080093		Language material	a	No attempt to code	|	Monograph/item	m	J			Department of Justice			J 32.2:ST 2	J 32.2:ST 2		718-A-5 (microfiche)			1982		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Climate of Connecticut	000182721	10482541		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286/5:C 76	C 55.286/5:C 76					1982		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Demographic changes and their impact on higher education enrollment in Connecticut: a report presented to the Board of Higher Education, September 22, 1981	000182881	8701831		Language material	a	No attempt to code	|	Monograph/item	m	ED			Department of Education			ED 1.310/2:220067	ED 1.310/2:220067		466-A-3 (microfiche)			1981		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Bethel, Connecticut, Fairfield County.	000183084	10482402		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090001	FEM 1.209:090001		594-C-7 (microfiche)			1983		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study, supplement: wave height analysis : city of Bridgeport, Connecticut, Fairfield County.	000183085	10460098		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090002/SUPP.	FEM 1.209:090002/SUPP.		594-C-7 (microfiche)			1983		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study, supplement: wave height analysis : city of Stamford, Connecticut, Fairfield County.	000183086	10460013		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090015/SUPP.	FEM 1.209:090015/SUPP.		594-C-9 (microfiche)			1983		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study, supplement: wave height analysis : town of Stratford, Connecticut, Fairfield County.	000183087	10460038		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090016/SUPP.	FEM 1.209:090016/SUPP.		594-C-7 (microfiche)			1983		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Weston, Connecticut, Fairfield County.	000183088	10399796		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090018	FEM 1.209:090018		594-C-7 (microfiche)			1984		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study, supplement: wave height analysis : town of Old Lyme, Connecticut, New London County.	000183089	10460112		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090103/SUPP.	FEM 1.209:090103/SUPP.		594-C-7 (microfiche)			1983		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study, supplement: wave height analysis : town of Stonington, Connecticut, New London County.	000183090	10411315		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090106/SUPP.	FEM 1.209:090106/SUPP.		594-C-7 (microfiche)			1983		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study, supplement: wave height analysis : city of Groton, Connecticut, New London County.	000183091	10401445		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090126/SUPP.	FEM 1.209:090126/SUPP.		594-C-7 (microfiche)			1983		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study, supplement: wave height analysis : Noank Fire District, Connecticut, New London County.	000183092	10411280		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090129/SUPP.	FEM 1.209:090129/SUPP.		594-C-7 (microfiche)			1983		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study, supplement: wave height analysis : borough of Fenwick, Connecticut, Middlesex County.	000183093	10419555		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090187/SUPP.	FEM 1.209:090187/SUPP.		594-C-7 (microfiche)			1983		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of New Fairfield, Connecticut, Fairfield County.	000183094	10454632		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090188	FEM 1.209:090188		594-C-07 (microfiche)			1983		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--corporate name; General note; Title statement	650; 610; 500; 245	Connecticut River Basin Atlantic Salmon Compact, congressional consent	000183544	10454728		Language material	a	No attempt to code	|	Monograph/item	m	GS			General Services Administration			GS 4.110:98-138	GS 4.110:98-138		575			1983		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Integrated plant safety assessment, systematic evaluation program, Haddam Neck Plant, Connecticut Yankee Atomic Power Company, docket no. 50-213: final report.	000184527	10407589		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 88:10/0826/FINAL	Y 3.N 88:10/0826/FINAL		1051-H-11 (microfiche)			1983		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; General note; Title statement	650; 651; 500; 245	Connecticut, Massachusetts, and Rhode Island	000184887	9969519		Cartographic material	e	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.62/6:C 76/980	C 3.62/6:C 76/980		140-B-2			1983		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study, supplement: wave height analysis : town of Clinton, Connecticut, Middlesex County.	000185475	10519042		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090061/SUPP.	FEM 1.209:090061/SUPP.		594-C-7 (microfiche)			1983		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study, supplement: wave height analysis : town of Old Saybrook, Connecticut, Middlesex County.	000185476	10588660		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090069/SUPP.	FEM 1.209:090069/SUPP.		594-C-7 (microfiche)			1984		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Madison, Connecticut, New Haven County.	000185477	10588353		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090079	FEM 1.209:090079		594-C-7 (microfiche)			1984		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study, supplement: wave height analysis : town of East Lyme, Connecticut, New London County.	000185478	10529776		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090096/SUPP.	FEM 1.209:090096/SUPP.		594-C-7 (microfiche)			1983		FALSE		FALSE								
Title statement	245	Proceedings: forest defoliator--host interactions : a comparison between gypsy moth and spruce budworms, New Haven, Connecticut, April 5-7, 1983.	000187071	10688913		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.88:NE-85	A 13.88:NE-85		83-B-6 (microfiche)			1983		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Glastonbury Gneiss and mantling rocks (a modified Oliverian dome) in south-central Massachusetts and north-central Connecticut: geochemistry, petrogenesis, and isotopic age	000188202	9465830		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:1295	I 19.16:1295		624			1984		FALSE		FALSE								
Title statement	245	Population characteristics of the American lobster, Homarus americanus, in eastern Long Island Sound, Connecticut	000189567	10294832		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.13:NMFS SSRF-770	C 55.13:NMFS SSRF-770		208-C-4 (microfiche)			1983		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Groton, Connecticut, New London County.	000190100	10765186		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090097	FEM 1.209:090097		594-C-7 (microfiche)			1984		FALSE		FALSE								
Title statement	245	Nominations of Susan Meredith Phillips, Daniel Oliver, and William E. Seale: hearing before the Committee on Agriculture, Nutrition, and Forestry, United States Senate, Ninety-eighth Congress, first session, on the nominations of Susan Meredith Phillips, of Iowa, to be chairman of the Commodity Futures Trading Commission; Daniel Oliver, of Connecticut, to be general counsel	000191138	10846070		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.AG 8/3:S.HRG.98-615	Y 4.AG 8/3:S.HRG.98-615		1032-C	1032-D (microfiche)		1984		FALSE		FALSE								
Title statement	245	Proceedings, I.U.F.R.O. Beech Bark Disease Working Party Conference: Hamden, Connecticut, September 26 - October 8, 1982	000191462	10941163		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.88:WO-37	A 13.88:WO-37		83-B-6 (microfiche)			1983		FALSE		FALSE								
Title statement	245	Report to the President by Emergency Board No. 198: appointed by Executive Order 12386, dated October 1, 1982, pursuant to section 510 of the Rail Passenger Service Act, as amended : to investigate the dispute between the New York Metropolitan Transportation Authority and the Connecticut Department of Transportation, and certain labor organizations.	000192705	10864900		Language material	a	No attempt to code	|	Monograph/item	m	NMB			National Mediation Board			NMB 1.7:198	NMB 1.7:198		833 (microfiche)			1983		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Statewide average climatic history. Connecticut	000193458	11045588		Language material	a	No attempt to code	|	Serial	s	C			Department of Commerce			C 55.287/61:C 76/						1983]-		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Thompson, Connecticut, Windham County.	000195335	11096563		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090117	FEM 1.209:090117		594-C-7 (microfiche)			1984		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Woodstock, Connecticut, Windham County.	000195336	11104275		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090120	FEM 1.209:090120		594-C-7 (microfiche)			1984		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Putnam, Connecticut, Windham County.	000195337	11096629		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090140	FEM 1.209:090140		594-C-7 (microfiche)			1984		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: borough of Danielson, Connecticut, Windham County.	000195338	11096538		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090169	FEM 1.209:090169		594-C-7 (microfiche)			1984		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Canterbury, Connecticut, Windham County.	000195339	11051021		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090183	FEM 1.209:090183		594-C-7 (microfiche)			1984		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Establishing the Connecticut Coastal National Wildlife Refuge: report (to accompany H.R. 5464) (including cost estimate of the Congressional Budget Office).	000197440	11206619		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/8:98-1000	Y 1.1/8:98-1000		1008-C	1008-D (microfiche)		1984		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Killingly, Connecticut, Windham County.	000200857	11379889		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:090136	FEM 1.209:090136		594-C-7 (microfiche)			1984		FALSE		FALSE								
