MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: County of McPherson, Kansas, unincorporated areas.	000161373	9385558		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:200214	FEM 1.209:200214		594-C-16 (microfiche)			1982		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of McPherson, Kansas, McPherson County.	000161374	9385599		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:200217	FEM 1.209:200217		594-C-16 (microfiche)			1982		FALSE							
Subject added entry--topical term; Title statement	650; 245	Stratigraphic framework and distribution of lignite in the Claiborne Group, Calhoun County, Arkansas	000161889	9384476		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:82-787	I 19.76:82-787		624-H (microfiche)			1982?		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Hydrogeologic data from north-central Kansas	000161898	7482249		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.82:7	I 19.82:7					1980		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Interim reliability evaluation program: analysis of the Arkansas Nuclear One - Unit 1 Nuclear Power Plant	000162567	9387676		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 88:25/2787/V.1-2	Y 3.N 88:25/2787/V.1-2		1051-H-11 (microfiche)			1982		FALSE							
Subject added entry--topical term; Title statement	650; 245	Blanchard Springs Caverns: Sylamore Ranger District, Ozark National Forest, Arkansas.	000162825	9438295		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.28:OZ 1/7	A 13.28:OZ 1/7		80-G			1982		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Soil survey of Independence County, Arkansas	000162868	9125829		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:IN 2/2	A 57.38:IN 2/2		102-B-4			1982		FALSE							
Title statement	245	Norfork Lake, Arkansas, temperature analysis: mathematical model investigation	000163134	8652649		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.24/2:HL-82-12	D 103.24/2:HL-82-12		334-A-16 (microfiche)			1982		FALSE							
Subject added entry--topical term; Title statement	650; 245	Characteristics of physicians, Kansas, December 31, 1979	000163639	9347402		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.6617:K 13/979	HE 20.6617:K 13/979		507-J-1 (microfiche)			1982		FALSE							
Subject added entry--topical term; Title statement	650; 245	Floods in Kansas City, Missouri and Kansas, September 12-13, 1977	000163791	6093549		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:1169	I 19.16:1169		624			1981		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Water-quality and fluvial-sediment characteristics of selected streams in northeast Kansas	000163809	9409999		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:82-4005			0624-B			1982		TRUE	952865842						
Subject added entry--topical term; Title statement	650; 245	Pick-Sloan Missouri basin program, Webster unit, Solomon division: Kansas, Rooks and Osborne counties	000163906	9503089		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 27.2:P 58/5	I 27.2:P 58/5		660			1983		FALSE							
Title statement	245	Heavy metals pollution of the upper Arkansas River, Colorado, and its effects on the distribution of the aquatic macrofauna	000163908	9461979		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 27.60:81-15	I 27.60:81-15		664-F			1981		FALSE							
Subject added entry--topical term; Title statement	650; 245	Safety evaluation report related to the operation of Wolf Creek Generating Station, Unit no. 1, docket no. STN 50-482: Kansas Gas and Electric Company, and others.	000164460	9480630		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 88:10/0881/SUPP.1	Y 3.N 88:10/0881/SUPP. 1		1051-H-2 (microfiche)			1982		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Soil survey of Greenwood County, Kansas	000164832	9056742		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:G 85/4	A 57.38:G 85/4		102-B-16			1982		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Great Bend, Kansas, Barton County.	000165329	9592415		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:200019	FEM 1.209:200019		594-C-16 (microfiche)			1982		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Numerical model to evaluate proposed ground-water allocations in southwest Kansas	000165700	9445700		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:82-4095	I 19.42/4:82-4095		624-B			1982 [that is, ] 1983		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Physical and hydrologic environments of the Mulberry coal reserves in eastern Kansas	000165701	9529822		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:82-4074			0624-B			1982 i.e. 1983		TRUE	682070459						
Subject added entry--topical term; Title statement	650; 245	Water-quality reconnaissance of Harding Creek, Lawrence County, Arkansas	000165725	7913793		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:81-1058	I 19.76:81-1058		624-H (microfiche)			1981		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	January 1982 water levels, and data related to water-level changes, western and south-central Kansas	000165752	9517249		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:82-649	I 19.76:82-649		624-H (microfiche)			1982		FALSE							
Subject added entry--topical term; Title statement	650; 245	Pick-Sloan Missouri Basin Program, Bostwick division: Kansas, Jewell, Republic, and Cloud counties : Nebraska, Harlan, Franklin, Webster, and Nuckolls counties	000165798	9563454		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 27.2:P 58/6	I 27.2:P 58/6		660			1983		FALSE							
Subject added entry--topical term; Title statement	650; 245	Pick-Sloan Missouri Basin Program, Almena unit, Kanaska division: Kansas, Norton and Phillips counties	000165801	9529404		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 27.2:P 58/12	I 27.2:P 58/12		660			1983		FALSE							
Title statement	245	Fort Scott National Historic Site, Kansas	000165850	9526434		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.6/6:F 77 S	I 29.6/6:F 77 S		651			1982		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Batesville, Arkansas, Independence County.	000167128	9640245		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050091	FEM 1.209:050091		594-C-4 (microfiche)			1982		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Diaz, Arkansas, Jackson County.	000167129			Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050100/2	FEM 1.209:050100/2		594-C-4 (microfiche)			1983		FALSE							
Subject added entry--topical term; Title statement	650; 245	Characteristics of physicians, Arkansas, December 31, 1979	000167325			Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 20.6617:AR 4 K/979	HE 20.6617:AR 4 K/979		507-J-1 (microfiche)			1982		FALSE							
Title statement	245	Annual snowmelt and rainfall peak-flow data on selected foothills region streams, South Platte River, Arkansas River, and Colorado River basins, Colorado	000167443			Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:82-426	I 19.76:82-426		624-H (microfiche)			1982		FALSE							
Title statement	245	Fort Larned National Historic Site, Kansas	000167522	9599903		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.21:F 77 LA/978	I 29.21:F 77 LA/978					1978		FALSE							
Subject added entry--topical term; Title statement; Name of publisher, distributor, etc.; Added entry--corporate name	650; 245; 260/264$b; 710	Arkansas-White-Red River Basins	000167910			Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.F 31/13-2:2/AR 4/PT.1-	Y 3.F 31/13-2:2/AR 4/PT.1	Y 3.F 31/13-2:2/AR 4/PT.2/SEC.3				1955-		FALSE							
Subject added entry--topical term; Title statement	650; 245	Analysis of field compaction data, DeGray Dam, Caddo River, Arkansas	000168423	8644463		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.24/4:GL-82-4	D 103.24/4:GL-82-4		334-A-7 (microfiche)			1982		FALSE							
Subject added entry--topical term; Title statement	650; 245	Metropolitan Topeka proposed wastewater treatment facilities, Shawnee County, Kansas	000170185	9805711		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.57/4:T 62	EP 1.57/4:T 62		431-I-55			1983		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Ellis, Kansas, Ellis County.	000170250	9844377		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:200095	FEM 1.209:200095		594-C-16 (microfiche)			1983		FALSE							
Title statement	245	Estimating 1980 ground-water pumpage for irrigation on the high plains in parts of Colorado, Kansas, Nebraska, New Mexico, Oklahoma, South Dakota, Texas, and Wyoming	000170582	9650753		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:83-4123			0624-B			1983		TRUE	681106718						
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Progress report to the Arkansas State Highway and Transportation Commission for the year ending September 30 ...	000170618	6294518		Language material	a	No attempt to code	|	Serial	s	I			Department of the Interior			I 19.76:	I 19.76:82-97		624-H (microfiche)			1976		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Geohydrologic data from sandstone aquifers in southwestern Kansas	000170636	9802146		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:82-868	I 19.76:82-868		624-H (microfiche)			1982		FALSE							
Subject added entry--topical term; Title statement	650; 245	Quality-of-water data and statistical summary for selected coal-mined strip pits in Crawford and Cherokee Counties, southeastern Kansas	000170654	9821020		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:82-1021	I 19.76:82-1021		624-H (microfiche)			1982		FALSE							
General note; Subject added entry--topical term; Title statement; Varying form of title	500; 650; 245; 246	Draft environmental impact statement for Little Rock (Maumelle), Arkansas wastewater treatment facilities	000172058	6638270		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.57/4:L 72 R/X	EP 1.57/4:L 72 R/X					1978		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: Pulaski County, Arkansas, unincorporated areas.	000172103	9922420		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050179/2	FEM 1.209:050179/2		594-C-4 (microfiche)			1982		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: County of Harvey, Kansas, Unincorporated areas.	000172128	9941638		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:200585	FEM 1.209:200585		594-C-16 (microfiche)			1983		FALSE							
Title statement	245	Review of grain elevator bankruptcies: hearings before the Ad Hoc Subcommittee on Grain Elevator Bankruptcy of the Committee of Agriculture, House of Representatives, Ninety-eighth Congress, first session, March 1-2, 1983, Washington, D.C.; March 14, 1983, Kansas City, Kans.	000172892	9952426		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.AG 8/1:98-6	Y 4.AG 8/1:98-6		1010-A	1010-B (microfiche)		1983		FALSE							
Title statement	245	Nomination of John J. Franke, Jr.: hearing before the Committee on Agriculture, Nutrition, and Forestry, United States Senate, Ninety-eighth Congress, first session, on the nomination of John J. Franke, Jr., of Kansas, to be an Assistant Secretary of Agriculture for Administration, March 7, 1983.	000172893	9956595		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.AG 8/3:S.HRG.98-71	Y 4.AG 8/3:S.HRG.98-71		1032-C	1032-D (microfiche)		1983		FALSE							
Title statement	245	Regional guide for the Rocky Mountain Region, covering Forest Service programs that affect the states of Colorado, Kansas, Nebraska, South Dakota, and Wyoming	000175244	10067834		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.36/2:R 59	A 13.36/2:R 59		86-C			1983		FALSE							
Subject added entry--topical term; Title statement; Name of publisher, distributor, etc.; Added entry--corporate name	650; 245; 260/264$b; 710	Kansas State Implementation Grant: year end report.	000176126	10044100		Language material	a	No attempt to code	|	Monograph/item	m	ED			Department of Education			ED 1.310/2:216469	ED 1.310/2:216469		466-A-3 (microfiche)			1981		FALSE							
Subject added entry--topical term; Title statement	650; 245	Fancy Hill (Milchem) barite mine, Montgomery County, Arkansas	000176221	6669020		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.57/4:F 21/X	EP 1.57/4:F 21/X					1979		FALSE							
Subject added entry--topical term; Title statement	650; 245	Social security beneficiaries by zip code: Kansas City, June 1980.	000176387	10094515		Language material	a	No attempt to code	|	Monograph/item	m	HE			Department of Health and Human Services			HE 3.73:K 13/980	HE 3.73:K 13/980					1983		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Saline ground-water discharge to the Smoky Hill River between Salina and Abilene, central Kansas	000176479	8830272		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:81-43	I 19.42/4:81-43		624-B (microfiche)			1981, i.e. 1982		FALSE							
Title statement	245	Data-management system for areal interpretive data for the High Plains in parts of Colorado, Kansas, Nebraska, New Mexico, Oklahoma, South Dakota, Texas, and Wyoming	000176483	9334467		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:82-4072	I 19.42/4:82-4072		624-B (microfiche)			1983		FALSE							
Title statement	245	Stream-sediment geochemical survey of the Bureau of Land Management's Arkansas Canyon Planning Unit in south-central (Canon City area) Colorado	000176494	9978356		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:81-673	I 19.76:81-673		624-H (microfiche)			1981		FALSE							
Title statement	245	Geochemical and geostatistical evaluation, Arkansas Canyon Planning unit, Freemont [sic] and Custer Counties, Colorado	000176499	10083246		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:82-462	I 19.76:82-462		624-H (microfiche)			1982-		FALSE							
Subject added entry--topical term; Title statement	650; 245	Safety evaluation report related to the operation of Wolf Creek Generating Station, Unit no. 1, docket no. STN 50-482: Kansas Gas and Electric Company, and others.	000177075	10005744		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 88:10/0881/SUPP.2	Y 3.N 88:10/0881/SUPP.2		1051-H-2 (microfiche)			1983		FALSE							
Title statement	245	Ouachita National Forest visitor guide: Arkansas - Oklahoma.	000177437	10155578		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.28:OU1/3	A 13.28:OU1/3		80-G			1982		FALSE							
Subject added entry--topical term; Title statement	650; 245	Appraisal of potentials for outdoor recreational development, Sunflower RC&D area, Kiowa, Pratt, Barber, Kingman, Harper, Sumner, and Comanche Counties, Kansas	000177520	7038297		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.57:K 13/12/X	A 57.57:K 13/12/X					1970		FALSE							
General note; Subject added entry--topical term; Title statement; Varying form of title	500; 650; 245; 246	Report on sedimentation in John Martin Reservoir, Arkansas River basin, Colorado	000177966	7239109		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 103.2:S 448/X	D 103.2:S 448/X					1953		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Ground-water levels in Arkansas, spring 1982	000178467	10172644		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:82-852	I 19.76:82-852		624-H (microfiche)			1982		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Steel Creek-Lost Valley, Buffalo National River, Arkansas: proposal/assessment development concept plan	000178571	7153095		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.9/2:B 86/7/X	I 29.9/2:B 86/7/X					1980		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	1980 AgRISTARS DC/LC project summary: crop area estimates for Kansas and Iowa	000179252	7761030		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 105.56/4:810414/X	A 105.56/4:810414/X					1981		FALSE							
Subject added entry--topical term; Title statement; Subject added entry--geographic name	650; 245; 651	Ogallala aquifer study in Kansas, energy	000179442	11159599	10240699	Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 46.2:OG 1/ENERGY						1982		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Pine Bluff, Arkansas, Jefferson County.	000179762	10255374		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:050109/2	FEM 1.209:050109/2		594-C-4 (microfiche)			1983		FALSE							
General note; Title statement; Varying form of title	500; 245; 246	Supplement to Final environmental statement, Fryingpan-Arkansas project, Colorado, Fountain Valley conduit	000179929	4481756		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 1.98:78-29/X	I 1.98:78-29/X					1978		FALSE							
Subject added entry--topical term; Title statement	650; 245	Buffalo National River, Arkansas	000179931	7233250		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 1.98:78-36/X	I 1.98:78-36/X					1978		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name; Subject added entry--geographic name	650; 245; 710; 651	Determination of irrigation pumpage in parts of Kearny and Finney counties, southwestern Kansas	000180019	10192532		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:82-4011			0624-H (microfiche)			1982		TRUE	680119651						
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Report of the annual yield of the Arkansas River basin for the Arkansas River Basin Compact, Arkansas--Oklahoma, 1982 water year	000180034	10191743		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:83-46	I 19.76:83-46		624-H (microfiche)			1983		FALSE							
Subject added entry--topical term; Title statement	650; 245	Preliminary report on near-surface lignite occurrences, Cleveland County, Arkansas	000180036	10222934		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:83-53	I 19.76:83-53		624-H (microfiche)			1983		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Discharge data at water-quality monitoring stations in Arkansas, 1981 water year	000180068	10191691		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:83-214	I 19.76:83-214		624-H (microfiche)			1983		FALSE							
Subject added entry--topical term; Title statement	650; 245	Arkansas folklore: field recordings in the Archive of Folk Song	000180189	10255105		Language material	a	No attempt to code	|	Monograph/item	m	LC			Library of Congress			LC 1.12/2:AR 4 K	LC 1.12/2:AR 4 K		785-A			1980		FALSE							
Subject added entry--topical term; Title statement	650; 245	Pratt, Kansas industrial development study, 1980	000180612	10256045		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.OZ 1:2 P 88	Y 3.OZ 1:2 P 88		1089 (microfiche)			1981		FALSE							
Subject added entry--topical term; Title statement	650; 245	Arkansas and Oklahoma Wilderness Act of 1983 and Arkansas Wilderness Act of 1983: hearing before the Subcommittee on Forests, Family Farms, and Energy of the Committee on Agriculture, House of Representatives, Ninety-eighth Congress, first session, on H.R. 2452 and H.R. 2917, May 26, 1983.	000180657	10214093		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.AG 8/1:98-8	Y 4.AG 8/1:98-8		1010-A	1010-B (microfiche)		1983		FALSE							
Subject added entry--topical term; Title statement	650; 245	Monthly normals of temperature, precipitation, and heating and cooling degree days 1951-1980, Arkansas	000181077	10283347		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286:AR 4 K/951-80	C 55.286:AR 4 K/951-80					1982		FALSE							
Subject added entry--topical term; Title statement	650; 245	Monthly normals of temperature, precipitation, and heating and cooling degree days 1951-1980, Kansas	000181088	10283459		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286:K 13/951-80	C 55.286:K 13/951-80					1982		FALSE							
Subject added entry--topical term; Title statement	650; 245	Hydrology of area 42, western region, Interior Coal province, Arkansas	000181658	9793265		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:82-636	I 19.42/4:82-636		624-H			1983		FALSE							
Subject added entry--topical term; Title statement	650; 245	Reconnaissance of stormwater-runoff water quality of the Big Piney Creek segment of the Cedar-Piney creeks watershed, Yell County, Arkansas	000181692	10344165		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:82-761	I 19.76:82-761		624-H (microfiche)			1982		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name; Subject added entry--geographic name	650; 245; 710; 651	Percentage change in saturated thickness of High Plains aquifer, west-central Kansas, 1950 to average 1980-82	000181702	10270863		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.76:82-1010	I 19.76:82-1010		624-H (microfiche)			1982		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Statistical summaries of selected chemical constituents in Kansas ground-water supplies, 1976-81	000181768	10307732		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:83-263	I 19.76:83-263		624-H (microfiche)			1983		FALSE							
Subject added entry--topical term; Title statement; Added entry--corporate name	650; 245; 710	Ground-water levels in Arkansas, spring 1983	000181770	10307513		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:83-268	I 19.76:83-268		624-H (microfiche)			1983		FALSE							
Subject added entry--topical term; Title statement	650; 245	Pick-Sloan Missouri Basin program, Glen Elder unit, Solomon Division: Kansas, Mitchell, Osborne, Cloud, and Ottawa Counties	000181805	10315823		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 27.2:P 58/29	I 27.2:P 58/29		660			1983		FALSE							
Subject added entry--topical term; Title statement	650; 245	Opportunities to protect instream flows in Nebraska and Kansas	000181831	9934282		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.89:83/02	I 49.89:83/02		611-R-1 (microfiche)			1983		FALSE							
Subject added entry--topical term; Title statement	650; 245	Carnivora of the Edson local fauna (late Hemphillian), Kansas	000181971	9371585		Language material	a	No attempt to code	|	Monograph/item	m	SI			Smithsonian Institution			SI 1.30:54	SI 1.30:54		910-G (microfiche)			1983		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Railroad/highway accident report: automobile/Missouri Pacific Railroad freight train collision, Woodland Drive, Lakeview, Arkansas, July 9, 1982	000182004	9369005		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.112/4:83-1	TD 1.112/4:83-1		982-I-14 (microfiche)			1983		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Climate of Arkansas	000182718	10482532		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286/5:AR 4 K	C 55.286/5:AR 4 K					1982		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Climate of Kansas	000182729	10482567		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.286/5:K 13	C 55.286/5:K 13					1982		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Halstead, Kansas, Harvey County.	000183167	10411540		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:200131	FEM 1.209:200131		594-C-16 (microfiche)			1983		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Railroad accident report: side collision of two Missouri Pacific Railroad Company freight trains at Glaise Junction, near Possum Grape, Arkansas, October 3, 1982	000184327	9846660		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.112/3:83-6	TD 1.112/3:83-6		982-I-11 (microfiche)			1983?		FALSE							
Title statement; Varying form of title	245; 246	Railroad accident report: collision of Missouri-Kansas-Texas Railroad Company train no. 103 with standing freight cars near Temple, Texas, March 17, 1983	000184328	10182488		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.112/3:83-8	TD 1.112/3:83-8		982-I-11 (microfiche)			1983		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Highway accident report: Jonesboro School District schoolbus run-off road and overturn, State Highway 214 at State Highway 18, near Newport, Arkansas, March 25, 1983	000184333	10218027		Language material	a	No attempt to code	|	Monograph/item	m	TD			Department of Transportation			TD 1.117:83-03	TD 1.117:83/03		981-I-20 (microfiche)			1983		FALSE							
Subject added entry--topical term; Title statement	650; 245	Safety evaluation report related to the operation of Wolf Creek Generating Station, Unit no. 1, docket no. STN 50-482: Kansas Gas and Electric Company, and others.	000184532	10356533		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 3.N 88:10/0881/SUPP.3	Y 3.N 88:10/0881/SUPP.3		1051-H-2 (microfiche)			1983		FALSE							
General note; Subject added entry--topical term; Title statement; Subject added entry--geographic name	500; 650; 245; 651	Arkansas	000184884	10274493		Cartographic material	e	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.62/6:AR 4 K/980	C 3.62/6:AR 4 K/980		140-B-2			1983		FALSE							
General note; Subject added entry--topical term; Title statement; Subject added entry--geographic name	500; 650; 245; 651	Kansas	000184894	10274772		Cartographic material	e	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.62/6:K 13/980	C 3.62/6:K 13/980		140-B-2			1983		FALSE							
Subject added entry--geographic name; Title statement; Varying form of title	651; 245; 246	Estimates of the population of Arkansas counties and metropolitan areas: July 1, 1981, and 1982 (provisional).	000184928	10575175		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.186:P-26/82-4-C			0142-C-4			1984		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: county of Butler, Kansas, unincorporated areas.	000185509	10587009		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:200037/2	FEM 1.209:200037/2		594-C-16 (microfiche)			1983		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Flood insurance study: city of Pratt, Kansas, Pratt County.	000185510	10587700		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:200278/2	FEM 1.209:200278/2		594-C-16 (microfiche)			1983		FALSE							
