MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), 48098-A2-TF-024, Michigan West quadrangle, North Dakota - Nelson Co., 1971: [North Dakota].	000208701	11456889		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:48098-A 2-TF-024	I 19.81:48098-A 2-TF-024		619-M-34			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement; Added entry--corporate name	651; 246; 245; 710	7.5 minute series (topographic), 48098-A3-TF-024, Lakota quadrangle, North Dakota - Nelson Co., 1970: [North Dakota].	000208702	11456889		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:48098-A 3-TF-024	I 19.81:48098-A 3-TF-024		619-M-34			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement; Added entry--corporate name	651; 246; 245; 710	7.5 minute series (topographic), 48098-G3-TF-024, Langdon East quadrangle, North Dakota - Cavalier Co., 1967: [North Dakota].	000208703	11456889		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:48098-G 3-TF-024	I 19.81:48098-G 3-TF-024		619-M-34			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), 48098-G4-TF-024, Langdon West quadrangle, North Dakota - Cavalier Co., 1970: [North Dakota].	000208704	11456889		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:48098-G 4-TF-024	I 19.81:48098-G 4-TF-024		619-M-34			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement	651; 245	7.5 minute series (topographic), [48103-H7-TF-024], Fortuna quadrangle, North Dakota - Saskatchewan, 1983: [North Dakota].	000208705	10578677		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:48103-H 7-TF-024	I 19.81:48103-H 7-TF-024		619-M-34			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Title statement	651; 245	7.5 minute series (topographic), [48103-H8-TF-024], Skjermo Lake quadrangle, North Dakota - Saskatchewan, 1983: [North Dakota].	000208706	10578677		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:48103-H 8-TF-024	I 19.81:48103-H 8-TF-024		619-M-34			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	1:100 000-scale metric topographic map: Williston, North Dakota	000208745	11630369		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:48103-A 1-TM-100	I 19.110:48103-A 1-TM-100		619-G-25			1984		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	1:100 000-scale metric planimetric map: Crosby, North Dakota	000208746	11595638		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:48103-E 1-PL-100	I 19.110:48103-E 1-PL-100		619-G-25			1984		FALSE							
Varying form of title; Title statement	246; 245	Omega propagation correction tables for 10.2 kHz: area 17, east Pacific, station D (North Dakota)	000209943	11663506		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224 (117-C) D/3	D 5.317:224 (117-C) D/3		378-G			1985		FALSE							
Title statement; Subject added entry--topical term	245; 650	Act Pertaining to the Inheritance of Trust or Restricted Land on the Lake Traverse Indian Reservation, North Dakota and South Dakota, and for Other Purposes	000210375	11671252		Language material	a	No attempt to code	|	Monograph/item	m	GS			General Services Administration			GS 4.110:98-513	GS 4.110:98-513		575			1984		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), 48103-F7-TF-024, Writing Rock South quadrangle, North Dakota: [North Dakota].	000210666	10578677		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:48103-F 7-TF-024	I 19.81:48103-F 7-TF-024		619-M-34			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), 48103-G7-TF-024, Writing Rock North quadrangle, North Dakota - Divine Co.: [North Dakota].	000210667	10578677		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:48103-G 7-TF-024	I 19.81:48103-G 7-TF-024		619-M-34			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), 48103-G8-TF-024, Alkabo quadrangle, North Dakota - Divine Co.: [North Dakota].	000210668	10578677		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:48103-G 8-TF-024	I 19.81:48103-G 8-TF-024		619-M-34			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), 48103-H5-TF-024, Colgan East quadrangle, North Dakota - Saskatchewan: [North Dakota].	000210669	10578677		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:48103-H 5-TF-024	I 19.81:48103-H 5-TF-024		619-M-34			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), 48103-H6-TF-024, Colgan West quadrangle, North Dakota - Saskatchewan: [North Dakota].	000210670	10578677		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:48103-H 6-TF-024	I 19.81:48103-H 6-TF-024		619-M-34			between 1900 and 1999]-		FALSE							
Title statement; Subject added entry--topical term	245; 650	Vegetation of Theodore Roosevelt National Park, North Dakota: a habitat type classification	000211780	11827648		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.88:RM-113	A 13.88:RM-113		83-B-6 (microfiche)			1984		FALSE							
Title statement	245	Machine-readable data files from the Madison limestone and northern Great Plains regional aquifer system analysis projects, Montana, Nebraska, North Dakota, South Dakota, and Wyoming	000212740	9691075		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:82-4107	I 19.42/4:82-4107		624-B (microfiche)			1982		FALSE							
Title statement; Added entry--corporate name; Subject added entry--topical term	245; 710; 650	Hydrogeochemistry of the upper part of the Fort Union group in the Gascoyne lignite strip-mining area, North Dakota	000212795	11827387		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:84-131	I 19.76:84-131		624-H (microfiche)			1984		FALSE							
Title statement	245	Geochemistry of ground-water in two sandstone aquifer systems in the northern Great Plains in parts of Montana, Wyoming, North Dakota, and South Dakota / by Thomas Henderson	000215236	11966412		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:1402-C	I 19.16:1402-C		624			1984 [that is, 1985		FALSE							
Title statement	245	Machine-readable data files from the Madison limestone and northern Great Plains regional aquifer system analysis projects, Montana, Nebraska, North Dakota, South Dakota, and Wyoming	000215237	11989778		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.42/4:82-4107	I 19.42/4:82-4107		624-B (microfiche)			1982		FALSE							
Varying form of title; Title statement	246; 245	Omega propagation correcton tables for 10.2 kHz: area 18, South Atlantic, station D (North Dakota)	000216690	12192035		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224 (118-C) D/2	D 5.317:224 (118-C) D/2		378-G			1985		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: city of Thompson, North Dakota, Grand Forks County.	000218750	12119797		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:380208	FEM 1.209:380208		594-C-34			1984		FALSE							
Title statement	245	Freshwater heads and ground-water temperatures in aquifers of the Northern Great Plains in parts of Montana, North Dakota, South Dakota, and Wyoming	000218945	10779430		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.16:1402-D	I 19.16:1402-D		624			1985		FALSE							
Title statement; Subject added entry--topical term	245; 650	Moving and storage wage survey, North Dakota	000219197	8126068		Language material	a	No attempt to code	|	Serial	s	L			Department of Labor			L 2.113/5-2:	L 2.113/5:N 81 D/	L 2.113/5-2:984	768-B-34			19uu		FALSE							
Title statement	245	1982 census of mineral industries, Geographic area series, West North Central States: Iowa, Kansas, Minnesota, Missouri, Nebraska, North Dakota, South Dakota.	000220413	12365964		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.216/2:MIC 82-A-4	C 3.216/2:MIC 82-A-4		0158			1985		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: Burleigh County, North Dakota, unincorporated areas.	000220590	12333548		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:380017	FEM 1.209:380017		594-C-34 (microfiche)			1985		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), 47097-D1-TF-024, Hillsboro quadrangle, North Dakota-Traill Co., 1963: [North Dakota].	000220969	11456889		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:47097-D 1-TF-024	I 19.81:47097-D 1-TF-024		619-M-34			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), 47098-D1-TF-024, Cooperstown East quadrangle, North Dakota-Griggs Co., 1961: [North Dakota].	000220970	11456889		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:47098-D 1-TF-024	I 19.81:47098-D 1-TF-024		619-M-34			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), 47098-D2-TF-024, Cooperstown West quadrangle, North Dakota-Griggs Co., 1961: [North Dakota].	000220971	11456889		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:47098-D 2-TF-024	I 19.81:47098-D 2-TF-024		619-M-34			between 1900 and 1999]-		FALSE							
Title statement	245	In the Supreme Court of the United States, October term, 1983: Raymond J. Donovan, Secretary of Labor, and others, appellants v. Lone Steer, Inc. : on appeal from the United States District Court for the District of North Dakota : joint appendix.	000221123	12339980		Language material	a	No attempt to code	|	Monograph/item	m	JU			Judiciary			JU 6.13:82-1684	JU 6.13:82-1684					1982		FALSE							
Varying form of title; Title statement	246; 245	Omega propagation correction tables for 10.2 kHz: area 24, Weddell Sea, station D (North Dakota)	000222301	12440819		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 5.317:224 (124-C) D/2	D 5.317:224 (124-C) D/2		378-G			1985		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: city of West Fargo, North Dakota, Cass County.	000222654	12569053		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:380024/2	FEM 1.209:380024/2		594-C-34 (microfiche)			1985		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: Ransom County, North Dakota, unincorporated areas.	000222655	12562120		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:380089	FEM 1.209:380089		594-C-34 (microfiche)			1985		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: city of Lisbon, North Dakota, Ransom County.	000222656	12590280		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:380091	FEM 1.209:380091		594-C-34 (microfiche)			1985		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: city of Hillsboro, North Dakota, Traill County.	000222657	12573201		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:380132	FEM 1.209:380132		594-C-34			1985		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: township of Barnes, North Dakota, Cass County.	000222658	12559982		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:380256	FEM 1.209:380256		594-C-34 (microfiche)			1985		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: township of Stanley, North Dakota, Cass County.	000222659	12547910		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:380258/2	FEM 1.209:380258/2		594-C-34 (microfiche)			1985		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: city of Riverside, North Dakota, Cass County.	000222660	12547857		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:380316/3	FEM 1.209:380316/3		594-C-34 (microfiche)			1985		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: city of Fort Ransom, North Dakota, Ransom County.	000222661	12569009		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:380332	FEM 1.209:380332		594-C-34 (microfiche)			1985		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: city of North River, North Dakota, Cass County.	000222662	12547863		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:380623	FEM 1.209:380623		594-C-34 (microfiche)			1985		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: town of Briarwood, North Dakota, Cass County.	000222663	12547894		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:380651	FEM 1.209:380651		594-C-34 (microfiche)			1985		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: city of Grand Forks, North Dakota, Grand Forks County.	000222664	12570717		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:385365	FEM 1.209:385365		594-C-34			1985		FALSE							
Title statement; Subject added entry--topical term	245; 650	Geochemical processes in the Gascoyne Lignite Mining Area, Bowman County, North Dakota	000222974	12441805		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:84-4192	I 19.42/4:84-4192		624-B			1985		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Ada, Minnesota-North Dakota: 1:100 000-scale planimetric map 30 x 60 minute series (planimetric)	000223555	12496360		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:47096-A 1-PL-100	I 19.110:47096-A 1-PL-100		619-G-25			1984		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Hillsboro, North Dakota: 1:100 000-scale planimetric map : 30 x 60 minute series (planimetric)	000223556	12527539		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:47097-A 1-PL-100	I 19.110:47097-A 1-PL-100		619-G-25			1985		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Grand Forks, North Dakota - Minnesota: 1:100 000-scale planimetric map : 30 x 60 minute series (planimetric)	000223557	12527475		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:47097-E 1-PL-100	I 19.110:47097-E 1-PL-100		619-G-25			1985		FALSE							
Title statement; Subject added entry--topical term	245; 650	Effects of weather on breeding ducks in North Dakota	000223657	11677164		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.100:1	I 49.100:1		614-C			1985		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: city of Bismarck, North Dakota, Burleigh County.	000224868	12686080		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:380149	FEM 1.209:380149		594-C-34 (microfiche)			1985		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Crookston, Minnesota-North Dakota: 1:100 000-scale planimetric map 30 x 60 minute series (planimetric)	000225877	12731047		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:47096-E 1-PL-100	I 19.110:47096-E 1-PL-100		619-G-25			1984		FALSE							
Title statement; Added entry--corporate name; Subject added entry--topical term	245; 710; 650	Soil survey of Cass County area, North Dakota	000228308	12819667		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:C 27/8	A 57.38:C 27/8		102-B-34			1985	85-968-P.	FALSE							
Subject added entry--geographic name; Title statement	651; 245	Stump Lake, North Dakota: 1:100 000-scale planimetric map 30 x 60 minute series (planimetric)	000229448	12754383		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:37098-E 1-PL-100	I 19.110:37098-E 1-PL-100		619-G-25			1985		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Steele, North Dakota: 1:100 000-scale planimetric map 30 x 60 minute series (planimetric)	000229464	12754479		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:46099-E 1-PL-100	I 19.110:46099-E 1-PL-100		619-G-25			1985		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Cooperstown, North Dakota: 1:100 000-scale planimetric map 30 x 60 minute series (planimetric)	000229465	12754436		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:47098-A 1-PL-100	I 19.110:47098-A 1-PL-100		619-G-25			1985		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Carrington, North Dakota: 1:100 000-scale planimetric map 30 x 60 minute series (planimetric)	000229466	12754302		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:47099-A 1-PL-100	I 19.110:47099-A 1-PL-100		619-G-25			1985		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Grafton, North Dakota-Minnesota: 1:100 000-scale planimetric map 30 x 60 minute series (planimetric)	000229467	12754074		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:48097-A 1-PL-100	I 19.110:48097-A 1-PL-100		619-G-25			1985		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Cavalier, North Dakota-Minnesota: 1:100 000-scale planimetric map 30 x 60 minute series (planimetric)	000229468	12788127		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:48097-E 1-PL-100	I 19.110:48097-E 1-PL-100		619-G-25			1985		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Devils Lake, North Dakota: 1:100 000-scale planimetric map 30 x 60 minute series (planimetric)	000229469	12754260		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:48098-A 1-PL-100	I 19.110:48098-A 1-PL-100		619-G-25			1985		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Langdon, North Dakota: 1:100 000-scale planimetric map 30 x 60 minute series (planimetric)	000229470	12788079		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:48098-E 1-PL-100	I 19.110:48098-E 1-PL-100		619-G-25			1985		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Leeds, North Dakota: 1:100 000-scale planimetric map 30 x 60 minute series (planimetric)	000229471	12754470		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:48099-A 1-PL-100	I 19.110:48099-A 1-PL-100		619-G-25			1985		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Rock Lake, North Dakota: 1:100 000-scale planimetric map 30 x 60 minute series (planimetric)	000229472	12754047		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:48099-E 1-PL-100	I 19.110:48099-E 1-PL-100		619-G-25			1985		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: township of Reed, North Dakota, Cass County.	000230839	12920444		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:380257/3	FEM 1.209:380257/3		594-C-34 (microfiche)			1985		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: township of Harwood, North Dakota, Cass County.	000230840	12920384		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:380259/3	FEM 1.209:380259/3		594-C-34 (microfiche)			1985		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: city of Horace, North Dakota, Cass County.	000232732	13076340		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:380022/2	FEM 1.209:380022/2		594-C-34 (microfiche)			1985		FALSE							
Title statement; Subject added entry--topical term	245; 650	Baseline elemental-composition of selected plants and soils, and assessment of airborne element contamination, Theodore Roosevelt National Park, North Dakota	000232927	13140714		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:85-251	I 19.76:85-251		624-H (microfiche)			1985		FALSE							
Title statement; Subject added entry--topical term	245; 650	Selected physical properties of the Bakken Formation, North Dakota and Montana part of the Williston basin	000233229	13020565		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.92:126	I 19.92:126		619-G-9			1985		FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: city of Mott, North Dakota, Hettinger County.	000234216	13176259		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:380038	FEM 1.209:380038		594-C-34 (microfiche)			1986		FALSE							
Title statement; Subject added entry--topical term	245; 650	Synopsis of ground-water and surface-water resources of North Dakota	000234502	13278447		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:84-732	I 19.76:84-732		624-H (microfiche)			1984		FALSE							
Title statement; Subject added entry--topical term	245; 650	Evaluation of the hydrologic system and potential effects of mining in the Dickinson lignite area, eastern Slope and western Stark and Hettinger counties, North Dakota	000237334	12487548		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:84-4194	I 19.42/4:84-4194					1984		FALSE							
Title statement; Subject added entry--topical term	245; 650	Current water-resources investigations of the U.S. Geological Survey in North Dakota: fiscal year 1981	000237369	10447972		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:81-923	I 19.76:81-923		624-H			1981		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Elm River, South Dakota-North Dakota: 1:100 000-scale planimetric map : 30 x 60 minute series (planimetric)	000237579	13459074		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:45098-E 1-PL-100	I 19.110:45098-E 1-PL-100		619-G-25			1985		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Eureka, South Dakota-North Dakota: 1:100 000-scale planimetric map : 30 x 60 minute series (planimetric)	000239083	13585010		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:45099-E 1-PL-100	I 19.110:45099-E 1-PL-100		619-G-25			1986		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Mobridge, South Dakota-North Dakota: 1:100 000-scale planimetric map : 30 x 60 minute series (planimetric)	000239085	13586417		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:45100-E 1-PL-100	I 19.110:45100-E 1-PL-100		619-G-25			1985		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Wahpeton, North Dakota-Minnesota: 1:100 000-scale planimetric map 30 x 60 minute series (planimetric)	000239086	13607244		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:46096-A 1-PL-100	I 19.110:46096-A 1-PL-100		619-G-25			1986		FALSE							
Subject added entry--geographic name; Title statement; Subject added entry--topical term	651; 245; 650	Overview of the prehistory of western and central North Dakota: Class I Cultural Resources Inventory, Dickinson District, Bureau of Land Management, February 1984	000239160	13354573		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 53.22/5:1	I 53.22/5:1		629-E			1986	86-81-P.	FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: city of Casselton, North Dakota, Cass County.	000239974	13731145		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:380020/986	FEM 1.209:380020/986		594-C-34 (microfiche)			1986		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Fargo, North Dakota-Minnesota: 1:100 000-scale planimetric map : 30 x 60 minute series (planimetric)	000241889	13909234		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:46096-E 1-PL-100	I 19.110:46096-E 1-PL-100		619-G-25			1986		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Lisbon, North Dakota: 1:100 000-scale planimetric map 30 x 60 minute series (planimetric)	000241890	13897137		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:46097-A 1-PL-100	I 19.110:46097-A 1-PL-100		619-G-25			1986		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Casselton, North Dakota: 1:100 000-scale planimetric map : 30 x 60 minute series (planimetric)	000241891	13909256		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:46097-E 1-PL-100	I 19.110:46097-E 1-PL-100		619-G-25			1986		FALSE							
Subject added entry--geographic name; Title statement	651; 245	Wishek, North Dakota: 1:100 000-scale planimetric map : 30 x 60 minute series (planimetric)	000241892	13909219		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:46099-A 1-PL-100	I 19.110:46099-A 1-PL-100		619-G-25			1986		FALSE							
Subject added entry--geographic name; Title statement; Subject added entry--topical term	651; 245; 650	Pick-Sloan Missouri basin program, Garrison Diversion Unit, North Dakota	000242983	13132926		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 27.7/4:G 19	I 27.7/4:G 19		664-C			1985	85-1062-P.	FALSE							
Varying form of title; Title statement; Subject added entry--topical term	246; 245; 650	Flood insurance study: city of Beach, North Dakota, Golden Valley County.	000243754	14199724		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:380215	FEM 1.209:380215		594-C-34 (microfiche)			1986		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement; Added entry--corporate name	651; 246; 245; 710	7.5 minute series (topographic), [North Dakota], 47099-B3-TF-024, Woodworth quadrangle, North Dakota-Stutsman Co., 1972	000244127	11456889		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:47099-B 3-TF-024	I 19.81:47099-B 3-TF-024		619-M-34			between 1900 and 1999]-		FALSE							
Subject added entry--geographic name; Varying form of title; Title statement	651; 246; 245	7.5 minute series (topographic), [North Dakota], 47099-D3-TF-024, Dover quadrangle, North Dakota, 1951	000244128	11456889		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:47099-D 3-TF-024	I 19.81:47099-D 3-TF-024		619-M-34			between 1900 and 1999]-		FALSE							
