MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537260	48072498		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-B 7	I 19.81:L 57/997/47103-B 7		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537262	48072575		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47102-G 8	I 19.81:L 57/997/47102-G 8		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537263	48072620		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-G 8	I 19.81:L 57/997/47103-G 8		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537266	48072654		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-F 8	I 19.81:L 57/997/47103-F 8		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537267	48072675		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-F 3	I 19.81:L 57/997/47103-F 3		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537268	48072793		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-E 6	I 19.81:L 57/997/47103-E 6		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537269	48072836		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-D 8	I 19.81:L 57/997/47103-D 8		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537270	48072896		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-E 5	I 19.81:L 57/997/46103-E 5		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537271	48072929		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-E 2	I 19.81:L 57/997/46103-E 2		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537272	48072967		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-D 6	I 19.81:L 57/997/46103-D 6		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537274	48073026		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-C 3	I 19.81:L 57/997/46103-C 3		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537275	48073065		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-E 7	I 19.81:L 57/997/46103-E 7		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537276	48073097		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-F 6	I 19.81:L 57/997/46103-F 6		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537278	48073152		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/48103-A 2	I 19.81:L 57/997/48103-A 2		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537279	48073194		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-C 6	I 19.81:L 57/997/47103-C 6		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537280	48073245		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-F 1	I 19.81:L 57/997/47103-F 1		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537281	48073786		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47102-F 8	I 19.81:L 57/997/47102-F 8		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537284	48075880		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-C 1	I 19.81:L 57/997/47103-C 1		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537285	48076189		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-C 3	I 19.81:L 57/997/47103-C 3		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537287	48077025		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47104-E 1	I 19.81:L 57/997/47104-E 1		0619-M-26			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537288	48077177		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46104-C 1	I 19.81:L 57/997/46104-C 1		0619-M-26			2001-		FALSE							
Subject added entry--topical term; Title statement; Varying form of title	650; 245; 246	Marine accident report: ramming of the Eads Bridge by barges in tow on the M/V Anne Holly with subsequent ramming and near breakaway of the President Casino on the Admiral, St. Louis Harbor, Missouri, April 4, 1998	000537558	48133765		Language material	a	Microfiche	b	Monograph/item	m													2000		FALSE		https://purl.fdlp.gov/GPO/LPS25272					
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537574	48135642		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-C 7	I 19.81:L 57/997/46103-C 7		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537575	48135709		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-E 8	I 19.81:L 57/997/46103-E 8		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537576	48135739		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-F 7	I 19.81:L 57/997/46103-F 7		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537577	48135771		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-G 2	I 19.81:L 57/997/46103-G 2		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537578	48135803		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-G 2	I 19.81:L 57/997/46103-G 2		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537581	48135953		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-H 5	I 19.81:L 57/997/46103-H 5		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537582	48136068		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-C 2	I 19.81:L 57/997/47103-C 2		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537584	48136204		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-C 4	I 19.81:L 57/997/47103-C 4		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537585	48136230		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-E 1	I 19.81:L 57/997/47103-E 1		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537586	48136282		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-C 5	I 19.81:L 57/997/47103-C 5		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537588	48136368		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-C 4--C 5	I 19.81:L 57/997/46103-C 4--C 5		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537592	48136496		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-H 2	I 19.81:L 57/997/47103-H 2		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537593	48136518		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-F 7	I 19.81:L 57/997/47103-F 7		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537594	48136544		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-G 1	I 19.81:L 57/997/47103-G 1		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537595	48136564		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-F 4	I 19.81:L 57/997/47103-F 4		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537596	48136589		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-E 5			0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537597	48136611		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-E 7	I 19.81:L 57/997/47103-E 7		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537598	48136658		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-F 2	I 19.81:L 57/997/47103-F 2		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537599	48136690		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-E 3	I 19.81:L 57/997/47103-E 3		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537600	48136711		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-E 2	I 19.81:L 57/997/47103-E 2		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537601	48136735		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-G 6	I 19.81:L 57/997/47103-G 6		0619-M-34			2001-		FALSE							
Title statement	245	Listen to Americans' views on the future of social security: hearing before the Subcommittee on Social Security of the Committee on Ways and Means, House of Representatives, One Hundred Seventh Congress, first session, June 18, 2001, Columbia, Missouri.	000537606	48136796		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.W 36:107-29	Y 4.W 36:107-29		1028-A	1028-A (online)	1028-B (MF)	2001	2002-0004-P.	FALSE		https://purl.fdlp.gov/GPO/LPS15079	https://purl.fdlp.gov/GPO/LPS15080				
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537608	48136802		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-H 1	I 19.81:L 57/997/47103-H 1		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537609	48136824		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-F 5	I 19.81:L 57/997/47103-F 5		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537610	48136873		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-B 3	I 19.81:L 57/997/47103-B 3		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537611	48136893		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-B 4			0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537915	48197576		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-E 4	I 19.81:L 57/997/46103-E 4		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537916	48197615		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-E 6	I 19.81:L 57/997/46103-E 6		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537917	48197652		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-G 6	I 19.81:L 57/997/46103-G 6		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537919	48197817		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47102-H 8			0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000537921	48197872		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47102-F 7	I 19.81:L 57/997/47102-F 7		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538082	48226007		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46104-E 1	I 19.81:L 57/997/46104-E 1		0619-M-26			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538084	48226074		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47104-F 1	I 19.81:L 57/997/47104-F 1		0619-M-26			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538086	48226128		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47104-D 1	I 19.81:L 57/997/47104-D 1		0619-M-26			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538087	48226152		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47104-G 1	I 19.81:L 57/997/47104-G 1		0619-M-26			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538089	48226301		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47104-C 1			0619-M-34			2001-		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Powder Mill Ferry quadrangle, Missouri: 7.5 minute series (topographic)	000538304	48272118		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:37091-B 2-TF-024/997	I 19.81:37091-B 2-TF-024/997		0619-M-25			2001		FALSE							
Title statement; Subject added entry--geographic name	245; 651	St. Joseph North quadrangle, Missouri--Kansas, 1997: 7.5 minute series (topographic)	000538305	48272302		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39094-G 7-TF-024/997	I 19.81:39094-G 7-TF-024/997		0619-M-25			2001		FALSE							
Title statement; Subject added entry--geographic name	245; 651	Parkville quadrangle, Missouri--Kansas: 7.5 minute series (topographic)	000538407	48388398		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39094-B 6-TF-024/996			0619-M-25			2000		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538707	48463287		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-A 5--A 7	I 19.81:L 57/997/47103-A 5--A 7		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538709	48463348		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-B 5--B 6	I 19.81:L 57/997/47103-B 5--B 6		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538710	48463376		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-C 7--C 8	I 19.81:L 57/997/47103-C 7--C 8		0619-M-34			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538748	48475838		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-G 7	I 19.81:L 57/997/47103-G 7		0619-M-26			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538749	48475849		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-G 2	I 19.81:L 57/997/47103-G 2		0619-M-26			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538750	48475866		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-F 6	I 19.81:L 57/997/47103-F 6		0619-M-26			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538752	48475879		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-E 8	I 19.81:L 57/997/47103-E 8		0619-M-26			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538754	48475895		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-E 4	I 19.81:L 57/997/47103-E 4		0619-M-26			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538755	48475902		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-D 4	I 19.81:L 57/997/47103-D 4		0619-M-26			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538756	48475907		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47103-D 1	I 19.81:L 57/997/47103-D 1		0619-M-26			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538757	48475917		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-E 1	I 19.81:L 57/997/46103-E 1		0619-M-26			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538758	48475922		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-E 3	I 19.81:L 57/997/46103-E 3		0619-M-26			2001-		FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538759	48475925		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-D 5	I 19.81:L 57/997/46103-D 5		0619-M-26			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538760	48475943		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-D 8	I 19.81:L 57/997/46103-D 8		0619-M-26			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000538761	48475982		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-F 3	I 19.81:L 57/997/46103-F 3		0619-M-26			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grasslands, N.D., and other forest areas]: 7.5 minute series (topographic)	000538762	48475984		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/46103-C 8			0619-M-26			2001-		FALSE							
Title statement; Added entry--corporate name	245; 710	Water quality in the upper Shoal Creek Basin, southwestern Missouri, 1999-2000	000538868	48497828		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:01-4181			0624-B			2001	2002-0071-P.	FALSE							
General note; Subject added entry--geographic name; Title statement; Varying form of title	500; 651; 245; 246	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000539034	48527363		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/47102-H 7	I 19.81:L 57/997/47102-H 7		0619-M-34			2001-		FALSE							
General note; Title statement; Subject added entry--geographic name	500; 245; 651	[Little Missouri National Grassland, N.D., and other forest areas]: 7.5 minute series (topographic)	000539040	48527527		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:L 57/997/48103-A 1	I 19.81:L 57/997/48103-A 1		0619-M-34			2001-		FALSE							
