MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Correctionville, Iowa, Woodbury County.	000350981	23707857		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:190288	FEM 1.209:190288		594-C-15 (MF)			1990		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Carroll, Iowa, Carroll County.	000351008	23709650		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:190041	FEM 1.209:190041		594-C-15 (MF)			1990		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Comprehensive plan environmental assessment: draft : Western Historic Trails Center, Iowa	000351376	23742742		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 1.98:W 52/9/DRAFT			603-G			1991	91-348-P.	FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Dubuque, Iowa, Dubuque County.	000351425	23749749		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:195180	FEM 1.209:195180		594-C-15 (MF)			1989		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study, Bremer County, Iowa, and incorporated areas	000353009	23951643		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:190026/ETC.			594-C-15 (MF)			1990		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Cedar Rapids Municipal Airport, Cedar Rapids, Iowa: digitized from OC 250, surveyed October 1990, 10th edition	000353730	24038623		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.411/3:ODS 250			0192-A-02			1991?	91-0452-P.	TRUE	1148064335	FALSE	None	None						
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Sioux Falls, S. Dak.--Minn.--Iowa, 1985: 1:100 000-scale metric topographic map : 30 x 60 minute series (topographic)	000353963	24060669		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:43096-E 1-TM-100/985	I 19.110:43096-E 1-TM-100/985		619-G-25			1990		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Varying form of title; Title statement	650; 651; 246; 245	General management plan: Effigy Mounds National Monument, Iowa.	000355156	24209063		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.79/3:EF 4			0650			1991	1991-511-P.	TRUE	623708971	FALSE	None	None						
Varying form of title; Title statement	246; 245	Operator and organizational maintenance manual: crusher, jaw, diesel engine driven, semitrailer mounted, 35 ton per hour capacity (Iowa Manufacturing Company model 2A-2A), FSN 3820-851-6728, component of crushing and screening plant, diesel engine driven, FSN 3820-878-4285.	000356094	24327495		Language material	a	No attempt to code	|	Monograph/item	m	D			Department of Defense			D 101.11:5-3820-233-12/1	D 101.11:5-3820-233-12/1		329			1990	91-093-P.	FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	La Crosse, Wisconsin--Minnesota--Iowa, 1990: 1:100 000-scale metric topographic map : 30 x 60 minute series (topographic)	000356585	24369466		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:43091-E 1-TM-100/990	I 19.110:43091-E 1-TM-100/990		619-G-25			1991		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Soil survey of Davis County, Iowa	000356837	24415487		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:D 29/3	A 57.38:D 29/3		102-B-15			1991	91-611-P.	FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Iowa City Municipal Airport, Iowa City, Iowa: digitized from OC 682, surveyed November 1990, 8th edition	000358112	24525914		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.411/3:ODS 682			0192-A-02			1991?	91-0618-P.	TRUE	1114917526	FALSE	None	None						
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Analysis of the ground-water flow system, geochemistry, and underseepage in the vicinity of the Red Rock Dam near Pella, Iowa	000358958	24632065		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:91-4092			0624-B			1991	91-702-P.	TRUE	680002112	TRUE	001137708	https://purl.fdlp.gov/GPO/gpo151468						
Varying form of title; Title statement	246; 245	Flood insurance study: town of Iowa, Louisiana, Calcasieu Parish.	000359035	24635952		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:220039/990	FEM 1.209:220039/990		594-C-18 (MF)			1990		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Soil survey of Jones County, Iowa	000360752	24880450		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:J 71/4			102-B-15			1991	91-742-P.	FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Woodbury County, Iowa, unincorporated areas.	000362591	25085971		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:190536	FEM 1.209:190536		594-C-15 (MF)			1991		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Cedar Rapids, Iowa, Linn County.	000362593	25085985		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:190187/991	FEM 1.209:190187/991		594-C-15 (MF)			1991		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Rock Rapids, Iowa, Lyon County.	000362594	25086003		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:190199	FEM 1.209:190199		594-C-15 (MF)			1991		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Savanna quadrangle, Illinois--Iowa, 1967: 7.5 minute series (topographic)	000363782	25206783		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42090-A 2-TF-024/990	I 19.81:42090-A 2-TF-024/990		619-M-13			1991		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Fairmont, Minnesota--Iowa, 1985: 1:100 000-scale metric topographic map : 30 x 60 minute series (topographic)	000364282	25263159		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:43094-E 1-TM-100/986	I 19.110:43094-E 1-TM-100/986		619-G-25			1991		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Dabbling duck recruitment in relation to habitat and predators at Union Slough National Wildlife Refuge, Iowa	000366304	25495390		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 49.100:32			614-C			1991	92-149-P.	FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Subject added entry--geographic name; Title statement	710; 650; 651; 245	Time of travel and dispersion in a selected reach of Roberts Creek, Clayton County, Iowa	000366404	25502425		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:91-4145			0624-B			1992	92-203-P.	TRUE	679039812	TRUE	001138886	https://purl.fdlp.gov/GPO/gpo152255						
Subject added entry--topical term; Title statement	650; 245	Iowa ground-water quality	000366855	25534580		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:87-725			624-H (MF)			1987?		FALSE		FALSE								
Added entry--corporate name; Title statement; Varying form of title; General note; Subject added entry--geographic name	710; 245; 246; 500; 651	Cassville quadrangle, Wisconsin--Iowa, 1955: 7.5 minute series (topographic)	000367165	25563659		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42090-F 8-TF-024/978	I 19.81:42090-F 8-TF-024/978		619-M-49			1991		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Des Moines, Iowa, Polk County.	000367249	25568856		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:190227/988			594-C-15 (MF)			1988		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Elgin, Iowa, Fayette County.	000367250	25568975		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:190125	FEM 1.209:190125		594-C-15 (MF)			1991		FALSE		FALSE								
Added entry--corporate name; Varying form of title; Title statement	710; 246; 245	In the Supreme Court of the United States, October term, 1986: Societe nationale industrielle aerospatiale and Societe de construction d'avions de tourism [i.e. tourisme], petitioners v. United States District Court for the Southern District of Iowa ... on writ of certiorari to the United States Court of Appeals for the Eighth Circuit : brief for the United Sta	000367775	25621825		Language material	a	No attempt to code	|	Monograph/item	m	JU			Judiciary			JU 6.13:85-1695	JU 6.13:85-1695					1986		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Bedrock topography of southwest Iowa	000368902	25734700		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.91:I-2230	I 19.91:I-2230		619-G-8			1992		FALSE		FALSE								
Subject added entry--corporate name; Title statement	610; 245	U.S.S. Iowa explosion: Sandia National Laboratories' final technical report : supplement to a report to congressional requesters	000369204	25763114		Language material	a	Microfiche	b	Monograph/item	m	GA			Government Accountability Office			GA 1.13:NSIAD-91-4 S			0546-D (MF)			1991	92-2160-M.	FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Galena quadrangle, Illinois--Iowa, 1968: 7.5 minute series (topographic)	000369280	25769464		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:42090-D 4-TF-024/988	I 19.81:42090-D 4-TF-024/988		619-M-13			1992		FALSE		FALSE								
Title statement	245	Nominations of Susan M. Phillips, Paul G. Wonnacott, and David F. Bradford: hearing before the Committee on Banking, Housing, and Urban Affairs, United States Senate, One Hundred Second Congress, first session, on nominations of Susan Meredith Phillips, of Iowa, to be a member of the Board of Governors of the Federal Reserve System for the unexpired term of 14 years from Fe	000369858	25838496		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.B 22/3:S.HRG.102-470			1035-C	1035-D (MF)		1992	1992-0238-P.	TRUE	679339907	TRUE	001212724	https://purl.fdlp.gov/GPO/gpo193470						
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Donahue quadrangle, Iowa, 1991: 7.5 minute series (topographic)	000371633	26025439		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-F 6-TF-024/991	I 19.81:41090-F 6-TF-024/991		619-M-15			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Bennett quadrangle, Iowa, 1991: 7.5 minute series (topographic)	000371634	26025475		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-F 8-TF-024/991			0619-M-15			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	De Witt quadrangle, Iowa, 1991: 7.5 minute series (topographic)	000371637	26025508		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-G 5-TF-024/991	I 19.81:41090-G 5-TF-024/991		619-M-15			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Lowden quadrangle, Iowa, 1991: 7.5 minute series (topographic)	000371638	26025540		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-G 8-TF-024/991	I 19.81:41090-G 8-TF-024/991		619-M-15			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	McCausland quadrangle, Iowa, 1991: 7.5 minute series (topographic)	000371640	26025582		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-F 4-TF-024/991	I 19.81:41090-F 4-TF-024/991		619-M-15			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Wheatland quadrangle, Iowa, 1991: 7.5 minute series (topographic)	000372457	26123853		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-G 7-TF-024/991	I 19.81:41090-G 7-TF-024/991		619-M-15			1992		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Soil survey of Wright County, Iowa	000373325	26228912		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:W 93/3			0102-B-15			1992	92-0408-P.	FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Newton Municipal Airport, Newton, Iowa: digitized from OC 5233, surveyed September 1991, 1st edition	000373566	26245532		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.411/3:ODS 5233/991			0192-A-02			1992?	92-0396-P.	TRUE	1121452131	FALSE	None	None						
Added entry--corporate name; Subject added entry--topical term; Subject added entry--geographic name; Title statement	710; 650; 651; 245	Availability and quality of water from the alluvial, glacial-drift, and Dakota aquifers and water use in southwest Iowa	000373713	26271465		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:91-4156			0624-B			1992	92-0398-P.	TRUE	681134705	TRUE	001139130	https://purl.fdlp.gov/GPO/gpo152278						
Title statement	245	Glen Mountains quadrangle, Oklahoma--Kiowa Co., 1991: 7.5 minute series (topographic)	000374439	26341485		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:34098-G 8-TF-024/991	I 19.81:34098-G 8-TF-024/991		619-M-36			1992		FALSE		FALSE								
Title statement	245	Snyder quadrangle, Oklahoma--Kiowa Co., 1991: 7.5 minute series (topographic)	000374440	26341532		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:34098-F 8-TF-024/991	I 19.81:34098-F 8-TF-024/991		619-M-36			1992		FALSE		FALSE								
Title statement	245	Rainy Mountain Creek quadrangle, Oklahoma--Kiowa Co., 1991: 7.5 minute series (topographic)	000374441	26341588		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:34098-H 8-TF-024/991	I 19.81:34098-H 8-TF-024/991		619-M-36			1992		FALSE		FALSE								
Title statement	245	Bally Mountain quadrangle, Oklahoma--Kiowa Co., 1991: 7.5 minute series (topographic)	000374442	26341631		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:34098-H 6-TF-024/991	I 19.81:34098-H 6-TF-024/991		619-M-36			1992		FALSE		FALSE								
Title statement	245	Unap Mountain quadrangle, Oklahoma--Kiowa Co., 1991: 7.5 minute series (topographic)	000374444	26341879		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:34098-H 7-TF-024/991	I 19.81:34098-H 7-TF-024/991		619-M-36			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Lime City quadrangle, Iowa--Cedar Co., 1991: 7.5 minute series (topographic)	000374465	26344918		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41091-F 1-TF-024/991	I 19.81:41091-F 1-TF-024/991		619-M-15			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Eldridge quadrangle, Iowa--Scott Co., 1991: 7.5 minute series (topographic)	000374466	26344946		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-F 5-TF-024/991	I 19.81:41090-F 5-TF-024/991		619-M-15			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Davenport West quadrangle, Iowa--Scott Co., 1991: 7.5 minute series (topographic)	000374468	26344996		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-E 6-TF-024/991	I 19.81:41090-E 6-TF-024/991		619-M-15			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Malone quadrangle, Iowa, 1991: 7.5 minute series (topographic)	000374471	26345089		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-G 4-TF-024/991	I 19.81:41090-G 4-TF-024/991		619-M-15			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Grand Mound quadrangle, Iowa, 1991: 7.5 minute series (topographic)	000374472	26345109		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-G 6-TF-024/991	I 19.81:41090-G 6-TF-024/991		619-M-15			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Walcott quadrangle, Iowa, 1991: 7.5 minute series (topographic)	000374473	26345131		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-E 7-TF-024/991	I 19.81:41090-E 7-TF-024/991		619-M-15			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Dixon quadrangle, Iowa, 1991: 7.5 minute series (topographic)	000374476	26345153		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-F 7-TF-024/991	I 19.81:41090-F 7-TF-024/991		619-M-15			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Durant quadrangle, Iowa, 1991: 7.5 minute series (topographic)	000374477	26345210		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-E 8-TF-024/991	I 19.81:41090-E 8-TF-024/991		619-M-15			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Wilton quadrangle, Iowa, 1991: 7.5 minute series (topographic)	000374479	26345253		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41091-E 1-TF-024/991	I 19.81:41091-E 1-TF-024/991		619-M-15			1992		FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Iowa ground-water-quality monitoring program	000375447	26473168		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:84-815			624-H (MF)			1985		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Griswold, Iowa, Cass County.	000375547	26480587		Language material	a	Microfiche	b	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:190346	FEM 1.209:190346		0594-C-15 (MF)			1992	92-1652-M.	FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Varying form of title; Title statement	710; 650; 246; 245	Floods in the Nishnabotna River Basin, Iowa	000375566	26481223		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:91-171			624-H (MF)			1991	92-1159-M.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Soil survey of Ringgold County, Iowa	000375811	26497733		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:R 47/3			0102-B-15			1992	92-0469-P.	FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Mason City Municipal Airport, Mason City, Iowa: digitized from OC 667, surveyed October 1991, 9th edition	000376826	26614467		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.411/3:ODS 667			0192-A-02			1992?	92-0491-P.	TRUE	1114332406	FALSE	None	None						
Title statement	245	Mormon Pioneer National Historic Trail: Illinois/Iowa/Nebraska/Wyoming/Utah.	000377124	26646282		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.6:M 82/992			0651			1992?	92-0508-P.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	United Airlines Flight 232, McDonnell Douglas DC-10-10 Sioux Gateway Airport, Sioux City, Iowa, July 19, 1989	000378518	26795723		Language material	a	Microfiche	b	Monograph/item	m	TD			Department of Transportation			TD 1.112:90/96			0982-I-09 (MF)			1990	92-1588-M.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Perry Creek Conduit, Sioux City, Iowa: hydraulic model investigation	000379164	26866042		Language material	a	Microfiche	b	Monograph/item	m	D			Department of Defense			D 103.24/2:HL-91-23	D 103.24/2:HL-91-23		0334-A-16 (MF)			1991	92-2023-M.	FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Joy quadrangle, Illinois--Iowa, 1991: 7.5 minute series (topographic)	000379389	26883944		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-B 8-TF-024/991	I 19.81:41090-B 8-TF-024/991		619-M-13			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Blanchard Island quadrangle, Illinois--Iowa, 1991: 7.5 minute series (topographic)	000379397	26884220		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41091-C 1-TF-024/991	I 19.81:41091-C 1-TF-024/991		619-M-13			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Port Byron quadrangle, Illinois--Iowa, 1991: 7.5 minute series (topographic)	000379398	26884277		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-E 3-TF-024/991	I 19.81:41090-E 3-TF-024/991		619-M-13			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Cordova quadrangle, Illinois--Iowa, 1991: 7.5 minute series (topographic)	000379399	26884409		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-F 3-TF-024/991	I 19.81:41090-F 3-TF-024/991		619-M-13			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Milan quadrangle, Illinois--Iowa: 7.5 minute series (topographic)	000379400	26884517		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-D 5-TF-024/992	I 19.81:41090-D 5-TF-024/992		619-M-13			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Illinois City quadrangle, Illinois--Iowa, 1991: 7.5 minute series (topographic)	000379401	26884607		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-D 8-TF-024/991	I 19.81:41090-D 8-TF-024/991		619-M-13			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Silvis quadrangle, Illinois--Iowa, 1991: 7.5 minute series (topographic)	000379403	26884682		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-E 4-TF-024/991	I 19.81:41090-E 4-TF-024/991		619-M-13			1992		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Soil survey of Jackson County, Iowa	000380230	26963344		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 57.38:J 13/13			0102-B-15			1992	92-0672-P.	FALSE		FALSE								
Added entry--corporate name; Subject added entry--topical term; Title statement	710; 650; 245	Hydrologic data for the Big Spring basin, Clayton County, Iowa: water year 1989	000380537	26986371		Language material	a	Microfiche	b	Monograph/item	m	I			Department of the Interior			I 19.76:91-63	I 19.76:91-63		0624-H (MF)			1991	92-0531-M.	FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Urbandale, Iowa, Polk and Dallas counties.	000381274	27029819		Language material	a	Microfiche	b	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:190230	FEM 1.209:190230		0594-C-15 (MF)			1992	92-2199-M.	FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Toolesboro quadrangle, Iowa--Illinois: 7.5 minute series (topographic)	000381294	27030904		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41091-B 1-TF-024/992	I 19.81:41091-B 1-TF-024/992		619-M-13			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Camanche quadrangle, Iowa--Illinois, 1991: 7.5 minute series (topographic)	000381296	27031025		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-G 3-TF-024/991	I 19.81:41090-G 3-TF-024/991		619-M-13			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Davenport East quadrangle, Iowa--Illinois: 7.5 minute series (topographic)	000381298	27031170		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-E 5-TF-024/991	I 19.81:41090-E 5-TF-024/991		619-M-13			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Muscatine quadrangle, Iowa--Illinois, 1991: 7.5 minute series (topographic)	000381312	27032732		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41091-D 1-TF-024/991	I 19.81:41091-D 1-TF-024/991		619-M-13			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Montpelier quadrangle, Iowa--Illinois, 1991: 7.5 minute series (topographic)	000381314	27032753		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-D 7-TF-024/991	I 19.81:41090-D 7-TF-024/991		619-M-13			1992		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Clinton quadrangle, Iowa--Illinois, 1991: 7.5 minute series (topographic)	000381315	27032771		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41090-G 2-TF-024/991	I 19.81:41090-G 2-TF-024/991		619-M-13			1992		FALSE		FALSE								
Title statement	245	Lebanon quadrangle, Ohio--Warren Co., 1966: 7.5 minute series (topographic)	000382135	27084641		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39084-D 2-TF-024/992	I 19.81:39084-D 2-TF-024/992		619-M-35			1992		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Iowa	000382154	27085148		Language material	a	No attempt to code	|	Serial	s	I			Department of the Interior			I 28.37/A 2:IO 9/			0639-F-01			1992-		FALSE		FALSE								
