MATCHED_ON_CODE	MATCHED_ON_MARC	TITLE	CGP	OCLC_035	OCLC_019	RECORD_TYPE_TEXT	RECORD_TYPE_CODE	RECORD_FORMAT_TEXT	RECORD_FORMAT_CODE	BIB_LEVEL_TEXT	BIB_LEVEL_CODE	AGENCY_CLASS_1	AGENCY_CLASS_2	AGENCY_CLASS_3	AGENCY_NAME_1	AGENCY_NAME_2	AGENCY_NAME_3	SUDOC_1	SUDOC_2	SUDOC_3	ITEM_NUMBER_1	ITEM_NUMBER_2	ITEM_NUMBER_3	PUB_DATE	SHIPPING_LIST	ONLINE_EQUIV	ONLINE_EQUIV_OCLC	ONLINE_EQUIV_IN_CGP	ONLINE_EQUIV_CGP_SYS_NO	ONLINE_EQUIV_PURL	PURL_1	PURL_2	PURL_3	URL_1	URL_2	URL_3
Title statement	245	Reauthorization of the Native American Programs Act--administration for Native Americans: hearing before the Select Committee on Indian Affairs, United States Senate, One Hundred Second Congress, first session ... May 15, 1991, Washington, DC.	000359337	24656252		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 2/11:S.HRG.102-138	Y 4.IN 2/11:S.HRG.102-138		1009-B-5	1009-C-5 (MF)		1991	91-628-P.	FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	US 12 scenic road feasibility study: Indiana Dunes National Lakeshore, Indiana.	000359370	24662966		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 29.2:IN 2/10			648			1991	91-697-P.	FALSE		FALSE								
Title statement	245	Proposed Wounded Knee park and memorial: hearing before the Select Committee on Indian Affairs, United States Senate, One Hundred Second Congress, first session ... April 30, 1991, Pine Ridge Indian Reservation, SD.	000359576	24687727		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 2/11:S.HRG.102-193	Y 4.IN 2/11:S.HRG.102-193		1009-B-5	1009-C-5 (MF)		1991	91-684-P.	FALSE		FALSE								
Title statement	245	Impact of Supreme Court's ruling in Duro v. Reina: hearing before the Select Committee on Indian Affairs, United States Senate, One Hundred Second Congress, first session, on S. 962 ... S. 963 ... May 9, 1991, Washington, DC.	000359969	24782666		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 2/11:S.HRG.102-158/PT.1-			1009-B-5	1009-C-5 (MF)		1991-	91-647-P (pt. 1).	FALSE		FALSE								
Title statement	245	NASA applications project in Miami County, Indiana: progress report, grant NAGW-1472, June 1990	000360334	24832788		Language material	a	Microfiche	b	Monograph/item	m	NAS			National Aeronautics and Space Administration			NAS 1.26:187916	NAS 1.26:187916		830-H-14 (MF)			1990		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Northeast Indiana conservation tillage demonstration project: final project report, 1981-1985	000360573	24863681		Language material	a	No attempt to code	|	Monograph/item	m	EP			Environmental Protection Agency			EP 1.2:IN 2/13			0431-I-01			1991	91-0602-P.	FALSE		FALSE								
Varying form of title; Title statement	246; 245	Network approach to non-print media cataloging for schools: a report of an Indiana Department of Public Instruction and Indiana Cooperative Library Services Authority (INCOLSA) : project using the OCLC system : final report	000360805	24881700		Language material	a	Microfiche	b	Monograph/item	m	ED			Department of Education			ED 1.310/2:313053	ED 1.310/2:313053		466-A-3 (MF)			1981		FALSE		FALSE								
Title statement	245	Indian Anti-Drug Abuse Amendments of 1991: hearing before the Select Committee on Indian Affairs, United States Senate, One Hundred Second Congress, first session, on S. 290, to establish an Indian substance abuse program, May 23, 1991, Washington, DC.	000360965	24888912		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 2/11:S.HRG.102-212			1009-B-5	1009-C-5 (MF)		1991	91-718-P.	FALSE		FALSE								
Title statement	245	Native American libraries, archives, and information services: hearing before the Select Committee on Indian Affairs, United States Senate, One Hundred Second Congress, first session, oversight hearing to gain a better understanding of the condition of Native American libraries, archives, and information services, May 23, 1991, Washington, DC.	000361959	25024176		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 2/11:S.HRG.102-229			1009-B-5	1009-C-5 (MF)		1991	91-756-P.	FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Tell City, Indiana--Kentucky: 1:100 000-scale metric topographic map : 30 x 60 minute series (topographic)	000362638	25098684		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:37086-E 1-TM-100/991	I 19.110:37086-E 1-TM-100/991		619-G-25			1991		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Evansville, Indiana--Kentucky: 1:100 000-scale [metric] topographic map : 30 x 60 minute series (topographic)	000362641	25098754		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:37087-E 1-TM-100/991	I 19.110:37087-E 1-TM-100/991		619-G-25			1991		FALSE		FALSE								
Title statement	245	Tribal Judicial Enhancement Act: hearing before the Select Committee on Indian Affairs, United States Senate, One Hundred Second Congress, first session, on S. 667 to provide support for and assist the development of tribal judicial systems, June 5, 1991, Washington, DC.	000362912	25120643		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 2/11:S.HRG.102-291	Y 4.IN 2/11:S.HRG.102-291		1009-B-5	1009-C-5 (MF)		1991	91-835-P.	FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; Title statement	710; 651; 245	Paoli quadrangle, Indiana--Orange Co., 1970: 7.5 minute series (topographic)	000362945	25121868		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:38086-E 4-TF-024/987	I 19.81:38086-E 4-TF-024/987		619-M-14			1991		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; Title statement	710; 651; 245	Kendallville quadrangle, Indiana--Noble Co., 1973: 7.5 minute series (topographic)	000362952	25121942		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41085-D 3-TF-024/979	I 19.81:41085-D 3-TF-024/979		619-M-14			1991		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; General note; Title statement	710; 651; 500; 245	Indianapolis West quadrangle, Indiana--Marion Co., 1967: 7.5 minute series (topographic)	000362964	25124076		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39086-G 2-TF-024/984	I 19.81:39086-G 2-TF-024/984		619-M-14			1991		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; Title statement	710; 651; 245	Borden quadrangle, Indiana, 1966: 7.5 minute series (topographic)	000362968	25124134		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:38085-D 8-TF-024/984	I 19.81:38085-D 8-TF-024/984		619-M-14			1991		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; General note; Title statement	710; 651; 500; 245	Dunreith quadrangle, Indiana, 1970: 7.5 minute series (topographic)	000362969	25124200		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39085-G 4-TF-024/983			619-M-14			1991		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; General note; Title statement	710; 651; 500; 245	Everton quadrangle, Indiana, 1972: 7.5 minute series (topographic)	000362970	25124250		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39085-E 1-TF-024/983	I 19.81:39085-E 1-TF-024/983		619-M-14			1991		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; General note; Title statement	710; 651; 500; 245	Mooresville West quadrangle, Indiana, 1965: 7.5 minute series (topographic)	000362971	25124370		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39086-E 4-TF-024/983	I 19.81:39086-E 4-TF-024/983		619-M-14			1991		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; General note; Title statement	710; 651; 500; 245	Lafayette West quadrangle, Indiana--Tippecanoe Co., 1961: 7.5 minute series (topographic)	000362979	25125083		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40086-D 8-TF-024/987	I 19.81:40086-D 8-TF-024/987		619-M-14			1991		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; General note; Title statement	710; 651; 500; 245	Paragon quadrangle, Indiana--Morgan Co., 1970: 7.5 minute series (topographic)	000362987	25125267		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39086-D 5-TF-024/987	I 19.81:39086-D 5-TF-024/987		619-M-14			1991		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; General note; Title statement	710; 651; 500; 245	Jonesville quadrangle, Indiana, 1962: 7.5 minute series (topographic)	000362991	25125377		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39085-A 8-TF-024/984	I 19.81:39085-A 8-TF-024/984		619-M-14			1991		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; General note; Title statement	710; 651; 500; 245	Freedom quadrangle, Indiana, 1956: 7.5 minute series (topographic)	000362993	25125431		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39086-B 7-TF-024/987	I 19.81:39086-B 7-TF-024/987		619-M-14			1991		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; General note; Title statement	710; 651; 500; 245	Chestnut Ridge quadrangle, Indiana, 1959: 7.5 minute series (topographic)	000362995	25125523		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:38085-H 7-TF-024/983	I 19.81:38085-H 7-TF-024/983		619-M-14			1991		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; General note; Title statement	710; 651; 500; 245	Batesville quadrangle, Indiana, 1961: 7.5 minute series (topographic)	000363002	25125780		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39085-C 2-TF-024/983	I 19.81:39085-C 2-TF-024/983		619-M-14			1991		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; General note; Title statement	710; 651; 500; 245	McCordsville quadrangle, Indiana, 1962: 7.5 minute series (topographic)	000363005	25125861		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39085-H 8-TF-024/984	I 19.81:39085-H 8-TF-024/984		619-M-14			1991		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; General note; Title statement	710; 651; 500; 245	Mecca quadrangle, Indiana--Parke Co., 1963: 7.5 minute series (topographic)	000363010	25125938		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39087-F 3-TF-024/983	I 19.81:39087-F 3-TF-024/983		619-M-14			1991		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; Title statement	710; 651; 245	Burrows quadrangle, Indiana, 1962: 7.5 minute series (topographic)	000363015	25126018		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40086-F 5-TF-024/987	I 19.81:40086-F 5-TF-024/987		619-M-14			1991		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Housing profile: Indianapolis, Indiana.	000363184	25148145		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 3.215/20:88-4			0156-P			1991	91-0704-P.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Act to Authorize the Secretary of Transportation to Release the Restrictions, Requirements, and Conditions Imposed in Connection with the Conveyance of Certain Lands to the City of Gary, Indiana	000363215	25150492		Language material	a	No attempt to code	|	Monograph/item	m	AE			National Archives and Records Administration			AE 2.110:102-148	AE 2.110:102-148		575			1991	91-820-P.	FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Dyer quadrangle, Illinois--Indiana, 1990: 7.5 minute series (topographic)	000363741	25197611		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41087-D 5-TF-024/990	I 19.81:41087-D 5-TF-024/990		619-M-13			1991		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Beecher East quadrangle, Illinois--Indiana, 1990: 7.5 minute series (topographic)	000363743	25197702		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41087-C 5-TF-024/990	I 19.81:41087-C 5-TF-024/990		619-M-13			1991		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Watseka, Illinois--Indiana, 1990: 1:100 000-scale metric topographic map : 30 x 60 minute series (topographic)	000364192	25256188		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:40087-E 1-TM-100/990	I 19.110:40087-E 1-TM-100/990		619-G-25			1991		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Adrian, Michigan--Ohio--Indiana, 1990: 1:100 000-scale metric topographic map : 30 x 60 minute series (topographic)	000364195	25256351		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:41084-E 1-TM-100/990	I 19.110:41084-E 1-TM-100/990		619-G-25			1991		FALSE		FALSE								
Subject added entry--geographic name; Varying form of title; General note; Title statement	651; 246; 500; 245	Elkhart, Indiana--Michigan, 1985: 1:100 000-scale metric topographic map : 30 x 60 minute series (topographic)	000364197	25256412		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:41085-E 1-TM-100/986	I 19.110:41085-E 1-TM-100/986		619-G-25			1991		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	South Bend, Indiana--Michigan, 1983: 1:100 000-scale metric topographic map : 30 x 60 minute series (topographic)	000364199	25256514		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.110:41086-E 1-TM-100/988	I 19.110:41086-E 1-TM-100/988		619-G-25			1991		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; Title statement	710; 651; 245	Carlisle quadrangle, Indiana, 1974: 7.5 minute series (topographic)	000364478	25276497		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:38087-H 4-TF-024/987	I 19.81:38087-H 4-TF-024/987		619-M-14			1991		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; Title statement	710; 651; 245	Ladoga quadrangle, Indiana--Montgomery Co., 1958: 7.5 minute series (topographic)	000364479	25276663		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39086-H 4-TF-024/984	I 19.81:39086-H 4-TF-024/984		619-M-14			1991		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; Title statement	710; 651; 245	La Porte East quadrangle, Indiana--La Porte Co., 1974: 78-minute series (topographic)	000365164	25354721		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41086-E 6-TF-024/991	I 19.81:41086-E 6-TF-024/991		619-M-14			1991		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Bloomington, Indiana, Monroe County.	000365510	25388977		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:180169			594-C-14 (MF)			1991		FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: city of Jeffersonville, Indiana, Clark County.	000365511	25389079		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:180027/990			594-C-14 (MF)			1990		FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Monroe County Airport, Bloomington, Indiana: digitized from OC 5168, surveyed September 1990, 7th edition	000365922	25451089		Language material	a	No attempt to code	|	Monograph/item	m	C			Department of Commerce			C 55.411/3:ODS 5168			0192-A-02			1991?	91-0379-P.	TRUE	1121452381	FALSE	None	None						
Title statement	245	Fort McDowell Indian Water Rights Settlement Act of 1990: joint hearing before the Committee on Interior and Insular Affairs, House of Representatives, and the Select Committee on Indian Affairs, United States Senate, One Hundred First Congress, second session on H.R. 5063 ... hearing held in Washington, DC, July 17, 1990.	000366007	25466694		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:101-JH 2			1023-A	1023-B (MF)		1991	92-068-P.	FALSE		FALSE								
Title statement	245	Zuni River Watershed Act of 1991: hearing before the Select Committee on Indian Affairs, United States Senate, One Hundred Second Congress, first session, on S. 1350 ... July 9, 1991, Washington, DC.	000366141	25485502		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 2/11:S.HRG.102-378			1009-B-5	1009-C-5 (MF)		1992	92-100-P.	FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Carroll County, Indiana, unincorporated areas.	000366213	25491034		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:180019	FEM 1.209:180019		594-C-14 (MF)			1989		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Oversight hearing on the reauthorization of the Higher Education Act of 1965: South Bend, Indiana : hearing before the Subcommittee on Postsecondary Education of the Committee on Education and Labor, House of Representatives, One Hundred Second Congress, first session, hearing held in South Bend, IN, July 26, 1991.	000366276	25493515		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.ED 8/1:102-78	Y 4.ED 8/1:102-78		1015-A	1015-B (MF)		1992	92-120-P.	FALSE		FALSE								
Title statement	245	Tribal Self-Governance Demonstration Project Act: hearing before the Select Committee on Indian Affairs, United States Senate, One Hundred Second Congress, first session, on S. 1287 ... July 18, 1991, Washington, DC.	000366662	25523259		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 2/11:S.HRG.102-396	Y 4.IN 2/11:S.HRG.102-396		1009-B-5	1009-C-5 (MF)		1992	92-118-P.	FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; Title statement	710; 651; 245	Lawrenceburg quadrangle, Indiana--Kentucky--Ohio: 7.5 minute series (topographic)	000366668	25523424		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39084-A 7-TF-024/984	I 19.81:39084-A 7-TF-024/984		619-M-14			1991		FALSE		FALSE								
Title statement	245	Establish a permanent National Native American Advisory Commission: hearing before the Select Committee on Indian Affairs, United States Senate, One Hundred Second Congress, first session, on S. 1057 ... June 19, 1991, Washington, DC.	000366692	25526138		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 2/11:S.HRG.102-336			1009-B-5	1009-C-5 (MF)		1991	92-100-P.	FALSE		FALSE								
Title statement	245	Treatment of individual Indian income derived from trust land: hearing before the Select Committee on Indian Affairs, United States Senate, One Hundred Second Congress, first session, on S. 754 ... July 17, 1991, Washington, DC.	000366938	25539179		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 2/11:S.HRG.102-411	Y 4.IN 2/11:S.HRG.102-411		1009-B-5	1009-C-5 (MF)		1992	92-137-P.	FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; Title statement	710; 651; 245	Kingsford Heights quadrangle, Indiana, 1969: 7.5 minute series (topographic)	000367150	25562850		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41086-D 6-TF-024/977	I 19.81:41086-D 6-TF-024/977		619-M-14			1992		FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; Title statement	710; 651; 245	Frankfort quadrangle, Indiana--Clinton Co., 1961: 7.5 minute series (topographic)	000367152	25562926		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40086-C 5-TF-024/991	I 19.81:40086-C 5-TF-024/991		619-M-14			1991		FALSE		FALSE								
Title statement	245	To expand the powers of the Indian Arts and Crafts Board: hearing before the Committee on Interior and Insular Affairs, House of Representatives, One Hundred First Congress, first session, on H.R. 2006 ... hearing held in Santa Fe, NM, August 17, 1989.	000367393	25586023		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 8/14:101-56	Y 4.IN 8/14:101-56		1023-A	1023-B (MF)		1992	92-122-P.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Forest area in Indiana, 1986	000367804	25624535		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:NC-341	A 13.79:NC-341		83-B-4 (MF)			1987		FALSE		FALSE								
Title statement	245	Indian Employment Training and Related Services Demonstration Act of 1991: joint hearing before the Select Committee on Indian Affairs, United States Senate, and the Committee on Labor and Human Resources, Subcommittee on Employment and Productivity, One Hundred Second Congress, first session, on S. 1530 ... July 25, 1991, Washington, DC.	000367872	25635523		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 2/11:S.HRG.102-428	Y 4.IN 2/11:S.HRG.102-428		1009-B-5	1009-C-5 (MF)		1992	92-178-P.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	Timber volume in Indiana, 1986	000368179	25661972		Language material	a	No attempt to code	|	Monograph/item	m	A			Department of Agriculture			A 13.79:NC-343			83-B-4 (MF)			1988?		FALSE		FALSE								
Title statement	245	Indian programs: profile of land ownership at 12 reservations : briefing report to the Chairman, Select Committee on Indian Affairs, U.S. Senate	000368457	25690295		Language material	a	Microfiche	b	Monograph/item	m	GA			Government Accountability Office			GA 1.13:RCED-92-96 BR			0546-D (MF)			1992	92-2156-M.	FALSE		FALSE								
Title statement	245	Bureau of Indian Affairs' management of the $2 billion Indian Trust Fund: hearing before the Environment, Energy, and Natural Resources Subcommittee of the Committee on Government Operations, House of Representatives, One Hundred Second Congress, first session, May 20, 1991.	000368595	25697410		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.G 74/7:IN 2/5			1016-A	1016-B (MF)		1992	92-179-P.	FALSE		FALSE								
Subject added entry--topical term; Subject added entry--geographic name; Title statement	650; 651; 245	Ground-water levels, flow, and quality in northwestern Elkhart County, Indiana, 1980-89	000368965	25740843		Language material	a	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.42/4:91-4053			0624-B			1991	92-216-P.	TRUE	681861083	TRUE	001138324	https://purl.fdlp.gov/GPO/gpo151713						
Added entry--corporate name; Subject added entry--geographic name; General note; Title statement	710; 651; 500; 245	Covington quadrangle, Indiana, 1958: 7.5 minute series (topographic)	000369117	25757508		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40087-B 4-TF-024/991	I 19.81:40087-B 4-TF-024/991		619-M-14			1991		FALSE		FALSE								
Subject added entry--geographic name; General note; Title statement	651; 500; 245	Bremen quadrangle, Indiana, 1958: 7.5 minute series (topographic)	000369120	25757608		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41086-D 2-TF-024/991	I 19.81:41086-D 2-TF-024/991		619-M-14			1991		FALSE		FALSE								
Subject added entry--geographic name; General note; Title statement	651; 500; 245	Wakarusa quadrangle, Indiana, 1961: 7.5 minute series (topographic)	000369124	25759585		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41086-E 1-TF-024/991	I 19.81:41086-E 1-TF-024/991		619-M-14			1991		FALSE		FALSE								
Subject added entry--geographic name; General note; Title statement	651; 500; 245	Nappanee West quadrangle, Indiana, 1958: 7.5 minute series (topographic)	000369126	25759652		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:41086-D 1-TF-024/991	I 19.81:41086-D 1-TF-024/991		619-M-14			1991		FALSE		FALSE								
Subject added entry--geographic name; Title statement	651; 245	Rosedale quadrangle, Indiana, 1962: 7.5 minute series (topographic)	000369129	25759739		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:39087-E 3-TF-024/983	I 19.81:39087-E 3-TF-024/983		619-M-14			1991		FALSE		FALSE								
Title statement	245	Federal recognition of the Mowa Band of Choctaw Indians: hearing before the Select Committee on Indian Affairs, United States Senate, One Hundred Second Congress, first session, on S. 362 to provide federal recognition of the Mowa Band of Choctaw Indians of Alabama, June 26, 1991, Washington, DC.	000369221	25768124		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 2/11:S.HRG.102-458			1009-B-5	1009-C-5 (MF)		1992	92-227-P.	FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: town of Roseland, Indiana, St. Joseph County.	000369290	25770102		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:185179			594-C-14 (MF)			1989		FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	State of mathematics achievement in Indiana: the trial state assessment at grade eight	000369391	25777416		Language material	a	No attempt to code	|	Monograph/item	m	ED			Department of Education			ED 1.302:M 42/2/INDIANA	ED 1.302:M 42/2/INDIANA		461-D-05 (MF)			1991		FALSE		FALSE								
Title statement	245	Indian Tribal Government Waste Management Act of 1991: hearing before the Select Committee on Indian Affairs, United States Senate, One Hundred Second Congress, first session, on S. 1687 ... October 17, 1991, Washington, DC.	000370281	25895609		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 2/11:S.HRG.102-529			1009-B-5	1009-C-5 (MF)		1992	92-281-P.	FALSE		FALSE								
Title statement	245	Northern Cheyenne Indian Reserved Water Rights Settlement Act of 1991: hearing before the Select Committee on Indian Affairs, United States Senate, One Hundred Second Congress, first session, on S. 1607 ... November 15, 1991, Washington, DC.	000370476	25907293		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 2/11:S.HRG.102-533	Y 4.IN 2/11:S.HRG.102-533		1009-B-5	1009-C-5 (MF)		1992	92-297-P.	FALSE		FALSE								
Subject added entry--topical term; Title statement	650; 245	McAlpine Lock and Dam: communication from the Assistant Secretary of the Army for Civil Works transmitting a report dated June 29, 1990, from the Chief of Engineers, Department of the Army, on the inland navigation project at McAlpine Lock and Dam, Indiana and Kentucky, together with other pertinent reports and comments,	000370539	25918178		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 1.1/7:102-157	Y 1.1/7:102-157		996-A	996-B (MF)		1991	91-828-P.	FALSE		FALSE								
Subject added entry--topical term; Varying form of title; Title statement	650; 246; 245	Flood insurance study: Vanderburgh County, Indiana, unicorporated areas.	000370755	25931810		Language material	a	No attempt to code	|	Monograph/item	m	FEM			Federal Emergency Management Agency			FEM 1.209:180256/991	FEM 1.209:180256/991		594-C-14 (MF)			1991		FALSE		FALSE								
Title statement	245	Indian Federal Recognition Administrative Procedures Act of 1991: hearing before the Select Committee on Indian Affairs, United States Senate, One Hundred Second Congress, first session, on S. 1315, to transfer administrative consideration of applications for federal recognition of an Indian tribe to an independent commission, October 22, 1991, Washington, DC.	000371117	25975263		Language material	a	No attempt to code	|	Monograph/item	m	Y			Congress			Y 4.IN 2/11:S.HRG.102-551	Y 4.IN 2/11:S.HRG.102-551		1009-B-5	1009-C-5 (MF)		1992	92-318-P.	FALSE		FALSE								
Added entry--corporate name; Subject added entry--geographic name; Title statement	710; 651; 245	Peru quadrangle, Indiana--Miami Co., 1960: 7.5 minute series (topographic)	000371269	25984593		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40086-G 1-TF-024/992	I 19.81:40086-G 1-TF-024/992		619-M-14			1992		FALSE		FALSE								
Subject added entry--geographic name; General note; Title statement	651; 500; 245	Wolcott quadrangle, Indiana, 1962: 7.5 minute series (topographic)	000371271	25984701		Cartographic material	e	No attempt to code	|	Monograph/item	m	I			Department of the Interior			I 19.81:40087-G 1-TF-024/991	I 19.81:40087-G 1-TF-024/991		619-M-14			1992		FALSE		FALSE								
